MUN_INFE,Nome,year_notif,IPA,IPA_class
130440,Urucurituba,2016,0.092378753,Baixo
140002,Amajari,2016,201.8608773,Alto
140005,Alto Alegre,2016,158.3504641,Alto
140010,Boa Vista,2016,0.349244376,Baixo
140015,Bonfim,2016,8.781558727,Baixo
140017,Cantá,2016,28.94163236,Medio
140020,Caracaraí,2016,40.51224619,Medio
140023,Caroebe,2016,81.02025506,Alto
140028,Iracema,2016,44.18429003,Medio
140030,Mucajaí,2016,87.97689253,Alto
140040,Normandia,2016,1.160653835,Baixo
140045,Pacaraima,2016,37.87878788,Medio
140047,Rorainópolis,2016,82.43262718,Alto
140050,São João da Baliza,2016,151.5270678,Alto
140060,São Luiz,2016,23.99040384,Medio
140070,Uiramutã,2016,18.21192053,Medio
150010,Abaetetuba,2016,0.026327221,Baixo
150013,Abel Figueiredo,2016,0.278590333,Baixo
150020,Acará,2016,0.073964497,Baixo
150030,Afuá,2016,32.92921806,Medio
150040,Alenquer,2016,3.675400291,Baixo
150050,Almeirim,2016,48.85523707,Medio
150060,Altamira,2016,0.363841438,Baixo
150070,Anajás,2016,188.133657,Alto
150080,Ananindeua,2016,0.011745499,Baixo
150085,Anapu,2016,5.40519965,Baixo
150110,Bagre,2016,9.289523482,Baixo
150120,Baião,2016,2.446836907,Baixo
150125,Bannach,2016,30.93102382,Medio
150140,Belém,2016,0.006915428,Baixo
150157,Bom Jesus do Tocantins,2016,0.610687023,Baixo
150175,Brejo Grande do Araguaia,2016,0.277546489,Baixo
150178,Breu Branco,2016,0.28691203,Baixo
150180,Breves,2016,56.37868389,Alto
150195,Cachoeira do Piriá,2016,0.186689069,Baixo
150210,Cametá,2016,0.030185262,Baixo
150215,Canaã dos Carajás,2016,0.114767739,Baixo
150250,Chaves,2016,46.79900092,Medio
150275,Concórdia do Pará,2016,0.125454774,Baixo
150276,Cumaru do Norte,2016,4.857030944,Baixo
150277,Curionópolis,2016,0.227557174,Baixo
150280,Curralinho,2016,83.39162434,Alto
150310,Gurupá,2016,0.436831102,Baixo
150320,Igarapé-Açu,2016,0.053266573,Baixo
150330,Igarapé-Miri,2016,0.098887515,Baixo
150345,Ipixuna do Pará,2016,0.066189003,Baixo
150360,Itaituba,2016,45.65162207,Medio
150370,Itupiranga,2016,0.386055669,Baixo
150375,Jacareacanga,2016,99.63849977,Alto
150390,Juruti,2016,0.10873702,Baixo
150400,Limoeiro do Ajuru,2016,0.432276657,Baixo
150420,Marabá,2016,0.082417994,Baixo
150430,Maracanã,2016,0.069764197,Baixo
150442,Marituba,2016,0.031889026,Baixo
150450,Melgaço,2016,2.77652709,Baixo
150460,Mocajuba,2016,0.134021309,Baixo
150480,Monte Alegre,2016,1.312266142,Baixo
150490,Muaná,2016,2.175264139,Baixo
150503,Novo Progresso,2016,22.06995459,Medio
150506,Novo Repartimento,2016,0.552890928,Baixo
150510,Óbidos,2016,10.94948217,Medio
150520,Oeiras do Pará,2016,7.166394728,Baixo
150530,Oriximiná,2016,1.056071699,Baixo
150543,Ourilândia do Norte,2016,69.19863516,Alto
150548,Pacajá,2016,28.7305904,Medio
150550,Paragominas,2016,0.018425198,Baixo
150553,Parauapebas,2016,0.366862157,Baixo
150570,Ponta de Pedras,2016,1.077441077,Baixo
150580,Portel,2016,43.96345369,Medio
150590,Porto de Moz,2016,0.101921215,Baixo
150613,Redenção,2016,0.220461254,Baixo
150618,Rondon do Pará,2016,0.039635355,Baixo
150619,Rurópolis,2016,0.667069688,Baixo
150635,Santa Bárbara do Pará,2016,0.099616477,Baixo
150640,Santa Cruz do Arari,2016,0.207576544,Baixo
150650,Santa Izabel do Pará,2016,0.029548208,Baixo
150658,Santa Maria das Barreiras,2016,0.294175328,Baixo
150660,Santa Maria do Pará,2016,0.083128975,Baixo
150680,Santarém,2016,0.040754363,Baixo
150720,São Domingos do Capim,2016,0.064543196,Baixo
150730,São Félix do Xingu,2016,6.70094543,Baixo
150745,São Geraldo do Araguaia,2016,0.163974748,Baixo
150750,São João do Araguaia,2016,0.442184391,Baixo
150760,São Miguel do Guamá,2016,0.03529391,Baixo
150770,São Sebastião da Boa Vista,2016,159.2012529,Alto
150780,Senador José Porfírio,2016,0.690428929,Baixo
150796,Terra Alta,2016,0.17758835,Baixo
150805,Trairão,2016,1.094091904,Baixo
150808,Tucumã,2016,15.92827004,Medio
150810,Tucuruí,2016,1.487808238,Baixo
150812,Ulianópolis,2016,0.107644558,Baixo
150815,Uruará,2016,0.045075501,Baixo
150820,Vigia,2016,0.038680979,Baixo
150840,Xinguara,2016,0.04630916,Baixo
160005,Serra do Navio,2016,429.4527363,Alto
160010,Amapá,2016,6.904487917,Baixo
160015,Pedra Branca do Amapari,2016,267.8571429,Alto
160020,Calçoene,2016,351.280812,Alto
160021,Cutias,2016,2.534854246,Baixo
160023,Ferreira Gomes,2016,68.01185269,Alto
160025,Itaubal,2016,7.50839755,Baixo
160027,Laranjal do Jari,2016,7.032740839,Baixo
160030,Macapá,2016,5.585452046,Baixo
160040,Mazagão,2016,252.2396276,Alto
160050,Oiapoque,2016,74.80314961,Alto
160053,Porto Grande,2016,86.97810654,Alto
160055,Pracuúba,2016,10.31149302,Medio
160060,Santana,2016,29.12501976,Medio
160070,Tartarugalzinho,2016,117.9699968,Alto
160080,Vitória do Jari,2016,13.76021798,Medio
170220,Araguatins,2016,0.057454754,Baixo
171250,Marianópolis do Tocantins,2016,0.40192926,Baixo
171884,Sandolândia,2016,0.586510264,Baixo
172210,Xambioá,2016,0.855066268,Baixo
210020,Alcântara,2016,0.092306272,Baixo
210043,Alto Alegre do Maranhão,2016,0.150268605,Baixo
210055,Amapá do Maranhão,2016,2.630040912,Baixo
210120,Bacabal,2016,0.077654824,Baixo
210140,Balsas,2016,0.021387858,Baixo
210200,Bom Jardim,2016,0.097804294,Baixo
210215,Brejo de Areia,2016,0.574492532,Baixo
210220,Buriti,2016,0.04,Baixo
210232,Buriticupu,2016,0.02807924,Baixo
210260,Cândido Mendes,2016,2.521813688,Baixo
210317,Centro Novo do Maranhão,2016,1.690140845,Baixo
210320,Chapadinha,2016,0.03,Baixo
210400,Esperantinópolis,2016,1.306956573,Baixo
210440,Gonçalves Dias,2016,0.341238696,Baixo
210467,Governador Nunes Freire,2016,1.596678908,Baixo
210480,Grajaú,2016,0.029214993,Baixo
210520,Igarapé Grande,2016,0.17067759,Baixo
210530,Imperatriz,2016,0.015755909,Baixo
210535,Itaipava do Grajaú,2016,0.252892457,Baixo
210542,Itinga do Maranhão,2016,0.078376048,Baixo
210570,Lago da Pedra,2016,0.202265372,Baixo
210600,Lima Campos,2016,0.171379606,Baixo
210632,Maracaçumé,2016,1.139438826,Baixo
210635,Marajá do Sena,2016,1.572739187,Baixo
210660,Matões,2016,0.06,Baixo
210735,Nova Olinda do Maranhão,2016,0.097143967,Baixo
210750,Paço do Lumiar,2016,0.016678481,Baixo
210770,Paraibano,2016,0.190403656,Baixo
210825,Pedro do Rosário,2016,0.080814611,Baixo
210845,Peritoró,2016,0.350600403,Baixo
210980,Santa Helena,2016,0.096464573,Baixo
211000,Santa Luzia,2016,0.028039086,Baixo
211003,Santa Luzia do Paruá,2016,0.403063281,Baixo
211020,Santa Rita,2016,0.054710581,Baixo
211030,Santo Antônio dos Lopes,2016,0.280958067,Baixo
211167,São Roberto,2016,0.302114804,Baixo
211240,Turiaçu,2016,0.457809952,Baixo
211245,Turilândia,2016,0.951173114,Baixo
510140,Aripuanã,2016,2.855647042,Baixo
510190,Brasnorte,2016,0.109541023,Baixo
510310,Cocalinho,2016,0.722935117,Baixo
510320,Colíder,2016,0.062266501,Baixo
510325,Colniza,2016,39.1572309,Medio
510337,Cotriguaçu,2016,0.109835795,Baixo
510410,Guarantã do Norte,2016,0.05844877,Baixo
510420,Guiratinga,2016,0.137693632,Baixo
510515,Juína,2016,0.050334726,Baixo
510517,Juruena,2016,0.415800416,Baixo
510525,Lucas do Rio Verde,2016,0.03364964,Baixo
510615,Nova Bandeirantes,2016,10.63377286,Medio
510642,Peixoto de Azevedo,2016,0.240269101,Baixo
510675,Pontes e Lacerda,2016,0.229684414,Baixo
510757,Rondolândia,2016,2.092597437,Baixo
510792,Sorriso,2016,0.024156923,Baixo
510860,Vila Rica,2016,0.081994096,Baixo
150600,Prainha,2016,0.068653028,Baixo
171280,Maurilândia do Tocantins,2016,1.181334908,Baixo
210462,Governador Luiz Rocha,2016,0.260824204,Baixo
210923,Presidente Médici,2016,0.869313243,Baixo
510670,Ponte Branca,2016,1.259445844,Baixo
110001,Alta Floresta D'Oeste,2017,0.078625624,Baixo
110002,Ariquemes,2017,2.738832736,Baixo
110003,Cabixi,2017,0.642673522,Baixo
110004,Cacoal,2017,0.112985414,Baixo
110006,Colorado do Oeste,2017,0.108301294,Baixo
110008,Costa Marques,2017,1.83908046,Baixo
110010,Guajará-Mirim,2017,15.46858865,Medio
110011,Jaru,2017,0.214780476,Baixo
110012,Ji-Paraná,2017,0.045226017,Baixo
110013,Machadinho D'Oeste,2017,52.63021575,Alto
110014,Nova Brasilândia D'Oeste,2017,0.275900124,Baixo
110015,Ouro Preto do Oeste,2017,0.100606152,Baixo
110018,Pimenta Bueno,2017,0.210244146,Baixo
110020,Porto Velho,2017,12.6406333,Medio
110026,Rio Crespo,2017,26.1164795,Medio
110029,Santa Luzia D'Oeste,2017,0.487923884,Baixo
110030,Vilhena,2017,0.062741817,Baixo
110032,São Miguel do Guaporé,2017,0.165419131,Baixo
110033,Nova Mamoré,2017,6.368765359,Baixo
110034,Alvorada D'Oeste,2017,0.597121873,Baixo
110040,Alto Paraíso,2017,24.2876267,Medio
110045,Buritis,2017,1.024485196,Baixo
110050,Novo Horizonte do Oeste,2017,0.397970351,Baixo
110060,Cacaulândia,2017,0.309597523,Baixo
110070,Campo Novo de Rondônia,2017,1.795084231,Baixo
110080,Candeias do Jamari,2017,156.0199478,Alto
110092,Chupinguaia,2017,0.188803927,Baixo
110094,Cujubim,2017,38.23018313,Medio
110100,Governador Jorge Teixeira,2017,0.205233453,Baixo
110110,Itapuã do Oeste,2017,101.842871,Alto
110120,Ministro Andreazza,2017,0.55808762,Baixo
110140,Monte Negro,2017,1.482762882,Baixo
110143,Nova União,2017,0.257433389,Baixo
110146,Pimenteiras do Oeste,2017,0.829875519,Baixo
110149,São Francisco do Guaporé,2017,0.406215091,Baixo
110155,Teixeirópolis,2017,0.405597242,Baixo
110160,Theobroma,2017,3.876651982,Baixo
110170,Urupá,2017,0.152601862,Baixo
110175,Vale do Anari,2017,4.664095435,Baixo
110180,Vale do Paraíso,2017,0.497079657,Baixo
120001,Acrelândia,2017,15.59237088,Medio
120005,Assis Brasil,2017,0.286286859,Baixo
120013,Bujari,2017,2.690397351,Baixo
120017,Capixaba,2017,1.61637931,Baixo
120020,Cruzeiro do Sul,2017,593.6917528,Alto
120030,Feijó,2017,0.86526576,Baixo
120032,Jordão,2017,2.799694579,Baixo
120033,Mâncio Lima,2017,1230.374093,Alto
120035,Marechal Thaumaturgo,2017,9.610549254,Baixo
120038,Plácido de Castro,2017,7.671528903,Baixo
120039,Porto Walter,2017,63.06703074,Alto
120040,Rio Branco,2017,0.839759756,Baixo
120042,Rodrigues Alves,2017,591.1395932,Alto
120045,Senador Guiomard,2017,18.74536006,Medio
120050,Sena Madureira,2017,0.185447043,Baixo
120060,Tarauacá,2017,9.894063562,Baixo
120070,Xapuri,2017,0.770331242,Baixo
120080,Porto Acre,2017,2.749298356,Baixo
130002,Alvarães,2017,221.7752074,Alto
130006,Amaturá,2017,0.71161715,Baixo
130008,Anamã,2017,0.3082139,Baixo
130014,Apuí,2017,17.84546389,Medio
130020,Atalaia do Norte,2017,214.128267,Alto
130030,Autazes,2017,39.37171686,Medio
130040,Barcelos,2017,688.1015031,Alto
130050,Barreirinha,2017,0.380445121,Baixo
130060,Benjamin Constant,2017,6.339374289,Baixo
130063,Beruri,2017,9.063125725,Baixo
130068,Boa Vista do Ramos,2017,0.108207542,Baixo
130070,Boca do Acre,2017,8.309925094,Baixo
130080,Borba,2017,8.501383946,Baixo
130083,Caapiranga,2017,29.32917317,Medio
130090,Canutama,2017,151.45255,Alto
130100,Carauari,2017,155.9092353,Alto
130110,Careiro,2017,61.65940266,Alto
130115,Careiro da Várzea,2017,83.31620418,Alto
130120,Coari,2017,128.5717656,Alto
130130,Codajás,2017,0.431390876,Baixo
130140,Eirunepé,2017,10.54803944,Medio
130150,Envira,2017,1.949517751,Baixo
130160,Fonte Boa,2017,5.897605369,Baixo
130165,Guajará,2017,524.1446845,Alto
130170,Humaitá,2017,60.31882809,Alto
130180,Ipixuna,2017,140.7823598,Alto
130185,Iranduba,2017,60.4973949,Alto
130190,Itacoatiara,2017,64.9748633,Alto
130195,Itamarati,2017,328.7401575,Alto
130200,Itapiranga,2017,11.83561644,Medio
130210,Japurá,2017,424.7324614,Alto
130220,Juruá,2017,15.90713672,Medio
130230,Jutaí,2017,156.2184024,Alto
130240,Lábrea,2017,138.7842447,Alto
130250,Manacapuru,2017,19.73875181,Medio
130255,Manaquiri,2017,1.323539144,Baixo
130260,Manaus,2017,12.06047701,Medio
130270,Manicoré,2017,23.98186737,Medio
130280,Maraã,2017,104.3656575,Alto
130290,Maués,2017,41.08532116,Medio
130300,Nhamundá,2017,0.669792364,Baixo
130310,Nova Olinda do Norte,2017,0.439186407,Baixo
130320,Novo Airão,2017,71.55923814,Alto
130330,Novo Aripuanã,2017,13.77827334,Medio
130340,Parintins,2017,0.08784876,Baixo
130350,Pauini,2017,39.59789764,Medio
130353,Presidente Figueiredo,2017,189.3908718,Alto
130356,Rio Preto da Eva,2017,107.809131,Alto
130360,Santa Isabel do Rio Negro,2017,729.3078056,Alto
130370,Santo Antônio do Içá,2017,35.79631636,Medio
130380,São Gabriel da Cachoeira,2017,658.5864027,Alto
130390,São Paulo de Olivença,2017,10.61844561,Medio
130395,São Sebastião do Uatumã,2017,64.37672305,Alto
130400,Silves,2017,2.605580284,Baixo
130406,Tabatinga,2017,8.925905555,Baixo
130410,Tapauá,2017,189.4032348,Alto
130420,Tefé,2017,76.68370391,Alto
130423,Tonantins,2017,0.745394527,Baixo
130426,Uarini,2017,27.85224903,Medio
130430,Urucará,2017,20.03771806,Medio
130440,Urucurituba,2017,0.090301607,Baixo
140002,Amajari,2017,113.1487889,Alto
140005,Alto Alegre,2017,126.6553694,Alto
140010,Boa Vista,2017,1.23486537,Baixo
140015,Bonfim,2017,15.4039347,Medio
140017,Cantá,2017,360.7276175,Alto
140020,Caracaraí,2017,212.2362666,Alto
140023,Caroebe,2017,30.75950701,Medio
140028,Iracema,2017,207.7539368,Alto
140030,Mucajaí,2017,122.3593639,Alto
140040,Normandia,2017,1.519901206,Baixo
140045,Pacaraima,2017,71.11111111,Alto
140047,Rorainópolis,2017,288.0028354,Alto
140050,São João da Baliza,2017,18.34625323,Medio
140060,São Luiz,2017,20.53442148,Medio
140070,Uiramutã,2017,5.286701911,Baixo
150010,Abaetetuba,2017,0.01303951,Baixo
150020,Acará,2017,0.03697131,Baixo
150030,Afuá,2017,42.15604027,Medio
150040,Alenquer,2017,5.213047098,Baixo
150050,Almeirim,2017,37.77677361,Medio
150060,Altamira,2017,1.040965585,Baixo
150070,Anajás,2017,577.8121267,Alto
150080,Ananindeua,2017,0.050382031,Baixo
150085,Anapu,2017,0.81192796,Baixo
150095,Aurora do Pará,2017,0.393817072,Baixo
150110,Bagre,2017,739.0633387,Alto
150120,Baião,2017,5.942311863,Baixo
150125,Bannach,2017,3.75,Baixo
150130,Barcarena,2017,0.049509035,Baixo
150140,Belém,2017,0.022034394,Baixo
150157,Bom Jesus do Tocantins,2017,0.363262094,Baixo
150175,Brejo Grande do Araguaia,2017,9.189640769,Baixo
150178,Breu Branco,2017,1.402000187,Baixo
150180,Breves,2017,43.0848082,Medio
150195,Cachoeira do Piriá,2017,0.424924879,Baixo
150200,Cachoeira do Arari,2017,0.432713111,Baixo
150210,Cametá,2017,15.91349739,Medio
150215,Canaã dos Carajás,2017,0.05551392,Baixo
150250,Chaves,2017,49.07656291,Medio
150260,Colares,2017,0.17008249,Baixo
150276,Cumaru do Norte,2017,2.444054075,Baixo
150277,Curionópolis,2017,0.229186959,Baixo
150280,Curralinho,2017,428.0083607,Alto
150295,Eldorado do Carajás,2017,0.121610118,Baixo
150300,Faro,2017,2.282779284,Baixo
150309,Goianésia do Pará,2017,0.355763367,Baixo
150310,Gurupá,2017,1.17074373,Baixo
150330,Igarapé-Miri,2017,0.098370332,Baixo
150360,Itaituba,2017,50.09997666,Alto
150370,Itupiranga,2017,3.048133501,Baixo
150375,Jacareacanga,2017,282.1690036,Alto
150380,Jacundá,2017,0.104300664,Baixo
150400,Limoeiro do Ajuru,2017,39.80382401,Medio
150420,Marabá,2017,0.051547531,Baixo
150442,Marituba,2017,0.125138826,Baixo
150450,Melgaço,2017,12.26902629,Medio
150460,Mocajuba,2017,0.594510685,Baixo
150470,Moju,2017,0.025054807,Baixo
150480,Monte Alegre,2017,0.212517267,Baixo
150490,Muaná,2017,18.25087303,Medio
150495,Nova Esperança do Piriá,2017,4.136803117,Baixo
150503,Novo Progresso,2017,61.90419209,Alto
150506,Novo Repartimento,2017,18.53608303,Medio
150510,Óbidos,2017,8.871015436,Baixo
150520,Oeiras do Pará,2017,490.3380879,Alto
150530,Oriximiná,2017,0.253242916,Baixo
150543,Ourilândia do Norte,2017,13.78402932,Medio
150548,Pacajá,2017,38.33300994,Medio
150549,Palestina do Pará,2017,0.541565123,Baixo
150550,Paragominas,2017,0.090887608,Baixo
150553,Parauapebas,2017,0.168020716,Baixo
150560,Peixe-Boi,2017,0.508905852,Baixo
150565,Placas,2017,0.132850643,Baixo
150570,Ponta de Pedras,2017,8.670042027,Baixo
150580,Portel,2017,56.7951991,Alto
150590,Porto de Moz,2017,0.050011253,Baixo
150600,Prainha,2017,0.550452403,Baixo
150613,Redenção,2017,0.048506015,Baixo
150618,Rondon do Pará,2017,0.078546883,Baixo
150619,Rurópolis,2017,0.448129061,Baixo
150630,Salvaterra,2017,0.086595081,Baixo
150635,Santa Bárbara do Pará,2017,0.097599063,Baixo
150640,Santa Cruz do Arari,2017,3.453529711,Baixo
150650,Santa Izabel do Pará,2017,0.029054564,Baixo
150658,Santa Maria das Barreiras,2017,0.191855724,Baixo
150670,Santana do Araguaia,2017,0.028262959,Baixo
150680,Santarém,2017,0.188996362,Baixo
150720,São Domingos do Capim,2017,0.192783472,Baixo
150730,São Félix do Xingu,2017,0.496770989,Baixo
150740,São Francisco do Pará,2017,0.129416332,Baixo
150745,São Geraldo do Araguaia,2017,0.248056888,Baixo
150750,São João do Araguaia,2017,0.293772033,Baixo
150760,São Miguel do Guamá,2017,0.104595217,Baixo
150770,São Sebastião da Boa Vista,2017,121.448425,Alto
150780,Senador José Porfírio,2017,0.176102844,Baixo
150795,Tailândia,2017,0.038714298,Baixo
150800,Tomé-Açu,2017,0.064820367,Baixo
150805,Trairão,2017,0.541447832,Baixo
150808,Tucumã,2017,0.415498078,Baixo
150810,Tucuruí,2017,4.252777878,Baixo
150815,Uruará,2017,0.497085273,Baixo
150820,Vigia,2017,0.114907308,Baixo
160005,Serra do Navio,2017,169.0471532,Alto
160010,Amapá,2017,5.252940505,Baixo
160015,Pedra Branca do Amapari,2017,189.6198347,Alto
160020,Calçoene,2017,373.3966746,Alto
160021,Cutias,2017,1.773993259,Baixo
160023,Ferreira Gomes,2017,47.31774415,Medio
160025,Itaubal,2017,6.18716164,Baixo
160027,Laranjal do Jari,2017,14.46776296,Medio
160030,Macapá,2017,6.307061634,Baixo
160040,Mazagão,2017,235.7384608,Alto
160050,Oiapoque,2017,120.8748138,Alto
160053,Porto Grande,2017,214.545631,Alto
160055,Pracuúba,2017,6.695961498,Baixo
160060,Santana,2017,71.23866599,Alto
160070,Tartarugalzinho,2017,49.90069513,Medio
160080,Vitória do Jari,2017,20.27883397,Medio
170100,Ananás,2017,0.205149246,Baixo
170220,Araguatins,2017,3.577919128,Baixo
210055,Amapá do Maranhão,2017,7.541696882,Baixo
210087,Araguanã,2017,1.956691886,Baixo
210095,Arame,2017,0.311090372,Baixo
210197,Boa Vista do Gurupi,2017,1.072961373,Baixo
210200,Bom Jardim,2017,0.486381323,Baixo
210215,Brejo de Areia,2017,0.2299908,Baixo
210260,Cândido Mendes,2017,5.616005616,Baixo
210300,Caxias,2017,0.01,Baixo
210317,Centro Novo do Maranhão,2017,4.451657779,Baixo
210320,Chapadinha,2017,0.01,Baixo
210430,Godofredo Viana,2017,0.338123415,Baixo
210450,Governador Archer,2017,0.186915888,Baixo
210467,Governador Nunes Freire,2017,0.480172862,Baixo
210480,Grajaú,2017,0.028888375,Baixo
210530,Imperatriz,2017,0.007856416,Baixo
210535,Itaipava do Grajaú,2017,1.873945905,Baixo
210542,Itinga do Maranhão,2017,0.078158584,Baixo
210547,Jenipapo dos Vieiras,2017,1.593039642,Baixo
210570,Lago da Pedra,2017,0.200577664,Baixo
210632,Maracaçumé,2017,0.845348237,Baixo
210637,Maranhãozinho,2017,0.12220457,Baixo
210750,Paço do Lumiar,2017,0.0163372,Baixo
210770,Paraibano,2017,0.094714908,Baixo
210910,Presidente Dutra,2017,0.042337899,Baixo
210975,Santa Filomena do Maranhão,2017,0.51894136,Baixo
210980,Santa Helena,2017,1.432288558,Baixo
211000,Santa Luzia,2017,0.223538616,Baixo
211023,Santana do Maranhão,2017,0.07,Baixo
211125,São José dos Basílios,2017,0.267236772,Baixo
211150,São Mateus do Maranhão,2017,0.048790008,Baixo
211240,Turiaçu,2017,0.855602772,Baixo
211245,Turilândia,2017,2.349900129,Baixo
211400,Zé Doca,2017,4.0325738,Baixo
510080,Apiacás,2017,0.206313183,Baixo
510140,Aripuanã,2017,10.58201058,Medio
510170,Barra do Bugres,2017,0.059445964,Baixo
510190,Brasnorte,2017,0.107020548,Baixo
510250,Cáceres,2017,0.021912765,Baixo
510325,Colniza,2017,32.96369016,Medio
510337,Cotriguaçu,2017,0.107014822,Baixo
510340,Cuiabá,2017,0.016945763,Baixo
510370,Feliz Natal,2017,0.14868783,Baixo
510410,Guarantã do Norte,2017,0.057971014,Baixo
510420,Guiratinga,2017,0.136845706,Baixo
510452,Ipiranga do Norte,2017,0.27890113,Baixo
510560,Matupá,2017,0.882167612,Baixo
510615,Nova Bandeirantes,2017,1.381883507,Baixo
510617,Nova Nazaré,2017,0.547195622,Baixo
510626,Novo Mundo,2017,0.229095074,Baixo
510675,Pontes e Lacerda,2017,0.273772586,Baixo
510757,Rondolândia,2017,2.594706798,Baixo
510760,Rondonópolis,2017,0.008996204,Baixo
510790,Sinop,2017,0.029439039,Baixo
510880,Nova Guarita,2017,0.448732331,Baixo
510895,Nova Monte Verde,2017,0.226705962,Baixo
150350,Irituia,2017,0.063145266,Baixo
150540,Ourém,2017,0.115233925,Baixo
210810,Paulo Ramos,2017,0.09681948,Baixo
110001,Alta Floresta D'Oeste,2018,0.086329693,Baixo
110002,Ariquemes,2018,8.853891945,Baixo
110003,Cabixi,2018,0.367782273,Baixo
110006,Colorado do Oeste,2018,0.061625686,Baixo
110007,Corumbiara,2018,0.264305537,Baixo
110008,Costa Marques,2018,0.72808737,Baixo
110010,Guajará-Mirim,2018,7.863180657,Baixo
110011,Jaru,2018,0.038511159,Baixo
110012,Ji-Paraná,2018,0.078181804,Baixo
110013,Machadinho D'Oeste,2018,10.79366703,Medio
110015,Ouro Preto do Oeste,2018,0.110071547,Baixo
110018,Pimenta Bueno,2018,0.02744689,Baixo
110020,Porto Velho,2018,7.993748208,Baixo
110025,Presidente Médici,2018,0.05152249,Baixo
110026,Rio Crespo,2018,16.11603546,Medio
110028,Rolim de Moura,2018,0.018280867,Baixo
110030,Vilhena,2018,0.133404482,Baixo
110032,São Miguel do Guaporé,2018,0.130827264,Baixo
110033,Nova Mamoré,2018,8.031723628,Baixo
110034,Alvorada D'Oeste,2018,0.543404429,Baixo
110037,Alto Alegre dos Parecis,2018,0.302411734,Baixo
110040,Alto Paraíso,2018,12.00057146,Medio
110045,Buritis,2018,0.179777589,Baixo
110050,Novo Horizonte do Oeste,2018,0.228545309,Baixo
110060,Cacaulândia,2018,0.323101777,Baixo
110070,Campo Novo de Rondônia,2018,0.927974873,Baixo
110080,Candeias do Jamari,2018,81.1299696,Alto
110092,Chupinguaia,2018,0.275583318,Baixo
110094,Cujubim,2018,16.3047965,Medio
110100,Governador Jorge Teixeira,2018,0.24706609,Baixo
110110,Itapuã do Oeste,2018,59.87149533,Alto
110140,Monte Negro,2018,0.892003823,Baixo
110149,São Francisco do Guaporé,2018,0.201592581,Baixo
110150,Seringueiras,2018,0.337268128,Baixo
110160,Theobroma,2018,0.857632933,Baixo
110170,Urupá,2018,0.085726532,Baixo
110175,Vale do Anari,2018,1.178817555,Baixo
110180,Vale do Paraíso,2018,0.142897971,Baixo
120001,Acrelândia,2018,7.92276964,Baixo
120005,Assis Brasil,2018,0.273972603,Baixo
120010,Brasiléia,2018,0.038687713,Baixo
120013,Bujari,2018,1.087924043,Baixo
120017,Capixaba,2018,0.349162011,Baixo
120020,Cruzeiro do Sul,2018,179.8159068,Alto
120030,Feijó,2018,0.230713771,Baixo
120032,Jordão,2018,0.245128079,Baixo
120033,Mâncio Lima,2018,530.743642,Alto
120034,Manoel Urbano,2018,0.214224507,Baixo
120035,Marechal Thaumaturgo,2018,4.774823657,Baixo
120038,Plácido de Castro,2018,0.715563506,Baixo
120039,Porto Walter,2018,8.532423208,Baixo
120040,Rio Branco,2018,0.291657838,Baixo
120042,Rodrigues Alves,2018,264.6995244,Alto
120045,Senador Guiomard,2018,12.84524331,Medio
120060,Tarauacá,2018,4.026110158,Baixo
120070,Xapuri,2018,0.5249895,Baixo
120080,Porto Acre,2018,2.420242024,Baixo
130002,Alvarães,2018,91.10970996,Alto
130006,Amaturá,2018,0.44122838,Baixo
130008,Anamã,2018,0.979727184,Baixo
130010,Anori,2018,0.097380465,Baixo
130014,Apuí,2018,3.196960571,Baixo
130020,Atalaia do Norte,2018,126.1446651,Alto
130030,Autazes,2018,8.962142673,Baixo
130040,Barcelos,2018,265.1293671,Alto
130050,Barreirinha,2018,0.063305163,Baixo
130060,Benjamin Constant,2018,1.618277011,Baixo
130063,Beruri,2018,26.43057431,Medio
130070,Boca do Acre,2018,9.653873322,Baixo
130080,Borba,2018,14.39664736,Medio
130083,Caapiranga,2018,15.53156791,Medio
130090,Canutama,2018,107.7022654,Alto
130100,Carauari,2018,70.8790426,Alto
130110,Careiro,2018,10.08452814,Medio
130115,Careiro da Várzea,2018,9.393478628,Baixo
130120,Coari,2018,41.18805772,Medio
130130,Codajás,2018,0.427046263,Baixo
130140,Eirunepé,2018,4.621125144,Baixo
130150,Envira,2018,4.575960952,Baixo
130160,Fonte Boa,2018,1.591570166,Baixo
130165,Guajará,2018,152.2904483,Alto
130170,Humaitá,2018,23.40697394,Medio
130180,Ipixuna,2018,40.57650434,Medio
130185,Iranduba,2018,36.26158794,Medio
130190,Itacoatiara,2018,8.64388975,Baixo
130195,Itamarati,2018,73.02231237,Alto
130200,Itapiranga,2018,36.29744042,Medio
130210,Japurá,2018,132.618683,Alto
130220,Juruá,2018,21.93963108,Medio
130230,Jutaí,2018,114.6207551,Alto
130240,Lábrea,2018,78.68272737,Alto
130250,Manacapuru,2018,14.10075232,Medio
130255,Manaquiri,2018,1.926349247,Baixo
130260,Manaus,2018,4.673624667,Baixo
130270,Manicoré,2018,19.94281239,Medio
130280,Maraã,2018,34.03717145,Medio
130290,Maués,2018,17.83124851,Medio
130300,Nhamundá,2018,8.61285229,Baixo
130310,Nova Olinda do Norte,2018,0.163394243,Baixo
130320,Novo Airão,2018,30.35733108,Medio
