uf;mes;casos;populacao;incremento;prec;tmax;tmin
12;2019 mai;1130;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 jun;1179;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 jul;1305;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 ago;756;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 set;1214;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 out;1195;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 nov;1123;881935,000000000;0,00000000000000;NA;NA;NA
12;2019 dez;1137;881935,000000000;0,00000000000000;222,51005554199219;30,2651004791260;NA
13;2007 jan;14289;3345514,000000000;NA;319,80435180664062;31,1021041870117;22,5826549530029
13;2007 fev;13014;3351313,833333333;51,84166666666715;164,46478271484375;31,7391796112061;23,2357997894287
13;2007 mar;15600;3357113,666666667;51,84166666666715;309,41555786132812;30,9157905578613;22,2028141021729
13;2007 abr;19625;3362913,500000000;51,84166666666715;307,37106323242188;31,1197566986084;22,5397262573242
13;2007 mai;15430;3368713,333333333;51,84166666666715;204,70884704589844;30,7063674926758;21,7711830139160
13;2007 jun;19048;3374513,166666667;51,84166666666715;123,44022369384766;31,1065101623535;21,7455272674561
13;2007 jul;26741;3380313,000000000;51,84166666666715;95,24292755126953;31,2262554168701;21,3617763519287
13;2007 ago;21021;3386112,833333333;51,84166666665988;111,97144317626953;31,8695716857910;21,3740253448486
13;2007 set;17387;3391912,666666667;51,84166666666715;108,32691192626953;32,4385948181152;21,9280719757080
13;2007 out;15112;3397712,500000000;51,84166666666715;186,63302612304688;32,2431030273438;21,9317913055420
13;2007 nov;9993;3403512,333333333;51,84166666666715;220,65744018554688;32,0354766845703;22,2017116546631
13;2007 dez;11781;3409312,166666667;51,84166666666715;310,51458740234375;30,9841632843018;21,9246101379395
13;2008 jan;9160;3415112,000000000;51,84166666666715;348,37658691406250;30,4305858612061;21,9292507171631
13;2008 fev;8543;3420950,500000000;29,09166666666715;315,74218750000000;30,3949584960938;21,6313533782959
13;2008 mar;11160;3426789,000000000;29,09166666666715;320,21163940429688;30,8260250091553;22,2854804992676
13;2008 abr;10186;3432627,500000000;29,09166666666715;270,56716918945312;31,0169734954834;22,3006954193115
13;2008 mai;11038;3438466,000000000;29,09166666666715;236,59962463378906;30,3113536834717;21,7223625183105
13;2008 jun;15723;3444304,500000000;29,09166666666715;153,15640258789062;30,5519065856934;21,3934841156006
13;2008 jul;14385;3450143,000000000;29,09166666666715;91,44821929931641;31,2562026977539;21,4105663299561
13;2008 ago;16358;3455981,500000000;29,09166666666715;80,36946105957031;32,8095626831055;22,0466518402100
13;2008 set;14584;3461820,000000000;29,09166666666715;132,08001708984375;32,2886352539062;21,8880252838135
13;2008 out;7725;3467658,500000000;29,09166666666715;177,14335632324219;32,0778236389160;22,0383796691895
13;2008 nov;6962;3473497,000000000;29,09166666666715;211,00000000000000;31,8862648010254;22,3245429992676
13;2008 dez;6633;3479335,500000000;29,09166666666715;316,96072387695312;31,1642303466797;21,9853420257568
13;2009 jan;5983;3485174,000000000;29,09166666666715;345,06045532226562;30,4674701690674;21,7657642364502
13;2009 fev;4948;3490838,500000000;46,02500000000146;319,04809570312500;30,4392299652100;21,8063240051270
13;2009 mar;6325;3496503,000000000;46,02500000000146;348,34628295898438;31,0559692382812;22,3410072326660
13;2009 abr;6341;3502167,500000000;46,02499999999418;272,40530395507812;30,9912185668945;22,4838886260986
13;2009 mai;10051;3507832,000000000;46,02500000000146;195,22114562988281;30,8166122436523;22,1590614318848
13;2009 jun;14535;3513496,500000000;46,02500000000146;199,54484558105469;30,3718967437744;21,5625801086426
13;2009 jul;11181;3519161,000000000;46,02500000000146;95,94539642333984;31,5934906005859;21,7760581970215
13;2009 ago;13241;3524825,500000000;46,02499999999418;79,38137817382812;32,8008537292480;22,1818637847900
13;2009 set;9075;3530490,000000000;46,02500000000146;111,18428039550781;33,2202911376953;22,5457210540771
13;2009 out;7160;3536154,500000000;46,02500000000146;172,01715087890625;32,9712867736816;22,7049160003662
13;2009 nov;7127;3541819,000000000;46,02500000000146;170,23567199707031;32,8306579589844;23,0362606048584
13;2009 dez;3975;3547483,500000000;46,02500000000146;264,07235717773438;31,0426445007324;22,2391910552979
13;2010 jan;5776;3553148,000000000;46,02499999999418;292,35803222656250;31,4115638732910;22,8962364196777
13;2010 fev;6396;3558555,666666667;43,06666666666570;276,92535400390625;31,3527736663818;22,8187332153320
13;2010 mar;7429;3563963,333333333;43,06666666666570;293,21951293945312;31,8234424591064;23,0127429962158
13;2010 abr;6303;3569371,000000000;43,06666666666570;301,79299926757812;31,1140346527100;22,6038837432861
13;2010 mai;8487;3574778,666666667;43,06666666666570;201,12683105468750;31,3329162597656;22,7113819122314
13;2010 jun;6788;3580186,333333333;43,06666666667297;148,01712036132812;30,8980464935303;21,8350696563721
13;2010 jul;7190;3585594,000000000;43,06666666666570;92,21302795410156;31,0577297210693;21,2704734802246
13;2010 ago;7052;3591001,666666667;43,06666666666570;73,94362640380859;32,3969802856445;21,9328689575195
13;2010 set;5035;3596409,333333333;43,06666666666570;88,05466461181641;33,4334373474121;22,7283744812012
13;2010 out;4538;3601817,000000000;43,06666666666570;154,23100280761719;32,6952552795410;22,3952369689941
13;2010 nov;5626;3607224,666666667;43,06666666666570;207,47560119628906;31,8028736114502;22,3150444030762
13;2010 dez;3348;3612632,333333333;43,06666666667297;250,35714721679688;31,2810916900635;22,0836315155029
13;2011 jan;5095;3618040,000000000;43,06666666666570;273,78326416015625;30,5792903900146;22,0836181640625
13;2011 fev;3535;3623563,833333333;39,85833333332994;293,70080566406250;30,3921279907227;21,7397422790527
13;2011 mar;2969;3629087,666666667;39,85833333332994;297,96832275390625;30,5719528198242;22,0555114746094
13;2011 abr;2893;3634611,500000000;39,85833333333721;315,57138061523438;30,7539539337158;22,2390727996826
13;2011 mai;4839;3640135,333333333;39,85833333332994;227,76142883300781;30,8272800445557;22,2911777496338
13;2011 jun;4875;3645659,166666667;39,85833333333721;124,74619293212891;31,3477249145508;22,4057292938232
13;2011 jul;6616;3651183,000000000;39,85833333332994;65,85598754882812;31,4967555999756;21,9242534637451
13;2011 ago;8621;3656706,833333333;39,85833333332994;66,05209350585938;32,6883735656738;22,1374168395996
13;2011 set;6207;3662230,666666667;39,85833333333721;122,60491943359375;32,9449501037598;22,4450721740723
13;2011 out;5500;3667754,500000000;39,85833333332994;169,38194274902344;32,3285369873047;22,4888248443604
13;2011 nov;4563;3673278,333333333;39,85833333333721;204,31338500976562;31,8163890838623;22,4631538391113
13;2011 dez;3669;3678802,166666667;39,85833333332994;224,76115417480469;31,5024509429932;22,4204521179199
13;2012 jan;5567;3684326,000000000;39,85833333333721;326,12475585937500;30,5665607452393;22,0417060852051
13;2012 fev;4838;3689906,583333333;41,19166666666570;314,63488769531250;30,2537536621094;21,7436351776123
13;2012 mar;6040;3695487,166666667;41,19166666666570;309,26647949218750;30,4987487792969;21,9880256652832
13;2012 abr;9131;3701067,750000000;41,19166666666570;254,75994873046875;30,8863773345947;22,4465522766113
13;2012 mai;8874;3706648,333333333;41,19166666666570;184,67591857910156;31,1470069885254;22,4316921234131
13;2012 jun;10807;3712228,916666667;41,19166666667297;101,13633728027344;31,2033309936523;22,2515544891357
13;2012 jul;12698;3717809,500000000;41,19166666666570;94,17592620849609;31,2403755187988;21,7394065856934
13;2012 ago;7262;3723390,083333333;41,19166666666570;79,31104278564453;32,3401451110840;21,9040069580078
13;2012 set;5978;3728970,666666667;41,19166666666570;113,74745941162109;32,9202690124512;22,4958858489990
13;2012 out;5161;3734551,250000000;41,19166666666570;154,72868347167969;32,8593406677246;22,7727203369141
13;2012 nov;3897;3740131,833333333;41,19166666666570;174,67919921875000;32,4627609252930;22,8502845764160
13;2012 dez;4391;3745712,416666667;41,19166666667297;253,57853698730469;31,0335788726807;22,2448387145996
13;2013 jan;4314;3751293,000000000;41,19166666666570;254,71369934082031;31,4539813995361;22,6822586059570
13;2013 fev;4479;3756988,250000000;46,83333333333576;332,38366699218750;30,6374225616455;22,1185550689697
13;2013 mar;4946;3762683,500000000;46,83333333333576;296,11111450195312;31,1883125305176;22,7178020477295
13;2013 abr;8247;3768378,750000000;46,83333333332848;283,47830200195312;31,2848548889160;22,7997741699219
13;2013 mai;9129;3774074,000000000;46,83333333333576;244,00018310546875;31,2646865844727;22,5725383758545
13;2013 jun;8827;3779769,250000000;46,83333333333576;124,94055175781250;31,5500736236572;22,6273117065430
13;2013 jul;10172;3785464,500000000;46,83333333332848;119,31943511962891;31,0751647949219;21,4974021911621
13;2013 ago;6611;3791159,750000000;46,83333333333576;96,20996856689453;31,6709022521973;21,4227600097656
13;2013 set;7998;3796855,000000000;46,83333333333576;136,99163818359375;32,6383132934570;22,3782444000244
13;2013 out;4685;3802550,250000000;46,83333333332848;170,64941406250000;32,2930679321289;22,3517551422119
13;2013 nov;3830;3808245,500000000;46,83333333333576;228,28924560546875;31,4675464630127;22,1468868255615
13;2013 dez;3745;3813940,750000000;46,83333333333576;191,06913757324219;31,7439689636230;22,6810417175293
13;2014 jan;4280;3819636,000000000;46,83333333332848;272,89431762695312;31,0332489013672;22,4934463500977
13;2014 fev;4028;3825311,333333333;58,14166666666279;295,08331298828125;30,5964756011963;22,0946807861328
13;2014 mar;5463;3830986,666666667;58,14166666666279;328,46069335937500;30,8688526153564;22,4825916290283
13;2014 abr;4583;3836662,000000000;58,14166666667734;259,22198486328125;31,3061599731445;22,8380088806152
13;2014 mai;6127;3842337,333333333;58,14166666666279;232,31109619140625;31,3130378723145;22,8461627960205
13;2014 jun;8323;3848012,666666667;58,14166666666279;120,48445892333984;31,4133167266846;22,5645866394043
13;2014 jul;7891;3853688,000000000;58,14166666666279;94,70462036132812;31,3794803619385;21,7344303131104
13;2014 ago;6445;3859363,333333333;58,14166666667734;106,62225341796875;32,1900291442871;21,9106597900391
13;2014 set;7672;3865038,666666667;58,14166666666279;95,78470611572266;33,5685691833496;23,0838890075684
13;2014 out;4786;3870714,000000000;58,14166666666279;172,72515869140625;32,2492904663086;22,3444938659668
13;2014 nov;3915;3876389,333333333;58,14166666666279;211,00000000000000;32,1868629455566;22,8234367370605
13;2014 dez;3659;3882064,666666667;58,14166666667734;254,00000000000000;31,6337394714355;22,6146812438965
13;2015 jan;3384;3887740,000000000;58,14166666666279;291,75473022460938;31,0722713470459;22,4072170257568
13;2015 fev;3917;3893109,250000000;84,79166666666424;188,43476867675781;31,2388858795166;22,6407203674316
13;2015 mar;5526;3898478,500000000;84,79166666666424;303,97103881835938;31,1275024414062;22,5372619628906
13;2015 abr;5317;3903847,750000000;84,79166666667152;267,27999877929688;31,2475299835205;22,7207469940186
13;2015 mai;6783;3909217,000000000;84,79166666666424;237,61036682128906;31,3904933929443;22,7849826812744
13;2015 jun;9129;3914586,250000000;84,79166666666424;111,83746337890625;31,6184749603271;22,7340545654297
13;2015 jul;8718;3919955,500000000;84,79166666667152;65,46212005615234;31,8825206756592;22,3347702026367
13;2015 ago;10832;3925324,750000000;84,79166666666424;69,52449798583984;33,2768745422363;22,8866634368896
13;2015 set;7799;3930694,000000000;84,79166666666424;77,64762878417969;34,0985679626465;23,7266731262207
13;2015 out;4934;3936063,250000000;84,79166666667152;128,94325256347656;33,3331985473633;23,2640285491943
13;2015 nov;5444;3941432,500000000;84,79166666666424;123,20637512207031;33,0178108215332;23,4130210876465
13;2015 dez;3783;3946801,750000000;84,79166666666424;204,62713623046875;31,8046875000000;22,8605022430420
13;2016 jan;4779;3952171,000000000;84,79166666667152;199,08074951171875;31,7736873626709;23,1350593566895
13;2016 fev;5164;3957474,416666667;87,10833333333721;241,61083984375000;31,1456909179688;21,9820423126221
13;2016 mar;3614;3962777,833333333;87,10833333332266;260,58563232421875;31,1713657379150;22,8848094940186
13;2016 abr;3353;3968081,250000000;87,10833333333721;252,98341369628906;31,5548114776611;23,0509147644043
13;2016 mai;4026;3973384,666666667;87,10833333333721;167,90205383300781;31,1193923950195;22,6635227203369
13;2016 jun;3193;3978688,083333333;87,10833333333721;129,26171875000000;31,1812839508057;22,1551036834717
13;2016 jul;3224;3983991,500000000;87,10833333333721;103,86505126953125;31,9241218566895;22,0113639831543
13;2016 ago;4534;3989294,916666667;87,10833333332266;77,24087524414062;32,6075172424316;22,3025226593018
13;2016 set;4557;3994598,333333333;87,10833333333721;113,31979370117188;32,0441360473633;21,9239807128906
13;2016 out;5465;3999901,750000000;87,10833333333721;167,54531860351562;32,9305458068848;22,9196357727051
13;2016 nov;3866;4005205,166666667;87,10833333333721;180,00953674316406;32,3214111328125;22,7695121765137
13;2016 dez;3201;4010508,583333333;87,10833333332266;273,17950439453125;31,0430374145508;22,3300952911377
13;2017 jan;5148;4015812,000000000;87,10833333333721;298,40942382812500;30,6746692657471;22,0135059356689
13;2017 fev;4400;4021211,916666667;90,71666666666715;292,14633178710938;30,8816680908203;22,3345546722412
13;2017 mar;4119;4026611,833333333;90,71666666666715;287,28390502929688;30,7173728942871;22,2165813446045
13;2017 abr;4082;4032011,750000000;90,71666666666715;262,00082397460938;31,2538719177246;22,7368755340576
13;2017 mai;7468;4037411,666666667;90,71666666666715;186,60363769531250;31,6918678283691;22,9639816284180
13;2017 jun;6432;4042811,583333333;90,71666666666715;128,01484680175781;31,4088840484619;22,5011920928955
13;2017 jul;9984;4048211,500000000;90,71666666666715;77,11515808105469;31,7260932922363;21,8501834869385
13;2017 ago;9006;4053611,416666667;90,71666666666715;73,91387939453125;32,1133422851562;21,5708541870117
13;2017 set;8928;4059011,333333333;90,71666666665988;137,06857299804688;32,5997390747070;22,3603019714355
13;2017 out;9087;4064411,250000000;90,71666666666715;163,00000000000000;32,2345390319824;22,3585414886475
13;2017 nov;6663;4069811,166666667;90,71666666666715;202,68627929687500;31,9301872253418;22,5492439270020
13;2017 dez;5980;4075211,083333333;90,71666666666715;238,82852172851562;31,0005722045898;22,3008766174316
13;2018 jan;8198;4080611,000000000;90,71666666666715;259,79321289062500;30,7612819671631;22,0307178497314
13;2018 fev;5922;4085943,166666667;132,58333333333576;275,66238403320312;31,0799140930176;22,3267631530762
13;2018 mar;5290;4091275,333333333;132,58333333333576;257,99902343750000;31,2498607635498;22,5545902252197
13;2018 abr;6879;4096607,500000000;132,58333333332848;286,89587402343750;31,2985153198242;22,7734165191650
13;2018 mai;4929;4101939,666666667;132,58333333333576;231,94882202148438;31,0813846588135;22,2897224426270
13;2018 jun;5188;4107271,833333333;132,58333333333576;117,25739288330078;30,9394054412842;21,7813129425049
13;2018 jul;7392;4112604,000000000;132,58333333332848;81,68008422851562;31,8657474517822;21,8171539306641
13;2018 ago;7341;4117936,166666667;132,58333333333576;86,78543853759766;32,1121177673340;21,2950725555420
13;2018 set;6392;4123268,333333333;132,58333333333576;122,39801025390625;33,0594787597656;22,5114994049072
13;2018 out;6214;4128600,500000000;132,58333333332848;155,55450439453125;31,8229503631592;21,7846565246582
13;2018 nov;4251;4133932,666666667;132,58333333333576;228,83776855468750;31,9578514099121;22,4838542938232
13;2018 dez;4624;4139264,833333333;132,58333333333576;301,98580932617188;30,6720085144043;21,9751052856445
13;2019 jan;4206;4144597,000000000;132,58333333332848;NA;NA;NA
13;2019 fev;3619;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 mar;3121;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 abr;5531;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 mai;5623;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 jun;6224;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 jul;7888;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 ago;6077;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 set;7486;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 out;5048;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 nov;4197;4144597,000000000;0,00000000000000;NA;NA;NA
13;2019 dez;4390;4144597,000000000;0,00000000000000;301,98580932617188;30,6720085144043;NA
14;2007 jan;2539;420331,000000000;NA;28,91803169250488;32,0835800170898;23,0640735626221
14;2007 fev;1417;421402,500000000;56,16666666666606;24,02444648742676;32,7063484191895;23,5990848541260
14;2007 mar;948;422474,000000000;56,16666666666606;177,46574401855469;32,1422042846680;22,7593269348145
14;2007 abr;1403;423545,500000000;56,16666666666788;204,31994628906250;31,3583869934082;22,7069625854492
14;2007 mai;1324;424617,000000000;56,16666666666606;427,96676635742188;31,1541996002197;22,7644405364990
14;2007 jun;1175;425688,500000000;56,16666666666606;443,42684936523438;30,2446041107178;21,9180335998535
14;2007 jul;1272;426760,000000000;56,16666666666788;317,44332885742188;30,1856460571289;21,8674316406250
14;2007 ago;845;427831,500000000;56,16666666666606;348,15219116210938;31,0112380981445;22,0616798400879
14;2007 set;814;428903,000000000;56,16666666666606;118,74265289306641;32,0682144165039;22,2494659423828
14;2007 out;1370;429974,500000000;56,16666666666788;117,93803405761719;32,5944061279297;22,3276309967041
14;2007 nov;987;431046,000000000;56,16666666666606;57,63195800781250;32,7016601562500;22,7605400085449
14;2007 dez;1369;432117,500000000;56,16666666666606;152,60704040527344;31,5655078887939;22,1336116790771
14;2008 jan;1183;433189,000000000;56,16666666666788;105,34954071044922;31,1490039825439;22,1899909973145
14;2008 fev;1086;434263,916666667;9,39166666666642;117,15631103515625;31,3209590911865;22,0205898284912
14;2008 mar;973;435338,833333333;9,39166666666642;127,77498626708984;31,6673564910889;22,6916046142578
14;2008 abr;482;436413,750000000;9,39166666666642;88,30271148681641;31,4357147216797;22,4532279968262
14;2008 mai;562;437488,666666667;9,39166666666642;411,72781372070312;30,2968940734863;22,3544940948486
14;2008 jun;671;438563,583333333;9,39166666666824;300,98171997070312;30,4137248992920;22,1939735412598
14;2008 jul;555;439638,500000000;9,39166666666642;360,74221801757812;30,3903560638428;21,8631706237793
14;2008 ago;545;440713,416666667;9,39166666666642;173,59065246582031;31,6135063171387;22,4224605560303
14;2008 set;860;441788,333333333;9,39166666666642;141,80836486816406;32,2206611633301;22,6377487182617
14;2008 out;1018;442863,250000000;9,39166666666642;119,64783477783203;32,4383277893066;22,6645298004150
14;2008 nov;936;443938,166666667;9,39166666666642;172,42810058593750;32,4602317810059;23,0746364593506
14;2008 dez;1264;445013,083333333;9,39166666666824;175,58897399902344;31,6435050964355;22,1587505340576
14;2009 jan;899;446088,000000000;9,39166666666642;180,64871215820312;31,2866249084473;22,1862277984619
14;2009 fev;810;447149,000000000;19,94166666666752;87,21634674072266;31,5016593933105;22,4835357666016
14;2009 mar;1179;448210,000000000;19,94166666666570;116,48003387451172;31,7743587493896;22,7099952697754
14;2009 abr;844;449271,000000000;19,94166666666570;177,15217590332031;31,4937324523926;22,8598251342773
14;2009 mai;658;450332,000000000;19,94166666666570;97,38587951660156;30,8102035522461;22,9538021087646
14;2009 jun;1153;451393,000000000;19,94166666666933;370,47207641601562;29,9181556701660;22,3783340454102
14;2009 jul;1122;452454,000000000;19,94166666666570;306,26055908203125;30,5397186279297;22,3168525695801
14;2009 ago;1456;453515,000000000;19,94166666666570;133,68705749511719;31,8064384460449;22,8239822387695
14;2009 set;1577;454576,000000000;19,94166666666570;53,84232330322266;33,1516036987305;23,1914081573486
14;2009 out;1739;455637,000000000;19,94166666666933;78,46193695068359;32,9945068359375;22,9194145202637
14;2009 nov;2023;456698,000000000;19,94166666666570;60,93622589111328;33,3333663940430;23,4007339477539
14;2009 dez;1520;457759,000000000;19,94166666666570;83,81209564208984;31,8088493347168;22,9539642333984
14;2010 jan;1953;458820,000000000;19,94166666666752;50,48539733886719;32,4237518310547;23,4106731414795
14;2010 fev;1934;459713,583333333;10,87499999999818;151,17642211914062;32,5127792358398;23,5807094573975
14;2010 mar;2452;460607,166666667;10,87500000000000;106,07048034667969;33,0893135070801;23,5951614379883
14;2010 abr;1795;461500,750000000;10,87500000000000;285,53088378906250;31,3217506408691;22,9193820953369
14;2010 mai;2269;462394,333333333;10,87500000000000;427,32693481445312;31,1023464202881;23,0832653045654
14;2010 jun;1514;463287,916666667;10,87500000000000;260,18502807617188;30,7642154693604;22,7716598510742
14;2010 jul;1376;464181,500000000;10,87500000000000;355,13687133789062;30,3492813110352;22,2748355865479
14;2010 ago;1356;465075,083333333;10,87500000000000;223,70295715332031;31,3515071868896;22,5021533966064
14;2010 set;1264;465968,666666667;10,87500000000182;120,14492797851562;32,9214096069336;22,9059371948242
14;2010 out;1939;466862,250000000;10,87500000000000;90,60721588134766;33,4371185302734;22,9259395599365
14;2010 nov;2545;467755,833333333;10,87500000000000;165,61277770996094;32,7472229003906;23,2161407470703
14;2010 dez;1387;468649,416666667;10,87500000000000;139,09567260742188;31,9469070434570;22,3565006256104
14;2011 jan;2213;469543,000000000;10,87500000000000;78,97755432128906;31,3999443054199;22,5415248870850
14;2011 fev;1521;470438,583333333;9,02499999999964;140,92602539062500;31,3972282409668;22,2777557373047
14;2011 mar;1448;471334,166666667;9,02499999999964;245,34407043457031;31,2358360290527;22,4305381774902
14;2011 abr;1003;472229,750000000;9,02499999999964;75,36249542236328;31,0142097473145;22,6018104553223
14;2011 mai;1313;473125,333333333;9,02500000000146;504,75134277343750;30,4601135253906;22,9068584442139
14;2011 jun;978;474020,916666667;9,02499999999964;277,83810424804688;30,6510124206543;22,8588848114014
14;2011 jul;757;474916,500000000;9,02499999999964;274,29238891601562;30,4958438873291;22,4721069335938
14;2011 ago;1020;475812,083333333;9,02499999999964;209,80398559570312;31,9436111450195;23,0837154388428
14;2011 set;870;476707,666666667;9,02500000000146;98,25626373291016;32,6170082092285;22,9712924957275
14;2011 out;1094;477603,250000000;9,02499999999964;98,81713104248047;32,3884277343750;22,9466152191162
14;2011 nov;955;478498,833333333;9,02499999999964;137,63095092773438;31,8801116943359;22,8421077728271
14;2011 dez;888;479394,416666667;9,02500000000146;54,83371353149414;32,0867347717285;23,0019149780273
14;2012 jan;1293;480290,000000000;9,02499999999964;112,30537414550781;31,3801326751709;22,4114665985107
14;2012 fev;870;481188,000000000;12,42499999999927;111,82422637939453;31,1740245819092;22,2885208129883
14;2012 mar;680;482086,000000000;12,42499999999927;102,44535827636719;31,3086814880371;22,5583877563477
14;2012 abr;883;482984,000000000;12,42500000000109;261,97650146484375;30,8887081146240;22,6510410308838
14;2012 mai;542;483882,000000000;12,42499999999927;323,42498779296875;30,5604286193848;22,5806636810303
14;2012 jun;515;484780,000000000;12,42499999999927;218,59393310546875;30,2309112548828;22,4824657440186
14;2012 jul;813;485678,000000000;12,42500000000109;275,09548950195312;30,0965938568115;22,2266883850098
14;2012 ago;509;486576,000000000;12,42499999999927;240,61578369140625;31,1618633270264;22,5342006683350
14;2012 set;430;487474,000000000;12,42499999999927;44,95743560791016;32,4078254699707;22,8356838226318
14;2012 out;661;488372,000000000;12,42500000000109;65,45070648193359;32,9176445007324;23,2651367187500
14;2012 nov;590;489270,000000000;12,42499999999927;72,55778503417969;32,8594474792480;23,4870166778564
14;2012 dez;816;490168,000000000;12,42499999999927;88,82819366455078;31,7692737579346;23,0282802581787
14;2013 jan;754;491066,000000000;12,42500000000109;23,51100349426270;32,0613174438477;22,9532508850098
14;2013 fev;668;491974,666666667;15,89166666666642;197,73701477050781;31,2301769256592;22,4951076507568
14;2013 mar;713;492883,333333333;15,89166666666642;83,15760803222656;32,0518379211426;23,2140522003174
14;2013 abr;855;493792,000000000;15,89166666666642;191,67556762695312;31,3427963256836;22,9898643493652
14;2013 mai;777;494700,666666667;15,89166666666642;341,01812744140625;30,6685199737549;22,6260681152344
14;2013 jun;709;495609,333333333;15,89166666666824;262,25650024414062;30,4513721466064;22,6812820434570
14;2013 jul;914;496518,000000000;15,89166666666642;274,01318359375000;30,0120029449463;22,1355934143066
14;2013 ago;588;497426,666666667;15,89166666666642;268,79089355468750;30,6477203369141;22,4233913421631
14;2013 set;587;498335,333333333;15,89166666666642;103,23892974853516;32,2800445556641;23,1131038665771
14;2013 out;529;499244,000000000;15,89166666666642;77,15035247802734;32,5005035400391;22,9407272338867
14;2013 nov;625;500152,666666667;15,89166666666824;223,62637329101562;32,0425415039062;22,9812660217285
14;2013 dez;754;501061,333333333;15,89166666666642;83,71281433105469;32,2243728637695;23,1581077575684
14;2014 jan;716;501970,000000000;15,89166666666642;35,29419326782227;31,6810932159424;22,9272289276123
14;2014 fev;625;502916,500000000;12,96666666666715;82,37287139892578;31,8100795745850;22,8486995697021
14;2014 mar;654;503863,000000000;12,96666666666715;65,83105468750000;32,2650337219238;23,4208526611328
14;2014 abr;608;504809,500000000;12,96666666666533;107,93545532226562;31,3910694122314;23,1057815551758
14;2014 mai;758;505756,000000000;12,96666666666715;120,44082641601562;31,2668666839600;23,6497440338135
14;2014 jun;869;506702,500000000;12,96666666666715;308,19137573242188;30,6021156311035;22,9900951385498
14;2014 jul;595;507649,000000000;12,96666666666715;175,13941955566406;30,5434494018555;22,7233638763428
14;2014 ago;590;508595,500000000;12,96666666666533;180,58688354492188;31,1061725616455;22,5895729064941
14;2014 set;611;509542,000000000;12,96666666666715;50,97588348388672;33,1290626525879;23,3436908721924
14;2014 out;568;510488,500000000;12,96666666666715;138,50193786621094;32,3721809387207;22,8436927795410
14;2014 nov;495;511435,000000000;12,96666666666715;168,29571533203125;32,2917594909668;23,4115734100342
14;2014 dez;488;512381,500000000;12,96666666666715;57,34457778930664;31,8254871368408;22,9844379425049
14;2015 jan;595;513328,000000000;12,96666666666533;39,34657287597656;31,8961162567139;22,9997406005859
14;2015 fev;571;514381,250000000;19,17499999999927;29,37971878051758;31,9492950439453;22,9652290344238
14;2015 mar;678;515434,500000000;19,17499999999927;44,14458847045898;32,1472396850586;23,1040096282959
14;2015 abr;721;516487,750000000;19,17500000000109;141,87263488769531;31,5912151336670;23,1611156463623
14;2015 mai;792;517541,000000000;19,17499999999927;329,17541503906250;30,8649597167969;23,0166358947754
14;2015 jun;1017;518594,250000000;19,17500000000109;276,25732421875000;31,0726909637451;23,3685016632080
14;2015 jul;659;519647,500000000;19,17499999999927;284,55368041992188;30,8820915222168;22,9102649688721
14;2015 ago;683;520700,750000000;19,17500000000109;233,96682739257812;31,9713897705078;23,2930049896240
14;2015 set;513;521754,000000000;19,17499999999927;56,81166839599609;33,6757736206055;23,9264106750488
14;2015 out;445;522807,250000000;19,17499999999927;51,38941192626953;34,0578918457031;24,3530845642090
14;2015 nov;754;523860,500000000;19,17500000000109;45,17726135253906;33,2506675720215;23,6709365844727
14;2015 dez;559;524913,750000000;19,17499999999927;26,94773483276367;32,6204910278320;23,6544494628906
14;2016 jan;739;525967,000000000;19,17500000000109;15,92973709106445;32,0465202331543;23,0944442749023
14;2016 fev;833;527710,166666667;10,58333333333394;75,10997009277344;31,4649314880371;22,0488128662109
14;2016 mar;921;529453,333333333;10,58333333333394;27,74920082092285;32,2379531860352;23,5661239624023
14;2016 abr;940;531196,500000000;10,58333333333212;181,10342407226562;31,8474597930908;23,4187145233154
14;2016 mai;1218;532939,666666667;10,58333333333394;362,26712036132812;31,1377334594727;23,4178791046143
14;2016 jun;698;534682,833333333;10,58333333333394;315,07785034179688;30,5488433837891;22,7553138732910
14;2016 jul;483;536426,000000000;10,58333333333212;277,44970703125000;30,8743953704834;22,8936519622803
14;2016 ago;718;538169,166666667;10,58333333333394;160,29667663574219;31,6120090484619;23,0931148529053
14;2016 set;486;539912,333333333;10,58333333333394;126,36322021484375;31,9494495391846;23,0195751190186
14;2016 out;693;541655,500000000;10,58333333333212;84,50425720214844;33,1294059753418;23,7934169769287
14;2016 nov;618;543398,666666667;10,58333333333394;71,06954956054688;32,9475021362305;23,7326450347900
14;2016 dez;606;545141,833333333;10,58333333333394;124,02412414550781;31,5936927795410;23,0078735351562
