MUNIAT;IDADE_2;POP_TOTAL;IMIGRANTE;EMIGRANTE;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
BRASIL NOVO;[25,30);1328;351,09088079974;222,943404760082;574,034285559822;128,147476039659;0,22324010823619;0,0167879069849459;0,0264375663252816;0,0432254733102275
BRASIL NOVO;[30,35);1218;245,897131723316;228,171381472484;474,0685131958;17,7257502508319;0,0373906930273405;0,0187332825511071;0,0201885986636549;0,0389218812147619
BRASIL NOVO;[35,40);1076;265,218172361554;96,1334682675808;361,351640629135;169,084704093973;0,467922890289322;0,00893433719958929;0,0246485290298842;0,0335828662294735
BRASIL NOVO;[40,45);958,000000000001;186,647526299099;55,6313076555681;242,278833954667;131,016218643531;0,540766258880235;0,00580702585131191;0,0194830403234968;0,0252900661748087
BRASIL NOVO;[45,50);891;145,870269013002;21,7312515502923;167,601520563294;124,13901746271;0,740679541841203;0,00243897323796771;0,0163715228970822;0,0188104961350499
BRASIL NOVO;[50,55);640,138248046896;113,974599744613;8,2792749760849;122,253874720698;105,695324768528;0,864556031536836;0,00129335733356748;0,017804685174235;0,0190980425078024
BRASIL NOVO;[55,60);517,861751953104;79,0505904595431;18,1170945359939;97,167684995537;60,9334959235492;0,627096301886249;0,003498442290373;0,0152648057442755;0,0187632480346485
BRASIL NOVO;[60,139);1265,92236818741;134,954506566966;55,410991366216;190,365497933182;79,5435152007496;0,417846280257515;0,0043771239657891;0,0106605673427035;0,0150376913084926
BRASILÂNDIA DO TOCANTINS;[0,5);167,051710618289;37,242756382371;17,3642122758311;54,6069686582021;19,8785441065399;0,364029437908637;0,0103945132986444;0,0222941484672792;0,0326886617659236
BRASILÂNDIA DO TOCANTINS;[5,10);222,000000000001;55,2489457689334;67,1705083892489;122,419454158182;-11,9215626203155;-0,0973829094590737;0,0302569857609228;0,0248869125085285;0,0551438982694512
BRASILÂNDIA DO TOCANTINS;[10,15);216,000000000001;47,4201750449375;31,4795418512994;78,8997168962369;15,9406331936381;0,202036633599105;0,0145738619681941;0,0219537847430266;0,0365276467112207
BRASILÂNDIA DO TOCANTINS;[15,20);197;44,4029196356066;38,2479494194706;82,6508690550772;6,15497021613599;0,0744695160075621;0,0194152027510003;0,0225395531145211;0,0419547558655214
BRASILÂNDIA DO TOCANTINS;[20,25);172;54,8791034276489;102,187233858373;157,066337286022;-47,3081304307245;-0,301198406024934;0,0594111824757983;0,0319064554811911;0,0913176379569895
BRASILÂNDIA DO TOCANTINS;[25,30);139,000000000001;47,8234418926724;67,9791762319053;115,802618124578;-20,1557343392329;-0,174052492643559;0,0489058821812266;0,0344053538796203;0,0833112360608468
BRASILÂNDIA DO TOCANTINS;[30,35);168;43,0361476512366;40,8999411273118;83,9360887785484;2,13620652392481;0,0254503939248448;0,0243452030519713;0,0256167545543075;0,0499619576062788
BRASILÂNDIA DO TOCANTINS;[35,40);153,000000000001;44,5887906743277;36,9324716910141;81,5212623653418;7,6563189833136;0,0939180621247179;0,0241388703862836;0,0291430004407369;0,0532818708270206
BRASILÂNDIA DO TOCANTINS;[40,45);151,000000000001;35,7575252847002;20,0906466365263;55,8481719212265;15,6668786481739;0,28052625733698;0,0133050639976995;0,0236804803209934;0,0369855443186929
BRASILÂNDIA DO TOCANTINS;[45,50);101;23,9221933674179;18,4617065410685;42,3838999084864;5,4604868263494;0,12883398739001;0,0182789173673945;0,0236853399677404;0,0419642573351349
BRASILÂNDIA DO TOCANTINS;[50,55);89,7386878352702;23,8128884694403;6,5735793939576;30,3864678633979;17,2393090754827;0,567335076685512;0,00732524572459145;0,0265358108569101;0,0338610565815016
BRASILÂNDIA DO TOCANTINS;[55,60);74,2613121647296;13,9817323347065;8,3908068211856;22,3725391558921;5,5909255135209;0,249901250571662;0,0112990284935617;0,0188277474867285;0,0301267759802902
BRASILÂNDIA DO TOCANTINS;[60,139);213,948289381711;42,4522316468228;15,1032681084522;57,555499755275;27,3489635383706;0,475175502856511;0,00705930771968268;0,019842286082074;0,0269015938017567
BRASILÉIA;[0,5);2059,34382813247;157,71082410109;289,921888223615;447,632712324705;-132,211064122525;-0,295356126758273;0,0140783624503603;0,00765830464765618;0,0217366670980165
BRASILÉIA;[5,10);2298;399,275029422302;395,752874076485;795,027903498787;3,52215534581643;0,00443022858734392;0,0172216220224754;0,0173748924900915;0,0345965145125669
BRASILÉIA;[10,15);2475;184,200348570383;266,344747078151;450,545095648534;-82,1443985077674;-0,182322256531336;0,0107614039223495;0,00744243832607609;0,0182038422484256
BRASILÉIA;[15,20);2261;321,672956650015;347,451316494173;669,124273144188;-25,7783598441571;-0,0385255189189679;0,0153671524322942;0,0142270215236628;0,029594173955957
BRASILÉIA;[20,25);2008;346,442911003951;442,305029158383;788,747940162334;-95,8621181544323;-0,121537075754141;0,0220271428863737;0,017253133018125;0,0392802759044987
BRASILÉIA;[25,30);1782;262,488297183045;498,681254674518;761,169551857564;-236,192957491473;-0,310302687377689;0,0279843577258428;0,0147299830069049;0,0427143407327477
BRASILÉIA;[30,35);1735;258,863726859379;351,906684886079;610,770411745458;-93,0429580267006;-0,152337042262415;0,0202828060453072;0,0149200995307999;0,0352029055761071
BRASILÉIA;[35,40);1476;197,171810079914;161,352265828417;358,524075908331;35,8195442514966;0,0999083371479218;0,0109317253271285;0,0133585237181513;0,0242902490452799
BRASILÉIA;[40,45);1295;187,327804557505;232,08708725007;419,414891807575;-44,7592826925655;-0,10671839166145;0,0179217827992332;0,014465467533398;0,0323872503326313
BRASILÉIA;[45,50);969,000000000001;103,762110623813;131,902763637136;235,664874260949;-28,140653013323;-0,119409619704985;0,013612256309302;0,0107081641510643;0,0243204204603663
BRASILÉIA;[50,55);794,273404438862;66,8707299224407;136,107808155343;202,978538077783;-69,2370782329018;-0,341105413846116;0,0171361407035276;0,00841910726819356;0,0255552479717212
BRASILÉIA;[55,60);641,726595561138;26,3144343803732;74,0871968431796;100,401631223553;-47,7727624628064;-0,475816596609235;0,0115449783997804;0,0041005678372054;0,0156455462369858
BRASILÉIA;[60,139);1603,65617186753;166,751788938157;102,328278954981;269,080067893138;64,4235099831758;0,239421338368179;0,00638093630979611;0,0103982257458572;0,0167791620556533
BRASNORTE;[0,5);1418,29959656595;366,010967013653;151,149746714581;517,160713728234;214,861220299072;0,415463152160434;0,010657109899809;0,0258063224370827;0,0364634323368917
BRASNORTE;[5,10);1479;494,237148245162;324,380721610412;818,617869855574;169,85642663475;0,207491716085696;0,0219324355382293;0,0334169809496391;0,0553494164878684
BRASNORTE;[10,15);1538;640,684459794254;304,910219386529;945,594679180783;335,774240407726;0,355093199867224;0,0198251117936624;0,0416569869827213;0,0614820987763838
BRASNORTE;[15,20);1510;576,228146452125;198,238651757392;774,466798209517;377,989494694733;0,488064169527478;0,0131283875336021;0,038160804400803;0,0512891919344051
BRASNORTE;[20,25);1416;710,534279409288;179,584383148852;890,11866255814;530,949896260436;0,596493387448503;0,012682512934241;0,0501789745345542;0,0628614874687952
BRASNORTE;[25,30);1418;722,024403788795;241,329009686462;963,353413475257;480,695394102333;0,498981357597774;0,0170189710639254;0,0509185052037232;0,0679374762676485
BRASNORTE;[30,35);1350;696,838806196244;333,163459705053;1030,0022659013;363,675346491191;0,353082083924309;0,0246787747929669;0,0516176893478699;0,0762964641408368
BRASNORTE;[35,40);1207;567,155322817542;248,850709839128;816,00603265667;318,304612978415;0,390076298752487;0,0206172916188175;0,0469888419898544;0,0676061336086719
BRASNORTE;[40,45);1040;492,297171682843;186,933001151501;679,230172834344;305,364170531342;0,449573918745534;0,0179743270337981;0,0473362665079656;0,0653105935417637
BRASNORTE;[45,50);822;358,153426353661;99,6597656916777;457,813192045339;258,493660661983;0,564626937697295;0,0121240590865788;0,0435709764420512;0,05569503552863
BRASNORTE;[50,55);702,450868700968;211,015462715297;162,890448117947;373,905910833244;48,1250145973505;0,128708889597665;0,0231888741797954;0,0300398892104049;0,0532287633902002
BRASNORTE;[55,60);526,549131299034;188,138213739745;52,087885208364;240,226098948109;136,050328531381;0,566342829222604;0,0098923124381308;0,0357304195480477;0,0456227319861785
BRASNORTE;[60,139);929,700403434052;303,734909758417;142,870681675089;446,605591433507;160,864228083328;0,360193045427373;0,0153673894458221;0,0326701923153422;0,0480375817611643
BREJINHO DE NAZARÉ;[0,5);440,513814529714;50,4747586152568;28,988287705249;79,4630463205058;21,4864709100078;0,270395761362387;0,00658056268591633;0,0114581556696793;0,0180387183555956
BREJINHO DE NAZARÉ;[5,10);515,999999999984;73,0558837171466;55,9620198185108;129,017903535657;17,0938638986358;0,132492184651811;0,0108453526780063;0,0141581169994475;0,0250034696774538
BREJINHO DE NAZARÉ;[10,15);519,999999999984;79,6982391207988;122,002152593622;201,700391714421;-42,3039134728232;-0,209736397204025;0,0234619524218511;0,0153265844463079;0,0387885368681591
BREJINHO DE NAZARÉ;[15,20);564,999999999984;72,5798092407477;260,994094260246;333,573903500993;-188,414285019498;-0,564835207556747;0,0461936450018147;0,0128459839364159;0,0590396289382306
BREJINHO DE NAZARÉ;[20,25);453,999999999989;77,2477400758352;255,52682790538;332,774567981215;-178,279087829545;-0,535735314483553;0,0562834422699089;0,01701492072155;0,073298362991459
BREJINHO DE NAZARÉ;[25,30);395,999999999987;92,776922861522;270,058291917519;362,835214779041;-177,281369055997;-0,488600229070812;0,0681965383630119;0,0234285158741225;0,0916250542371344
BREJINHO DE NAZARÉ;[30,35);366,99999999999;80,0798290404367;110,583845601737;190,663674642173;-30,5040165613;-0,15998861145705;0,0301318380386212;0,0218201169047518;0,051951954943373
BREJINHO DE NAZARÉ;[35,40);329,99999999999;54,9034963275708;62,4762076903311;117,379704017902;-7,57271136276031;-0,064514657164286;0,0189321841485858;0,0166374231295674;0,0355696072781532
BREJINHO DE NAZARÉ;[40,45);330,999999999992;63,606832340813;77,0274570992891;140,634289440102;-13,4206247584761;-0,0954292499496868;0,0232711350753145;0,0192165656618775;0,042487700737192
BREJINHO DE NAZARÉ;[45,50);242,999999999995;44,5339711354257;49,1290258486138;93,6629969840395;-4,5950547131881;-0,0490594456845227;0,0202177061105411;0,0183267370927682;0,0385444432033093
BREJINHO DE NAZARÉ;[50,55);233,804140920126;39,1960503120124;92,784826264937;131,980876576949;-53,5887759529246;-0,406034399397859;0,0396848515598511;0,0167644807990817;0,0564493323589328
BREJINHO DE NAZARÉ;[55,60);180,195859079865;21,3973774009467;33,3277553606607;54,7251327616074;-11,930377959714;-0,218005463991927;0,0184952948035778;0,0118745111625807;0,0303698059661585
BREJINHO DE NAZARÉ;[60,139);608,486185470262;85,8110342994516;68,2133347569976;154,024369056449;17,597699542454;0,114252696831399;0,0112103341679449;0,0141023800290771;0,0253127141970221
BREJO;[0,5);3801,50801835909;290,533021301424;128,561407056745;419,094428358169;161,971614244679;0,386479998980693;0,00338185284460449;0,0076425728920817;0,0110244257366862
BREJO;[5,10);3797,99999999999;372,956601708167;239,906307710347;612,862909418514;133,05029399782;0,217096339088392;0,00631664843892437;0,00981981573744517;0,0161364641763695
BREJO;[10,15);3626;216,143576140815;252,704119750538;468,847695891353;-36,5605436097235;-0,0779795740282273;0,00696922558606008;0,00596093701436334;0,0129301626004234
BREJO;[15,20);3213;230,638012199848;510,860818095778;741,498830295626;-280,222805895931;-0,37791402285046;0,0158998075971297;0,00717827613444904;0,0230780837315788
BREJO;[20,25);3209;257,815435359694;771,227281872345;1029,04271723204;-513,411846512651;-0,498921801704839;0,024033259017524;0,00803413634651585;0,0320673953640399
BREJO;[25,30);2993;313,367955550815;463,651629241109;777,019584791923;-150,283673690294;-0,193410406419213;0,0154912004424026;0,010470028585059;0,0259612290274615
BREJO;[30,35);2310;160,561381627917;345,095161434536;505,656543062453;-184,533779806619;-0,36493897357485;0,0149391844776855;0,0069507091613817;0,0218898936390672
BREJO;[35,40);1861;105,438041075516;269,090239641812;374,528280717328;-163,652198566296;-0,436955517091675;0,0144594432908013;0,00566566582888319;0,0201251091196845
BREJO;[40,45);1545;79,8314778578998;175,457762161534;255,289240019434;-95,6262843036341;-0,374580159729234;0,0113564894602935;0,00516708594549514;0,0165235754057886
BREJO;[45,50);1392;117,654685758161;187,761604521037;305,416290279198;-70,1069187628757;-0,229545446638708;0,0134886210144423;0,00845220443664952;0,0219408254510918
BREJO;[50,55);1058,40296729714;48,7444994593486;118,931381853939;167,675881313287;-70,18688239459;-0,418586631809331;0,0112368715440827;0,00460547645513771;0,0158423479992204
BREJO;[55,60);1381,59703270286;40,3873811652886;55,4085195447581;95,7959007100467;-15,0211383794695;-0,156803561197626;0,00401046891627733;0,00292323884673359;0,00693370776301092
BREJO;[60,139);3170,49198164091;123,776497910236;242,052441002762;365,828938912998;-118,275943092527;-0,32330942282468;0,00763453881619618;0,00390401548488303;0,0115385543010792
BREJO DE AREIA;[0,5);557,046829942294;30,8717845669095;53,4882905041753;84,3600750710848;-22,6165059372658;-0,268094900558212;0,0096021173856633;0,0055420447451622;0,0151441621308255
BREJO DE AREIA;[5,10);721,000000000002;31,6189031065265;154,776131098024;186,39503420455;-123,157227991497;-0,660732344705838;0,0214668697778119;0,00438542345444194;0,0258522932322538
BREJO DE AREIA;[10,15);777,000000000001;38,3382159470014;223,364485822423;261,702701769425;-185,026269875422;-0,707009398926423;0,0287470380723839;0,0049341333265124;0,0336811713988963
BREJO DE AREIA;[15,20);655,000000000001;52,5306509327978;175,581059162373;228,11171009517;-123,050408229575;-0,539430475437832;0,026806268574408;0,00801994670729736;0,0348262152817053
BREJO DE AREIA;[20,25);477;22,6795288148784;204,180341039888;226,859869854766;-181,500812225009;-0,800056935328424;0,0428051029433727;0,00475461820018415;0,0475597211435568
BREJO DE AREIA;[25,30);471;48,2637009308248;231,297771129232;279,561472060057;-183,034070198407;-0,654718509133787;0,0491078070338073;0,0102470702613216;0,0593548772951289
BREJO DE AREIA;[30,35);361,000000000001;30,6413254827167;118,578071301903;149,21939678462;-87,9367458191863;-0,589311763175885;0,032847111163962;0,00848790179576638;0,0413350129597283
BREJO DE AREIA;[35,40);306,000000000001;17,2105900667763;59,3917508552195;76,6023409219958;-42,1811607884432;-0,550651067326993;0,0194090689069344;0,00562437583881576;0,0250334447457502
BREJO DE AREIA;[40,45);279;9,7967504006458;57,0818334398028;66,8785838404486;-47,285083039157;-0,707028772498599;0,0204594385088899;0,00351138007191605;0,0239708185808059
BREJO DE AREIA;[45,50);217;3,2854168613468;38,710836294112;41,9962531554588;-35,4254194327652;-0,843537619930755;0,017839095066411;0,00151401698679576;0,0193531120532068
BREJO DE AREIA;[50,55);218,687438216199;3,8385204129984;33,0349164521444;36,8734368651428;-29,196396039146;-0,791800236737518;0,0151059963579094;0,0017552541857496;0,016861250543659
BREJO DE AREIA;[55,60);157,312561783802;10,4826209143314;29,8366624014936;40,319283315825;-19,3540414871622;-0,480019481883149;0,0189664843437607;0,00666356252511983;0,0256300468688805
BREJO DE AREIA;[60,139);379,953170057706;;73,6513978565815;;;;0,0193843356657336;;
BREJO GRANDE DO ARAGUAIA;[0,5);767,141388480367;234,411475030731;153,927508523247;388,338983553978;80,4839665074843;0,20725183387698;0,0200650767687247;0,0305564891362565;0,0506215659049813
BREJO GRANDE DO ARAGUAIA;[5,10);784,000000000031;250,404988166081;307,801900919348;558,206889085429;-57,3969127532665;-0,102823726964936;0,0392604465458336;0,0319394117558765;0,0711998583017101
BREJO GRANDE DO ARAGUAIA;[10,15);818,000000000029;158,693079726666;188,74339039953;347,436470126196;-30,0503106728632;-0,0864915265284277;0,0230737641075211;0,0194001319959243;0,0424738961034454
BREJO GRANDE DO ARAGUAIA;[15,20);825,000000000031;144,417822871223;151,10844070097;295,526263572192;-6,69061782974674;-0,0226396725247816;0,0183161746304199;0,0175051906510566;0,0358213652814765
BREJO GRANDE DO ARAGUAIA;[20,25);679,000000000026;148,277039932962;326,920725182152;475,197765115114;-178,643685249191;-0,375935449119621;0,0481473822065008;0,0218375611094192;0,0699849433159199
BREJO GRANDE DO ARAGUAIA;[25,30);612,000000000021;156,879449323315;221,615174627491;378,494623950806;-64,7357253041768;-0,171034728653347;0,0362116298410921;0,0256338969482531;0,0618455267893452
BREJO GRANDE DO ARAGUAIA;[30,35);556,000000000017;133,715037369876;163,008827918582;296,723865288459;-29,2937905487061;-0,09872407977777;0,0293181345177297;0,0240494671528547;0,0533676016705844
BREJO GRANDE DO ARAGUAIA;[35,40);406,000000000012;93,2321508253256;120,629980544584;213,862131369909;-27,3978297192581;-0,128109775881122;0,0297118178681232;0,0229635839471239;0,0526754018152471
BREJO GRANDE DO ARAGUAIA;[40,45);385,000000000014;70,6617805700553;85,481206984996;156,142987555051;-14,8194264149407;-0,0949093305244709;0,022202910905193;0,0183537092389747;0,0405566201441677
BREJO GRANDE DO ARAGUAIA;[45,50);345,000000000011;82,1657850077365;93,8224477183263;175,988232726063;-11,6566627105898;-0,0662354665992593;0,0271949123821227;0,0238161695674591;0,0510110819495818
BREJO GRANDE DO ARAGUAIA;[50,55);278,953923883771;43,5093270299464;26,9450835798908;70,4544106098372;16,5642434500556;0,235105840878936;0,00965933126329413;0,015597316726785;0,0252566479900791
BREJO GRANDE DO ARAGUAIA;[55,60);301,046076116245;39,7557671257033;33,0838070589395;72,8395741846428;6,6719600667638;0,0915980103048226;0,0109896157710306;0,0132058745420592;0,0241954903130898
BREJO GRANDE DO ARAGUAIA;[60,139);559,858611519673;61,426026230616;87,163959985922;148,589986216538;-25,737933755306;-0,173214456846362;0,0155689236875941;0,0109717033848746;0,0265406270724688
BREU BRANCO;[0,5);6154,41300543923;943,813629732496;540,173324123408;1483,9869538559;403,640305609088;0,271997206282908;0,0087770080370948;0,0153355588729317;0,0241125669100265
BREU BRANCO;[5,10);6241,00000000002;1702,01382369446;877,115742273944;2579,1295659684;824,898081420514;0,319835843962645;0,0140540897656456;0,0272714921277753;0,0413255818934209
BREU BRANCO;[10,15);6677,00000000001;2368,56499983905;826,070465961519;3194,63546580057;1542,49453387753;0,482838981282951;0,0123718805745323;0,0354734910864018;0,0478453716609341
BREU BRANCO;[15,20);5670;1998,4215267322;719,018452241293;2717,43997897349;1279,4030744909;0,470811898106466;0,0126811014504637;0,0352455295719964;0,0479266310224601
BREU BRANCO;[20,25);5264,00000000001;1818,35312249967;860,666192444795;2679,01931494446;957,686930054871;0,357476679885276;0,0163500416497871;0,0345431824183067;0,0508932240680938
BREU BRANCO;[25,30);4702,00000000001;1774,67047872092;852,082762081009;2626,75324080193;922,587716639907;0,351227402067751;0,0181217091042324;0,037742885553401;0,0558645946576334
BREU BRANCO;[30,35);3963;1554,82694435934;522,920255175635;2077,74719953498;1031,90668918371;0,496646892083243;0,0131950606907806;0,0392335842634202;0,0524286449542008
BREU BRANCO;[35,40);3080;1194,3334488017;487,604309282951;1681,93775808465;706,729139518751;0,420187451123968;0,015831308742953;0,0387770600260293;0,0546083687689823
BREU BRANCO;[40,45);2517;1043,32228488198;267,841946049285;1311,16423093127;775,480338832699;0,591444092615237;0,0106413168871388;0,041451024429161;0,0520923413162998
BREU BRANCO;[45,50);2097;674,826967169593;180,592799667454;855,419766837047;494,234167502139;0,577767999598129;0,00861195992691723;0,0321805897553454;0,0407925496822626
BREU BRANCO;[50,55);1734,74180600923;518,311901066076;157,127126115907;675,439027181982;361,184774950169;0,534740754405439;0,00905766642457172;0,0298783311309279;0,0389359975554997
BREU BRANCO;[55,60);1504,25819399078;333,702721277438;102,749406650707;436,452127928145;230,953314626732;0,529160702510665;0,00683056984905721;0,0221838725965075;0,0290144424455647
BREU BRANCO;[60,139);2888,58699456078;832,614105329565;218,605501418176;1051,21960674774;614,00860391139;0,584091658840922;0,00756790437088481;0,0288242696826296;0,0363921740535144
BREVES;[0,5);12113,2307571906;545,69171551476;1253,99993106368;1799,69164657844;-708,308215548917;-0,393571986009686;0,0103523160435071;0,004504922975985;0,0148572390194921
BREVES;[5,10);12503,2475818149;623,375972549068;1968,96028389573;2592,3362564448;-1345,58431134666;-0,519062412525154;0,0157475909439676;0,00498571245966309;0,0207333034036307
BREVES;[10,15);13133,0492640658;586,664476653717;2533,89738671677;3120,56186337049;-1947,23291006306;-0,624000739392447;0,0192940522476371;0,00446708502235598;0,023761137269993
BREVES;[15,20);10596,9045675199;640,372933826907;2883,01055603063;3523,38348985754;-2242,63762220373;-0,636501144045039;0,0272061575874451;0,00604301878672839;0,0332491763741735
BREVES;[20,25);8787,39152269442;559,236367949706;2864,88244734138;3424,11881529109;-2305,64607939168;-0,673354577853827;0,0326021941772197;0,00636407705865177;0,0389662712358715
BREVES;[25,30);7186,67983973736;661,495223955226;2281,02506829363;2942,52029224886;-1619,52984433841;-0,550388674839234;0,0317396227348426;0,00920446212585701;0,0409440848606997
BREVES;[30,35);6049,45524883281;514,38616714542;1753,6426129934;2268,02878013882;-1239,25644584798;-0,546402433999152;0,0289884384768653;0,00850301632109217;0,0374914547979575
BREVES;[35,40);5023,51210050331;368,616974723869;1090,41518013576;1459,03215485963;-721,798205411892;-0,49471027969314;0,0217062317820736;0,00733783391677183;0,0290440656988454
BREVES;[40,45);3865,02104517755;239,469361560882;790,04269477994;1029,51205634082;-550,573333219058;-0,534790563964789;0,0204408381104597;0,00619581002953845;0,0266366481399982
BREVES;[45,50);3076,65152712864;127,299338313977;790,642575014433;917,941913328409;-663,343236700456;-0,72264184374718;0,0256981516445029;0,00413759365308368;0,0298357452975866
BREVES;[50,55);2600,17221857349;90,156489572721;554,096364258814;644,252853831535;-463,939874686093;-0,720120790970385;0,0213099870962703;0,0034673276227135;0,0247773147189838
BREVES;[55,60);2390,175690148;132,921713440373;379,868952892541;512,790666332914;-246,947239452169;-0,481575144918581;0,0158929301497925;0,0055611691637673;0,0214540993135598
BREVES;[60,139);5534,50863661409;198,345596581765;798,110384934681;996,455981516446;-599,764788352916;-0,601897925726905;0,0144206186553708;0,00358379776064654;0,0180044164160174
BUJARI;[0,5);856,790600165526;164,568235886873;48,0356831050183;212,603918991892;116,532552781855;0,548120436040972;0,00560646709893154;0,0192075211673751;0,0248139882663066
BUJARI;[5,10);975,000000000012;297,888285992164;33,5847483714979;331,473034363662;264,303537620666;0,797360600170862;0,00344458957656385;0,0305526447171446;0,0339972342937085
BUJARI;[10,15);1082,00000000001;380,210214386878;73,4070541815173;453,617268568396;306,803160205361;0,676348061381402;0,00678438578387397;0,0351395761910234;0,0419239619748974
BUJARI;[15,20);834,000000000011;265,291930464928;93,1771832555974;358,469113720525;172,11474720933;0,480138289804005;0,0111723241313664;0,0318095839886;0,0429819081199665
BUJARI;[20,25);717,000000000009;227,759948069313;81,9125843999155;309,672532469229;145,847363669398;0,470972877402003;0,011424349288691;0,0317656831337951;0,0431900324224861
BUJARI;[25,30);688,000000000007;258,183215056142;31,7725295351886;289,95574459133;226,410685520953;0,780845662637452;0,00461810022313783;0,037526630095369;0,0421447303185069
BUJARI;[30,35);717,000000000007;257,917717254052;36,0379788031609;293,955696057213;221,879738450891;0,754806732534641;0,00502621740629854;0,035971787622601;0,0409980050288995
BUJARI;[35,40);506,000000000004;174,971148628711;28,1212543553656;203,092402984077;146,849894273346;0,723069362101443;0,00555756014928169;0,0345792783851205;0,0401368385344022
BUJARI;[40,45);456,000000000005;128,885174435503;33,472041331061;162,357215766564;95,4131331044421;0,587674115092158;0,00734035994102207;0,0282642926393644;0,0356046525803865
BUJARI;[45,50);355,000000000004;126,472701348149;27,7662142273542;154,238915575503;98,7064871207945;0,639958383735367;0,00782146879643771;0,0356261130558161;0,0434475818522538
BUJARI;[50,55);315,288122311704;94,4204195787505;28,2422246866104;122,662644265361;66,1781948921401;0,539513845380458;0,0089575923379344;0,0299473443168289;0,0389049366547633
BUJARI;[55,60);340,711877688303;;;;;;;;
BUJARI;[60,139);628,209399834486;172,062287686923;23,3424377438734;195,404725430797;148,71984994305;0,761086251190581;0,00371570972195313;0,0273893207793861;0,0311050305013392
BUJARU;[0,5);2931,47702178012;164,255658919142;161,495922177629;325,751581096772;2,75973674151263;0,00847190589903165;0,00550902909958892;0,00560317060985861;0,0111121997094475
BUJARU;[5,10);3267,99999999988;209,002208774655;280,430827416629;489,433036191283;-71,4286186419739;-0,145941555555432;0,00858111467003178;0,00639541642517326;0,014976531095205
BUJARU;[10,15);3245,99999999989;182,720789780917;174,798512646119;357,519302427036;7,92227713479807;0,0221590193341096;0,0053850435195972;0,00562910627790892;0,0110141497975061
BUJARU;[15,20);2909,9999999999;225,261243332576;343,436406012025;568,697649344601;-118,175162679448;-0,20779963274974;0,0118019383509291;0,00774093619699601;0,0195428745479251
BUJARU;[20,25);2276,99999999992;221,118448080288;534,658187279393;755,776635359681;-313,539739199104;-0,414857676898001;0,0234808163056394;0,00971095511990757;0,033191771425547
BUJARU;[25,30);2082,99999999995;134,387925377334;450,896701178981;585,284626556314;-316,508775801647;-0,540777531888912;0,0216465050974072;0,00645165268254139;0,0280981577799486
BUJARU;[30,35);1793,99999999995;131,679716864504;244,873847322852;376,553564187356;-113,194130458348;-0,300605654079078;0,0136496013000479;0,0073400065141866;0,0209896078142345
BUJARU;[35,40);1592,99999999995;119,768218470574;129,30978344247;249,078001913044;-9,54156497189521;-0,0383075377938285;0,00811737498069513;0,00751840668365209;0,0156357816643472
BUJARU;[40,45);1345,99999999997;94,4966705216193;98,2572811488864;192,753951670506;-3,7606106272671;-0,0195099015852889;0,00729994659352814;0,0070205550164652;0,0143205016099933
BUJARU;[45,50);971,999999999993;39,106844739081;127,503104846878;166,609949585958;-88,3962601077965;-0,530558110889953;0,0131176033793085;0,00402333793611947;0,017140941315428
BUJARU;[50,55);722,519568244287;45,5795542369023;101,710668380174;147,290222617076;-56,1311141432717;-0,38109192277617;0,0140772198914044;0,00630841796405044;0,0203856378554549
BUJARU;[55,60);747,480431755681;76,5750594241061;11,1479417663041;87,7230011904102;65,427117657802;0,745837656828303;0,0014914024893093;0,0102444232880113;0,0117358257773206
BUJARU;[60,139);1804,52297821974;51,3105264391823;138,098977748625;189,409504187807;-86,7884513094424;-0,45820536662927;0,00765293539708024;0,00284343990397967;0,0104963753010599
BURITI;[0,5);3243,86130237095;366,499594281374;275,490788114545;641,990382395919;91,0088061668294;0,141760388726048;0,0084926808650292;0,0112982510692889;0,0197909319343181
BURITI;[5,10);3356,00000000043;358,20938164628;464,686147048881;822,895528695161;-106,476765402601;-0,129392810739217;0,0138464286963296;0,0106737002874325;0,0245201289837621
BURITI;[10,15);3498,00000000047;215,209573111024;336,184618933302;551,394192044326;-120,975045822278;-0,219398476748106;0,00961076669334638;0,00615236058064594;0,0157631272739923
BURITI;[15,20);2838,00000000034;221,486359347243;774,712497948202;996,198857295446;-553,226138600959;-0,55533705399231;0,027297832908672;0,00780431146396114;0,0351021443726331
BURITI;[20,25);2476,00000000024;215,907037382128;1210,33614668733;1426,24318406946;-994,429109305206;-0,697236712793836;0,0488827199792899;0,00871999343223375;0,0576027134115237
BURITI;[25,30);2091,00000000017;199,749800894064;817,960257099595;1017,71005799366;-618,210456205531;-0,607452438294938;0,0391181375944298;0,00955283600641069;0,0486709736008405
BURITI;[30,35);1684,00000000017;212,013235164873;442,140150761468;654,15338592634;-230,126915596595;-0,351793509821423;0,0262553533706308;0,0125898595703593;0,0388452129409902
BURITI;[35,40);1374,00000000016;139,002060842492;277,580460073067;416,582520915559;-138,578399230576;-0,332655337833211;0,0202023624507303;0,0101165983145906;0,0303189607653209
BURITI;[40,45);1163,00000000013;123,27235479584;196,690762802281;319,963117598122;-73,418408006441;-0,229458971888927;0,0169123613759467;0,0105995145998132;0,0275118759757599
BURITI;[45,50);1043,00000000008;51,4267169258265;214,617411629817;266,044128555644;-163,190694703991;-0,613397091640228;0,0205769330421668;0,00493065358828594;0,0255075866304528
