MUNIAT;SEXO;POP_TOTAL;IMIGRANTE;EMIGRANTE;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
LAMBARI D'OESTE;Fem;2578,99999999982;811,879676859997;713,801772538561;1525,68144939856;98,0779043214358;0,0642846541524768;0,0276774630685774;0,0314804062373034;0,0591578693058808
LAMBARI D'OESTE;Masc;2851,99999999982;901,953438873418;723,025938356517;1624,97937722994;178,927500516901;0,1101106284942;0,0253515406155878;0,0316252958931794;0,0569768365087672
LARANJAL DO JARI;Fem;19507,9999999998;5020,41178455918;2110,98270862594;7131,39449318512;2909,42907593324;0,407974776702304;0,0108211129209861;0,0257351434517082;0,0365562563726942
LARANJAL DO JARI;Masc;20433,9999999998;5120,63596654047;2323,17160373661;7443,80757027708;2797,46436280385;0,375810945728105;0,0113691475175523;0,0250593910469831;0,0364285385645354
LAVANDEIRA;Fem;767,000000000002;337,380862368321;70,288362611677;407,669224979998;267,092499756644;0,655169640950328;0,00916406292199176;0,043987074624292;0,0531511375462838
LAVANDEIRA;Masc;838,000000000003;327,691367517235;96,3484105683095;424,039778085545;231,342956948926;0,545568998251516;0,0114974236955023;0,0391039818039659;0,0506014054994682
LIMA CAMPOS;Fem;5808;748,787356048677;1016,29709498876;1765,08445103744;-267,509738940082;-0,151556339858329;0,0174982282195034;0,0128923442845847;0,0303905725040881
LIMA CAMPOS;Masc;5615,00000000001;700,568412975461;1057,35925586235;1757,92766883781;-356,790842886885;-0,202961048518433;0,0188309751711905;0,0124767304180848;0,0313077055892753
LIMOEIRO DO AJURU;Fem;11906;705,435604019803;1174,87881090528;1880,31441492508;-469,443206885478;-0,249662079468865;0,00986795574420696;0,00592504286930793;0,0157929986135149
LIMOEIRO DO AJURU;Masc;13115;640,762288584678;944,199655557005;1584,96194414168;-303,437366972327;-0,191447730397495;0,00719938738510868;0,00488572084319235;0,012085108228301
LIZARDA;Fem;1718;307,696778292268;788,659711893909;1096,35649018618;-480,96293360164;-0,438692102347081;0,04590568753748;0,0179101733581064;0,0638158608955864
LIZARDA;Masc;2007,00000000001;225,650296024224;685,398865754704;911,049161778928;-459,74856973048;-0,504636400556879;0,0341504168288342;0,0112431637281626;0,0453935805569968
LORETO;Fem;5520,00000000002;435,359111447161;935,103643142228;1370,46275458939;-499,744531695067;-0,364653858721464;0,0169402833902577;0,00788694042476739;0,0248272238150251
LORETO;Masc;5870,00000000001;467,478810513322;875,450192949619;1342,92900346294;-407,971382436297;-0,303792219383365;0,0149139726226511;0,00796386389290155;0,0228778365155526
LUCAS DO RIO VERDE;Fem;21539,9999999995;12202,8628856473;4438,1873942916;16641,0502799389;7764,67549135572;0,466597682281879;0,0206043983021899;0,056652102533183;0,0772565008353729
LUCAS DO RIO VERDE;Masc;24015,9999999993;14037,6998094404;5299,27093736167;19336,9707468021;8738,42887207872;0,451902678371889;0,0220655851822194;0,0584514482405096;0,080517033422729
LUCIARA;Fem;1078,00000000001;;;;;;;;
LUCIARA;Masc;1146,00000000001;;;;;;;;
LUZINÓPOLIS;Fem;1272,00000000006;420,523003462649;393,289983147938;813,812986610587;27,2330203147115;0,033463487020689;0,0309190238323837;0,0330599845489489;0,0639790083813326
LUZINÓPOLIS;Masc;1350,00000000006;422,227567902115;366,866133411485;789,0937013136;55,3614344906303;0,0701582516733697;0,0271752691415902;0,031276116140896;0,0584513852824863
LUÍS DOMINGUES;Fem;3111,00000000002;577,074796250316;534,26643388771;1111,34123013803;42,8083623626062;0,038519548453439;0,0171734629986405;0,0185494952185893;0,0357229582172298
LUÍS DOMINGUES;Masc;3399,00000000001;593,882665572398;637,678489558032;1231,56115513043;-43,7958239856345;-0,0355612255251719;0,0187607675656967;0,0174722761274609;0,0362330436931575
LÁBREA;Fem;18062,9999999997;1512,9763733952;2290,07094291534;3803,04731631055;-777,094569520143;-0,204334709743771;0,0126782425007772;0,0083761079189239;0,0210543504197011
LÁBREA;Masc;19637,9999999997;1797,95436652361;2247,63245385802;4045,58682038163;-449,678087334415;-0,111152746758255;0,0114453226085042;0,00915548613160012;0,0206008087401043
MACAPÁ;Fem;202590,999999999;31787,0031100459;18673,6132228077;50460,6163328535;13113,3898872382;0,259873755816582;0,00921739525586413;0,0156902345662176;0,0249076298220818
MACAPÁ;Masc;195613;30094,1850403311;17840,2575449388;47934,4425852698;12253,9274953923;0,255639303066766;0,0091201799189925;0,0153845526832732;0,0245047326022657
MACHADINHO D'OESTE;Fem;14599;5054,02753534479;3032,66353639612;8086,69107174091;2021,36399894866;0,249961817635443;0,020773090871951;0,0346189981186711;0,0553920889906221
MACHADINHO D'OESTE;Masc;16536;5499,01054367486;3143,96997905552;8642,98052273038;2355,04056461934;0,272480142518632;0,0190128808602778;0,033254780743075;0,0522676616033527
MAGALHÃES BARATA;Fem;3857,00000000001;525,603806431068;599,854833191144;1125,45863962221;-74,2510267600762;-0,0659740164107678;0,0155523679852513;0,0136272700656227;0,029179638050874
MAGALHÃES BARATA;Masc;4258,00000000001;616,008398430612;685,165023047776;1301,17342147839;-69,1566246171634;-0,0531494291810756;0,0160912405600699;0,0144670831007659;0,0305583236608357
MAGALHÃES DE ALMEIDA;Fem;8608,0000000001;957,783769058211;874,075437554086;1831,8592066123;83,7083315041254;0,0456958325192083;0,0101542220905446;0,0111266701795795;0,021280892270124
MAGALHÃES DE ALMEIDA;Masc;8979,00000000012;933,180466599971;807,333799647777;1740,51426624775;125,846666952194;0,0723043007418135;0,00899135538086386;0,0103929220024497;0,0193842773833136
MANACAPURU;Fem;41679,9999999997;5323,74886344059;5685,82203781038;11009,570901251;-362,073174369794;-0,0328871286281151;0,0136416075763206;0,0127729099410764;0,026414517517397
MANACAPURU;Masc;43461,0000000001;5150,32576319418;5929,22067438612;11079,5464375803;-778,894911191945;-0,0703002524137667;0,0136426236726861;0,0118504538855391;0,0254930775582253
MANAQUIRI;Fem;11057;1165,65128793981;545,462867029651;1711,11415496946;620,188420910157;0,362447133704663;0,00493319044071312;0,010542202115762;0,0154753925564751
MANAQUIRI;Masc;11744;1246,82357461436;898,350726509081;2145,17430112344;348,472848105283;0,162445004083251;0,00764944419711411;0,0106166857511441;0,0182661299482582
MANAUS;Fem;922272,000000011;109099,084586349;66338,3165641199;175437,401150468;42760,7680222287;0,243738038421772;0,00719292319013469;0,0118293827185849;0,0190223059087196
MANAUS;Masc;879742,000000005;107478,22942553;63582,8149236721;171061,044349202;43895,414501858;0,256606725796964;0,00722743883134734;0,0122170169692398;0,0194444558005871
MANICORÉ;Fem;22332,9999999999;1720,42137001688;2804,50236191852;4524,9237319354;-1084,08099190164;-0,239579947889632;0,0125576606900933;0,00770349424625838;0,0202611549363516
MANICORÉ;Masc;24683,9999999999;2328,5066300889;3059,15687601114;5387,66350610004;-730,650245922237;-0,135615419391908;0,0123932785448515;0,00943326296422341;0,0218265415090749
MANOEL URBANO;Fem;3726;527,571040797721;480,590457456309;1008,16149825403;46,9805833414122;0,0466002554380175;0,0128982946177216;0,0141591798389082;0,0270574744566299
MANOEL URBANO;Masc;4255,00000000002;646,409680965068;536,069775933284;1182,47945689835;110,339905031783;0,0933123230074587;0,0125985846282793;0,0151917668851954;0,0277903515134747
MARABÁ;Fem;115473,000000007;27256,3080118807;23022,3740644755;50278,6820763562;4233,93394740525;0,0842093263497908;0,0199374521009015;0,0236040529057693;0,0435415050066708
MARABÁ;Masc;118196,000000007;27835,9617717734;23788,7061749109;51624,6679466844;4047,25559686249;0,0783977071008439;0,0201264900461179;0,0235506800329721;0,04367717007909
MARACANÃ;Fem;13676,9999999981;1691,91135505123;3026,37584861915;4718,28720367038;-1334,46449356792;-0,282828161144966;0,022127482990565;0,0123704858890946;0,0344979688796597
MARACANÃ;Masc;14698,999999998;1732,39781587347;2655,81810705375;4388,21592292722;-923,420291180283;-0,210431826372915;0,0180680189608417;0,0117858209121281;0,0298538398729698
MARACAÇUMÉ;Fem;9561,99999999981;2791,21231777712;2357,55397347412;5148,76629125123;433,658344302999;0,0842256804391898;0,024655448373501;0,029190674730989;0,05384612310449
MARACAÇUMÉ;Masc;9592,99999999982;2516,86756117743;2023,65475234707;4540,5223135245;493,212808830357;0,108624685614089;0,0210951188611186;0,0262365012110651;0,0473316200721837
MARAJÁ DO SENA;Fem;3661,00000000003;420,869961473762;1059,94177259522;1480,81173406898;-639,071811121457;-0,431568575814437;0,0289522472711066;0,0114960382811734;0,04044828555228
MARAJÁ DO SENA;Masc;4390,00000000003;446,978160190957;948,949063630867;1395,92722382182;-501,97090343991;-0,359596757534103;0,0216161517911358;0,010181734856286;0,0317978866474217
MARANHÃOZINHO;Fem;6897,00000000002;1376,80658119605;2115,06563862889;3491,87221982494;-738,259057432837;-0,211422128576586;0,0306664584403202;0,019962397871481;0,0506288563118012
MARANHÃOZINHO;Masc;7168,00000000002;1249,46893581258;2086,11756731962;3335,58650313219;-836,64863150704;-0,250825044027912;0,0291032026690794;0,0174312072518495;0,0465344099209289
MARAPANIM;Fem;12721;2179,71362458767;2239,48178130648;4419,19540589416;-59,7681567188106;-0,0135246693638154;0,0176046048369349;0,017134766328022;0,0347393711649569
MARAPANIM;Masc;13884;2139,52143551584;2381,33089872282;4520,85233423866;-241,809463206982;-0,0534875827232044;0,0171516198409883;0,0154099786481982;0,0325615984891866
MARAÃ;Fem;8120,99999999999;521,331363919129;1121,8864875466;1643,21785146573;-600,555123627473;-0,36547504829733;0,0138146347438321;0,00641954640954476;0,0202341811533768
MARAÃ;Masc;9406,99999999998;696,244903120164;1048,2303631936;1744,47526631376;-351,985460073435;-0,201771539482594;0,0111430887976358;0,00740134902859749;0,0185444378262333
MARCELÂNDIA;Fem;5638,00000000004;1334,9080951617;2770,82035331062;4105,72844847232;-1435,91225814892;-0,349733859939811;0,0491454479125683;0,0236769793395121;0,0728224272520805
MARCELÂNDIA;Masc;6368,00000000003;1464,54868937367;2669,56550314001;4134,11419251368;-1205,01681376633;-0,291481259987558;0,041921568830716;0,0229985661019734;0,0649201349326894
MARECHAL THAUMATURGO;Fem;6763,99999999998;354,660783417048;565,927393875716;920,588177292764;-211,266610458668;-0,229490901219212;0,00836675626664278;0,00524335871403089;0,0136101149806737
MARECHAL THAUMATURGO;Masc;7462,99999999997;306,793395762237;411,191616836975;717,985012599212;-104,398221074738;-0,145404457255731;0,0055097362566927;0,00411085884714241;0,00962059510383511
MARIANÓPOLIS DO TOCANTINS;Fem;2033,99999999996;856,472286084816;382,470542382024;1238,94282846684;474,001743702793;0,382585647062793;0,0188038614740429;0,0421077820100706;0,0609116434841134
MARIANÓPOLIS DO TOCANTINS;Masc;2317,99999999995;942,223193289148;467,463264603375;1409,68645789252;474,759928685773;0,336784060049451;0,0201666637016129;0,040648110150525;0,0608147738521379
MARITUBA;Fem;54361,9999999996;12383,8647259;4014,47836503945;16398,3430909394;8369,38636086051;0,510380000860261;0,00738471425819411;0,0227803699751666;0,0301650842333607
MARITUBA;Masc;53883,9999999996;11824,0087135145;3695,25258443378;15519,2612979482;8128,75612908069;0,523784990343282;0,00685779189450264;0,0219434502143764;0,028801242108879
MATA ROMA;Fem;7559,00000000001;804,22592910685;697,234033464467;1501,45996257132;106,991895642384;0,0712585738611072;0,00922389249192309;0,0106393164321583;0,0198632089240814
MATA ROMA;Masc;7591,00000000001;746,339277941659;546,419045165921;1292,75832310758;199,920232775739;0,154646254603229;0,00719824852016757;0,00983189669268421;0,0170301452128518
MATEIROS;Fem;1036;209,369566684341;141,476838905934;350,846405590276;67,892727778407;0,193511253633002;0,0136560655314608;0,0202094176336236;0,0338654831650844
MATEIROS;Masc;1187,00000000001;215,533087323831;81,4459085767542;296,978995900585;134,087178747077;0,451503913064488;0,00686149187672737;0,0181578001115274;0,0250192919882548
MATINHA;Fem;10858;933,068725049528;1724,48695257674;2657,55567762626;-791,418227527208;-0,297799302641179;0,0158821786017383;0,00859337562211762;0,0244755542238559
MATINHA;Masc;11027;731,749403427157;1542,83804206696;2274,58744549412;-811,088638639802;-0,356587142976869;0,0139914577134938;0,00663597899181246;0,0206274367053063
MATUPÁ;Fem;6816,99999999888;2618,00593968603;2151,24392203091;4769,24986171694;466,762017655125;0,0978690635191611;0,0315570474113431;0,0384040771554417;0,0699611245667848
MATUPÁ;Masc;7356,99999999876;2695,97847027049;2284,7531278024;4980,7315980729;411,225342468088;0,0825632408353816;0,0310554999021719;0,036645079112015;0,0677005790141869
MATÕES;Fem;15431,999999992;1456,5716078125;1955,3990303547;3411,9706381672;-498,827422542207;-0,146199213135715;0,0126710668115327;0,00943864442595421;0,0221097112374869
MATÕES;Masc;15582,9999999919;1437,91385266766;1770,75038261744;3208,6642352851;-332,836529949772;-0,103730557497924;0,0113633471258317;0,00922745204818336;0,0205907991740151
MATÕES DO NORTE;Fem;6553,00000000001;798,228805514364;386,965220132847;1185,19402564721;411,263585381516;0,347001061836211;0,00590516130219513;0,0121811201818154;0,0180862814840105
MATÕES DO NORTE;Masc;7241,00000000002;842,707217064122;409,542496494827;1252,24971355895;433,164720569296;0,345909219127088;0,00565588311690134;0,0116379949877658;0,0172938781046671
MAURILÂNDIA DO TOCANTINS;Fem;1457,00000000001;265,233942792664;194,090519125562;459,324461918226;71,1434236671015;0,1548870777968;0,013321243591322;0,0182041141244106;0,0315253577157326
MAURILÂNDIA DO TOCANTINS;Masc;1697;236,212827931254;198,948173792203;435,161001723457;37,2646541390512;0,0856341767563371;0,0117235223212848;0,0139194359417356;0,0256429582630204
MAUÉS;Fem;24953,0000000006;1179,57475219118;4545,24691859861;5724,82167078979;-3365,67216640743;-0,587908647631832;0,018215232311139;0,00472718611866771;0,0229424184298067
MAUÉS;Masc;27283,0000000006;1647,77989438515;4011,18938947489;5658,96928386004;-2363,40949508974;-0,41763956942308;0,014702156615749;0,00603958470250746;0,0207417413182565
MAZAGÃO;Fem;8057,99999999779;856,39109801393;929,244949149284;1785,63604716321;-72,8538511353539;-0,0407999442277695;0,0115319551892472;0,010627836907597;0,0221597920968442
MAZAGÃO;Masc;8973,99999999767;1064,12149252585;698,797173045801;1762,91866557165;365,32431948005;0,207226984780712;0,0077869085474257;0,011857828086986;0,0196447366344117
MEDICILÂNDIA;Fem;12439,9999999998;2345,27374185554;1884,71062435106;4229,9843662066;460,563117504483;0,108880572038026;0,0151504069481599;0,0188526828123439;0,0340030897605038
MEDICILÂNDIA;Masc;14887,9999999998;2752,80588633714;1591,63302914803;4344,43891548517;1161,1728571891;0,267277979913645;0,0106907108352234;0,0184900986454674;0,0291808094806908
MELGAÇO;Fem;11580,9999999984;1038,95729627821;918,407765661468;1957,36506193968;120,549530616741;0,0615876583069693;0,0079302976052292;0,00897122266020508;0,0169015202654343
MELGAÇO;Masc;13226,9999999981;1040,27209815771;746,774871007781;1787,04696916549;293,497227149925;0,164235877519762;0,00564583708329845;0,0078647622148473;0,0135105992981458
MILAGRES DO MARANHÃO;Fem;3922;259,384457099582;244,595466129813;503,979923229395;14,7889909697691;0,0293444049814611;0,00623649837148937;0,00661357616266145;0,0128500745341508
MILAGRES DO MARANHÃO;Masc;4196;205,111873309124;303,343075703325;508,454949012449;-98,2312023942013;-0,193195488774358;0,00722933926843005;0,00488827152786281;0,0121176107962929
MINISTRO ANDREAZZA;Fem;5048,00000000003;961,43892442594;636,870009201635;1598,30893362758;324,568915224305;0,203070200257001;0,0126162838589864;0,0190459374886279;0,0316622213476143
MINISTRO ANDREAZZA;Masc;5304,00000000003;1039,60253293057;737,573963338359;1777,17649626893;302,028569592208;0,169948550538621;0,0139059947839056;0,0196003494142263;0,0335063441981319
MIRACEMA DO TOCANTINS;Fem;10336,9999999999;2188,83794046953;3583,80166714996;5772,63960761949;-1394,96372668043;-0,241650929470666;0,0346696494838927;0,0211747890148935;0,0558444384987862
MIRACEMA DO TOCANTINS;Masc;10346,9999999999;2006,76037397724;3594,71016993703;5601,47054391427;-1587,94979595978;-0,283488020424389;0,0347415692465164;0,0193946107468566;0,054136179993373
MIRADOR;Fem;9996,00000000077;674,719815488799;1767,10939430994;2441,82920979874;-1092,38957882115;-0,447365267987428;0,0176781652091818;0,00674989811413312;0,0244280633233149
MIRADOR;Masc;10456,0000000008;747,882600778826;1490,40005482963;2238,28265560845;-742,517454050799;-0,331735338336415;0,0142540173568239;0,00715266450630039;0,0214066818631243
MIRANDA DO NORTE;Fem;12618;1297,631618661;2174,79236840728;3472,42398706828;-877,160749746281;-0,252607617333866;0,0172356345570398;0,0102839722512363;0,0275196068082761
MIRANDA DO NORTE;Masc;11809;1181,85731111616;1951,07882035045;3132,93613146661;-769,221509234286;-0,245527351007374;0,0165219647755987;0,0100081066230516;0,0265300713986502
MIRANORTE;Fem;6199,99999999997;1151,47165462673;1721,14951021708;2872,62116484381;-569,677855590352;-0,198312907584988;0,0277604759712434;0,0185721234617215;0,0463325994329649
MIRANORTE;Masc;6422,99999999998;1242,23587911854;1747,03535410211;2989,27123322065;-504,799474983576;-0,168870415428881;0,0271996785630098;0,0193404309375454;0,0465401095005553
MIRANTE DA SERRA;Fem;5829,00000000001;1393,45342217326;1959,0425228677;3352,49594504096;-565,589100694442;-0,168706870930318;0,0336085524595591;0,023905531346256;0,0575140838058151
MIRANTE DA SERRA;Masc;6049,00000000002;1432,21846319632;2028,21628531155;3460,43474850786;-595,99782211523;-0,172232064879196;0,0335297782329566;0,0236769459943183;0,0572067242272749
MIRASSOL D'OESTE;Fem;12614,0000000001;2847,86100340224;3418,02436024711;6265,88536364935;-570,16335684487;-0,0909948592664322;0,0270970696071594;0,0225769859156669;0,0496740555228262
MIRASSOL D'OESTE;Masc;12685,0000000001;2983,71250920698;3116,77661273497;6100,48912194194;-133,064103527989;-0,0218120384887484;0,0245705684882534;0,0235215806795976;0,048092149167851
MIRINZAL;Fem;6931;657,461745029494;1458,35491805489;2115,81666308438;-800,893173025394;-0,378526734853233;0,0210410462855993;0,00948581366367758;0,0305268599492769
MIRINZAL;Masc;7287,00000000001;693,596033369567;1490,50476375773;2184,1007971273;-796,908730388162;-0,36486811022473;0,020454298939999;0,0095182658620772;0,0299725648020762
MOCAJUBA;Fem;12983,9999999999;1318,01327023016;2114,40080491306;3432,41407514323;-796,387534682902;-0,232019656500701;0,0162846642399344;0,0101510572260488;0,0264357214659831
MOCAJUBA;Masc;13746,9999999999;1414,0196147935;1744,30262474925;3158,32223954275;-330,283009955745;-0,104575462826606;0,0126886056939642;0,0102860232399324;0,0229746289338967
MOJU;Fem;33351,9999999992;5641,96793023104;3368,95951368389;9010,92744391492;2273,00841654715;0,252250218492449;0,0101012218568121;0,0169164305895634;0,0270176524463754
MOJU;Masc;36665,9999999989;6214,64629157512;3391,11134493893;9605,75763651405;2823,5349466362;0,293941930816908;0,00924865364353631;0,0169493435105419;0,0261979971540783
MONTE ALEGRE;Fem;26953,9999999998;2834,75322948867;5322,52200897172;8157,27523846039;-2487,76877948305;-0,304975461383671;0,0197466869814193;0,0105170038936287;0,0302636908750481
MONTE ALEGRE;Masc;28507,9999999998;2640,48250474439;4721,46589654658;7361,94840129098;-2080,98339180219;-0,282667478549194;0,0165618980515877;0,00926225096374496;0,0258241490153327
MONTE DO CARMO;Fem;3115,00000000005;729,125383073206;702,731880890291;1431,8572639635;26,3935021829144;0,0184330539413231;0,0225596109435082;0,0234069143843722;0,0459665253278803
MONTE DO CARMO;Masc;3601,00000000006;844,083433773055;641,254074615412;1485,33750838847;202,829359157643;0,136554391181911;0,0178076666097029;0,0234402508684544;0,0412479174781573
MONTE NEGRO;Fem;6682,99999999997;2423,37250928945;1870,46522330713;4293,83773259658;552,907285982315;0,128767624771875;0,0279884067530621;0,036261746360758;0,0642501531138201
MONTE NEGRO;Masc;7407,99999999996;2671,01318886597;1512,47769702593;4183,49088589191;1158,53549184004;0,276930325280975;0,020416815564605;0,0360557935862039;0,056472609150809
MONTE SANTO DO TOCANTINS;Fem;965,000000000003;328,557158266319;175,626909461769;504,184067728088;152,93024880455;0,303322255884981;0,0181996797369709;0,0340473739136081;0,0522470536505789
MONTE SANTO DO TOCANTINS;Masc;1120,00000000001;290,521769799455;236,778352330459;527,300122129914;53,7434174689955;0,101921875633009;0,0211409243152195;0,025939443732094;0,0470803680473135
MONTES ALTOS;Fem;4509,00000000001;591,296331392247;1521,74771084786;2113,04404224011;-930,451379455616;-0,440336955054289;0,0337491175614961;0,0131136910931968;0,0468628086546929
MONTES ALTOS;Masc;4904,00000000002;599,563357112028;1631,92054032454;2231,48389743656;-1032,35718321251;-0,462632593673849;0,0332773356509896;0,0122260064663953;0,0455033421173849
MONÇÃO;Fem;15546,9999999999;1729,01049022645;2885,87231870891;4614,88280893536;-1156,86182848246;-0,250680651357502;0,0185622455696207;0,0111211840884187;0,0296834296580394
MONÇÃO;Masc;16190,9999999999;1673,08803456646;2649,69848501079;4322,78651957724;-976,61045044433;-0,225921508272826;0,0163652552962189;0,010333444719699;0,0266987000159178
MORROS;Fem;8631,00000000007;650,86846687393;1338,97866611498;1989,84713298891;-688,11019924105;-0,345810584055999;0,0155135982634106;0,0075410551138214;0,023054653377232
MORROS;Masc;9152,00000000004;563,301531572251;1243,66102180692;1806,96255337917;-680,359490234669;-0,376521078957801;0,0135889534725406;0,00615495554602544;0,019743909018566
MUANÁ;Fem;16297,9999999999;899,675476538579;1534,72734187223;2434,40281841081;-635,051865333653;-0,260865564454209;0,00941666058333685;0,00552015877125159;0,0149368193545884
MUANÁ;Masc;17905,9999999999;779,33623201671;1438,46799797128;2217,80422998799;-659,13176595457;-0,297200157273638;0,00803344129326083;0,00435237480183577;0,0123858160950966
MUCAJAÍ;Fem;6926,99999999995;1502,19814586054;862,417377486827;2364,61552334736;639,78076837371;0,270564394954167;0,012450084848951;0,0216861288560784;0,0341362137050293
MUCAJAÍ;Masc;7864,99999999996;1839,4593919403;912,392314483022;2751,85170642332;927,067077457281;0,336888457794923;0,0116006651555375;0,0233879134385291;0,0349885785940666
MURICILÂNDIA;Fem;1495;458,477370730925;408,015000999617;866,492371730543;50,4623697313079;0,0582375233500618;0,0272919733110112;0,030667382657587;0,0579593559685982
MURICILÂNDIA;Masc;1657;441,62619696091;466,85435774293;908,48055470384;-25,2281607820204;-0,0277696211012955;0,0281746745771231;0,026652154312668;0,0548268288897911
MÂNCIO LIMA;Fem;7370,00000000001;;;;;;;;
MÂNCIO LIMA;Masc;7836,00000000002;;;;;;;;
MÃE DO RIO;Fem;14164;3098,30750356672;4178,85385985545;7277,16136342216;-1080,54635628873;-0,148484594792686;0,0295033455228427;0,0218745234648878;0,0513778689877305
MÃE DO RIO;Masc;13740;2593,60494649519;3713,16446479526;6306,76941129046;-1119,55951830007;-0,177517116179294;0,0270244866433425;0,018876309654259;0,0459007962976015
NATIVIDADE;Fem;4403,99999999998;770,56642862654;1441,86482329219;2212,43125191873;-671,298394665646;-0,303421131880805;0,0327398915370616;0,0174969670441995;0,0502368585812611
NATIVIDADE;Masc;4595,99999999997;858,574434313494;1461,07971145847;2319,65414577196;-602,505277144977;-0,259739271150901;0,0317902461152846;0,0186809058814948;0,0504711519967794
NAZARÉ;Fem;2124;276,037624741688;619,897711051354;895,935335793043;-343,860086309666;-0,383800116562314;0,0291853912924367;0,0129961216921699;0,0421815129846066
NAZARÉ;Masc;2261,99999999999;218,408210012772;756,707138458667;975,115348471439;-538,298928445895;-0,552036155814505;0,033453012310286;0,00965553536749658;0,0431085476777825
NHAMUNDÁ;Fem;8782,00000000005;540,768916984405;1524,94089765761;2065,70981464201;-984,171980673202;-0,476432833739408;0,0173643919113824;0,00615769661790483;0,0235220885292872
NHAMUNDÁ;Masc;9496,00000000003;508,272971958981;1642,70935254862;2150,9823245076;-1134,43638058964;-0,527403859931454;0,0172989611683721;0,00535249549240711;0,0226514566607793
NINA RODRIGUES;Fem;6127,99999999996;552,605630862392;828,023558546959;1380,62918940935;-275,417927684567;-0,199487255374047;0,013512133788299;0,00901771590832891;0,0225298496966279
NINA RODRIGUES;Masc;6335,99999999996;478,358337941237;909,087825950307;1387,44616389154;-430,72948800907;-0,310447712652828;0,0143479770509835;0,00754984750538573;0,0218978245563692
NOBRES;Fem;7172,00000000003;1272,88792078738;1915,57560948711;3188,4635302745;-642,68768869973;-0,201566579826742;0,0267090854641259;0,017748018973611;0,0444571044377368
NOBRES;Masc;7829,99999999999;1464,58276238822;2004,43805842229;3469,02082081051;-539,855296034077;-0,155621809127091;0,0255994643476666;0,0187047606946133;0,0443042250422799
NORMANDIA;Fem;4262,00000000018;329,614333040932;652,117621422667;981,731954463598;-322,503288381735;-0,328504422124006;0,0153007419385884;0,00773379476867474;0,0230345367072632
NORMANDIA;Masc;4678,00000000021;432,511637341058;635,861439177097;1068,37307651816;-203,349801836039;-0,190335947531324;0,0135925916882657;0,00924565278625565;0,0228382444745213
NORTELÂNDIA;Fem;3126,00000000003;541,189317441231;1367,58850470829;1908,77782214952;-826,39918726706;-0,432946767128943;0,0437488325242572;0,0173125181523105;0,0610613506765677
NORTELÂNDIA;Masc;3310,00000000003;571,812971421392;1473,20513075782;2045,01810217921;-901,392159336425;-0,440774660320065;0,0445077078778793;0,0172753163571416;0,061783024235021
NOSSA SENHORA DO LIVRAMENTO;Fem;5339;834,905986787543;488,209830482517;1323,11581727006;346,696156305025;0,262030089716826;0,00914421858929608;0,0156378720132524;0,0247820906025484
NOSSA SENHORA DO LIVRAMENTO;Masc;6270;1191,77413310947;489,64294024895;1681,41707335842;702,131192860522;0,417583004232318;0,00780929729264672;0,0190075619315705;0,0268168592242172
NOVA BANDEIRANTES;Fem;5264,9999999986;2352,43709236995;992,284193087733;3344,72128545768;1360,15289928221;0,406656574105575;0,0188468032875213;0,0446806665217583;0,0635274698092796
NOVA BANDEIRANTES;Masc;6377,99999999847;2651,3659930513;1027,82306471083;3679,18905776213;1623,54292834047;0,441277385546475;0,0161151311494368;0,0415704922084029;0,0576856233578397
NOVA BRASILÂNDIA;Fem;2186;267,242667214239;946,511743817277;1213,75441103152;-679,269076603038;-0,55964293141127;0,0432987988937455;0,0122251906319414;0,0555239895256869
NOVA BRASILÂNDIA;Masc;2401;260,241981543314;1105,81440393708;1366,0563854804;-845,57242239377;-0,618987935916283;0,0460564099932147;0,0108388996894342;0,0568953096826488
NOVA BRASILÂNDIA D'OESTE;Fem;9529,99999999999;1903,4940116118;2327,51803505379;4231,01204666559;-424,024023441992;-0,10021810828361;0,0244230643762203;0,0199737042141847;0,0443967685904049
NOVA BRASILÂNDIA D'OESTE;Masc;10344;1998,75103122721;2226,52376681379;4225,27479804099;-227,77273558658;-0,0539072004718332;0,0215247850620049;0,0193228057929931;0,0408475908549979
NOVA CANAÃ DO NORTE;Fem;5674;1598,19055374049;1431,95120133558;3030,14175507607;166,239352404912;0,0548619060895185;0,0252370673481773;0,028166911415941;0,0534039787641183
NOVA CANAÃ DO NORTE;Masc;6452,99999999999;1685,13453451928;1588,8984908403;3274,03302535958;96,23604367898;0,0293937302811448;0,0246226327419852;0,0261139707813309;0,0507366035233161
NOVA COLINAS;Fem;2285,00000000001;348,429669282528;330,651468451964;679,081137734491;17,7782008305638;0,0261797888980901;0,0144705237834557;0,0152485632071128;0,0297190869905685
NOVA COLINAS;Masc;2600,00000000001;329,15602403286;246,640578355353;575,796602388213;82,515445677507;0,143306586623228;0,00948617609059047;0,0126598470781869;0,0221460231687774
NOVA ESPERANÇA DO PIRIÁ;Fem;9514,99999999986;2765,81177251019;964,228415886895;3730,04018839708;1801,58335662329;0,482993014988799;0,0101337721060106;0,0290679114294296;0,0392016835354402
NOVA ESPERANÇA DO PIRIÁ;Masc;10642,9999999999;2756,1651861164;1000,66939104693;3756,83457716333;1755,49579506946;0,46728056799216;0,00940213653149436;0,0258965064936243;0,0352986430251187
