MUNIAT;IMIGRANTE;EMIGRANTE;POP_TOTAL;MIGRANTE;SALDO;IEM;TX_IMIG;TX_EMIG;TX_MIG
OURÉM;2042,56443824643;4657,8201308029;16310,9999999994;6700,38456904932;-2615,25569255647;-0,390314267129824;0,0285563124934282;0,0125226193258936;0,0410789318193218
OUTRAS UFS;24418102,3705388;22852328,0085712;165281434,000009;47270430,37911;1565774,36196752;0,0331237593863642;0,0138263127657581;0,0147736510868713;0,0285999638526293
PACAJÁ;11584,6652314228;5664,62598256951;39979,0000000001;17249,2912139923;5920,03924885326;0,343204783049349;0,0141690036833575;0,0289768759384245;0,0431458796217821
PACARAIMA;2522,32784614714;1151,09034425121;10433;3673,41819039834;1371,23750189593;0,373286522476558;0,0110331672984876;0,0241764386671823;0,0352096059656699
PALESTINA DO PARÁ;1980,36763727538;1364,36741249103;7474,99999999982;3344,73504976641;616,000224784354;0,184170110821595;0,0182524068560677;0,0264932125388017;0,0447456193948694
PALMAS;91658,3514533027;35903,8835844952;228331,999999998;127562,235037798;55754,4678688075;0,43707659913835;0,0157244203985843;0,0401425781113919;0,0558669985099762
PALMEIRANTE;1567,37528800836;1075,0196269892;4954,00000000001;2642,39491499755;492,355661019158;0,186329325047015;0,0217000328419297;0,0316385807026313;0,0533386135445609
PALMEIRAS DO TOCANTINS;1956,49878132815;1163,86790430659;5740,00000000001;3120,36668563474;792,630877021559;0,254018503873472;0,0202764443258987;0,0340853446224415;0,0543617889483403
PALMEIRÂNDIA;1594,57360616555;2232,84428807155;18764;3827,4178942371;-638,270681906008;-0,166762736535001;0,0118996178217414;0,00849804735752263;0,020397665179264
PALMEIRÓPOLIS;1725,29140821094;2491,33112396145;7339,00000000001;4216,6225321724;-766,03971575051;-0,181671399302571;0,0339464657850041;0,0235085353346633;0,0574550011196674
PARAGOMINAS;21891,4594751653;21489,9891242669;97819,0000000001;43381,4485994322;401,470350898435;0,00925442473361043;0,0219691359799904;0,0223795576270104;0,0443486936070008
PARAIBANO;2308,26048614925;3969,16827267725;20103;6277,4287588265;-1660,907786528;-0,264584091725875;0,0197441589448204;0,0114821692590621;0,0312263282038825
PARANATINGA;5140,43963737838;4135,03065296912;19289,9999999998;9275,47029034751;1005,40898440926;0,108394394347372;0,0214361360962631;0,0266482096287114;0,0480843457249745
PARANAÍTA;3381,64834941054;2559,96475985636;10684;5941,6131092669;821,683589554176;0,138293014782909;0,0239607334318267;0,0316515195564446;0,0556122529882713
PARANÃ;1220,0363439475;2230,05316541124;10337,9999999998;3450,08950935873;-1010,01682146374;-0,292750903628431;0,0215714177346806;0,0118014736307557;0,0333728913654363
PARAUAPEBAS;71111,432490798;23579,6497962137;153908;94691,0822870117;47531,7826945843;0,501966833059463;0,0153206134809195;0,0462038571684369;0,0615244706493564
PARAÍSO DO TOCANTINS;10580,4771166722;11185,9852579229;44416,9999999978;21766,4623745951;-605,508141250617;-0,0278183992800475;0,0251840179614189;0,0238207828459211;0,0490048008073399
PARECIS;2127,444993122;1294,67558810224;4810,00000000001;3422,12058122423;832,769405019756;0,243348936793408;0,0269163323929779;0,0442296256366318;0,0711459580296097
PARINTINS;8760,11804603124;13693,7623376246;102032,999999999;22453,8803836558;-4933,64429159336;-0,219723460145648;0,0134209151329714;0,00858557334002854;0,0220064884729999
PARNARAMA;3132,25585995652;4975,38304447923;34586,0000000002;8107,63890443575;-1843,1271845227;-0,227332174785722;0,0143855405206708;0,00905642705128234;0,0234419675719532
PASSAGEM FRANCA;1732,16514897928;3705,16885662947;17562,0000000003;5437,33400560875;-1973,00370765019;-0,362862333933319;0,0210976475152569;0,00986314285946506;0,030960790374722
PASTOS BONS;1874,13266288267;2827,37970957348;18067,0000000003;4701,51237245615;-953,247046690815;-0,202753278344096;0,0156494144549368;0,0103732366352058;0,0260226510901426
PAU D'ARCO;3221,0027711121;2422,16132113783;10621;5643,16409224993;798,84144997427;0,141559138971586;0,0228053979958368;0,0303267373233415;0,0531321353191783
PAUINI;746,096226014229;1890,59119222153;18165,9999999982;2636,68741823576;-1144,4949662073;-0,434065471049692;0,0104073059133641;0,00410710242218597;0,01451440833555
PAULINO NEVES;1545,94494445796;610,390036162182;14519;2156,33498062014;935,55490829578;0,433863438057626;0,00420407766486799;0,0106477370649354;0,0148518147298034
PAULO RAMOS;1939,50057639708;5395,83671998985;20079,0000000008;7335,33729638693;-3456,33614359276;-0,471189804086474;0,0268730351112587;0,00965934845558547;0,0365323835668442
PAÇO DO LUMIAR;27208,7156754744;2332,4046279709;105121;29541,1203034453;24876,3110475035;0,842090983414811;0,00221878086012395;0,0258832352008394;0,0281020160609633
PEDRA BRANCA DO AMAPARI;;;10772;;;;;;
PEDRA PRETA;4082,26458260406;3518,22257619395;15754,9999999997;7600,48715879801;564,042006410101;0,0742112965426419;0,0223308319656872;0,0259109145198611;0,0482417464855483
PEDREIRAS;4685,044122884;14453,9433641671;39448,0000000003;19138,9874870511;-9768,89924128311;-0,510418811229824;0,0366404972727819;0,0118765060912694;0,0485170033640513
PEDRO AFONSO;2754,29158967851;4130,74063975556;11539,0000000002;6885,03222943407;-1376,44905007704;-0,19991904238191;0,0357980816340712;0,0238694132045971;0,0596674948386683
PEDRO DO ROSÁRIO;3424,50005031793;1889,21982150341;22732;5313,71987182134;1535,28022881451;0,288927581025885;0,00831083856019449;0,0150646667707106;0,0233755053309051
PEIXE;2708,52974435622;2441,34344539056;10384,0000000004;5149,87318974678;267,186298965668;0,0518821122620313;0,0235106264001392;0,0260836839787761;0,0495943103789153
PEIXE-BOI;851,089525972553;1732,84858615377;7854,00000000003;2583,93811212632;-881,759060181215;-0,341246199374186;0,0220632618557902;0,0108363830656041;0,0328996449213944
PEIXOTO DE AZEVEDO;9000,2934247033;8324,56296274904;30812,0000000004;17324,8563874523;675,730461954259;0,0390035245800746;0,0270172756158281;0,0292103512420589;0,056227626857887
PENALVA;3040,29865297063;6160,17453418141;34267,0000000001;9200,47318715204;-3119,87588121077;-0,339099502574227;0,0179769881640686;0,00887238057889697;0,0268493687429656
PEQUIZEIRO;1419,55286383554;994,478637356847;5054;2414,03150119239;425,074226478694;0,176084788565821;0,0196770604938039;0,0280877100086178;0,0477647705024216
PERI MIRIM;906,746917741933;1395,34293012351;13803;2302,08984786545;-488,596012381579;-0,212240201152278;0,0101089830480585;0,00656920175137241;0,0166781847994309
PERITORÓ;2147,472496132;2240,7655007013;21201,0000000011;4388,2379968333;-93,2930045693047;-0,0212597868749662;0,0105691500433998;0,0101291094577232;0,0206982595011229
PIMENTA BUENO;7998,57211719098;8986,97965553963;33822;16985,5517727306;-988,407538348653;-0,0581910762496093;0,0265714022102171;0,0236490216935456;0,0502204239037627
PIMENTEIRAS DO OESTE;914,458982074876;397,727373829301;2315,00000000001;1312,18635590418;516,731608245575;0,39379437678234;0,0171804481135766;0,0395014679082018;0,0566819160217785
PINDARÉ-MIRIM;6239,88401209554;6994,79896351967;31152,0000000004;13234,6829756152;-754,914951424138;-0,0570406524141955;0,0224537717113495;0,0200304443120681;0,0424842160234176
PINDORAMA DO TOCANTINS;499,565084665308;923,755349105975;4506,00000000005;1423,32043377128;-424,190264440667;-0,29802864792485;0,0205005625633814;0,0110866641070862;0,0315872266704676
PINHEIRO;6878,79630305836;15993,6853669;78162,0000000006;22872,4816699584;-9114,88906384164;-0,398508967910268;0,0204622263592281;0,00880069126053365;0,0292629176197618
PIO XII;2235,22894181575;6240,91932921249;22016;8476,14827102824;-4005,69038739674;-0,472583803316457;0,0283471989880654;0,0101527477371718;0,0384999467252373
PIRAPEMAS;1632,79586875936;2908,744728072;17381;4541,54059683136;-1275,94885931263;-0,280950666873453;0,0167351977911052;0,0093941422746641;0,0261293400657693
PIRAQUÊ;1267,92094156599;876,034240072197;2920;2143,95518163818;391,88670149379;0,182786797434054;0,0300011726052122;0,0434219500536296;0,0734231226588418
PIUM;1702,48130829964;1740,83701409506;6694,00000000003;3443,31832239471;-38,3557057954195;-0,0111391693140774;0,0260059308947573;0,025432944551832;0,0514388754465894
PIÇARRA;3643,55700244845;2483,10530442984;12697;6126,66230687829;1160,45169801862;0,189410096377565;0,0195566299474667;0,0286962038469596;0,0482528337944263
PLACAS;5365,25855166648;1401,24542845921;23933,9999999979;6766,50398012569;3964,01312320728;0,585828831971461;0,00585462283136682;0,0224168904139173;0,0282715132452841
PLANALTO DA SERRA;660,472031397557;484,664132958381;2726,00000000013;1145,13616435594;175,807898439176;0,153525758692685;0,0177793152222435;0,0242286145046782;0,0420079297269217
PLÁCIDO DE CASTRO;3489,5416516952;3375,99408954366;17209;6865,53574123886;113,54756215154;0,0165387766419305;0,0196176075864004;0,0202774225794363;0,0398950301658368
POCONÉ;3498,19340461808;5364,14569045392;31778,9999999999;8862,33909507199;-1865,95228583584;-0,210548509351603;0,0168795295335093;0,0110078775437178;0,0278874070772271
PONTA DE PEDRAS;2027,5876021006;1672,45800925269;25998,9999999931;3700,04561135329;355,129592847912;0,0959797878594321;0,00643277821936664;0,0077987138047661;0,0142314920241327
PONTAL DO ARAGUAIA;2623,59412811392;367,467106302289;5395,00000000001;2991,06123441621;2256,12702181163;0,754289813880048;0,0068112531288654;0,0486301043209251;0,0554413574497905
PONTE ALTA DO BOM JESUS;487,486944395061;1041,56887754458;4543,99999999999;1529,05582193964;-554,081933149515;-0,362368675622746;0,0229218502980761;0,010728145783342;0,0336499960814181
PONTE ALTA DO TOCANTINS;1113,56113646508;1197,74604440457;7179,99999999992;2311,30718086965;-84,1849079394961;-0,0364230720331257;0,0166816997827937;0,0155092080287617;0,0321909078115554
PONTE BRANCA;353,986724663159;497,873565609425;1768,00000000001;851,860290272584;-143,886840946266;-0,168908966164187;0,0281602695480443;0,0200218735669207;0,048182143114965
PONTES E LACERDA;8484,45601575627;10171,3382353233;41407,9999999973;18655,7942510796;-1686,88221956702;-0,0904213563284449;0,024563703234457;0,0204898957103865;0,0450535989448435
PORTEL;2951,14706446944;7088,18205929685;52171,9999999959;10039,3291237663;-4137,03499482741;-0,412082813883821;0,0135861804402695;0,00565657261456274;0,0192427530548322
PORTO ACRE;4962,31317921516;765,085412881987;14880,0000000015;5727,39859209715;4197,22776633318;0,73283318750063;0,00514170304356124;0,0333488788925718;0,038490581936133
PORTO ALEGRE DO NORTE;2838,38038273474;3188,13316995666;10747,9999999998;6026,51355269139;-349,752787221923;-0,0580356758785892;0,0296625713617111;0,0264084516443504;0,0560710230060615
PORTO ALEGRE DO TOCANTINS;372,499143050655;626,018692399504;2796,00000000001;998,517835450159;-253,519549348849;-0,253895864799006;0,0223897958655044;0,0133225730704812;0,0357123689359856
PORTO DE MOZ;2139,04660570548;2666,1050301899;33955,9999999996;4805,15163589538;-527,058424484414;-0,109686116988939;0,00785164633699474;0,00629946579604639;0,0141511121330411
PORTO DOS GAÚCHOS;1757,20351706726;1513,64060790864;5449,00000000001;3270,8441249759;243,562909158618;0,0744648475599285;0,0277783191027462;0,0322481834660903;0,0600265025688365
PORTO ESPERIDIÃO;2874,03713543625;1767,75127786318;11031;4641,78841329942;1106,28585757307;0,238331815039952;0,0160253039421919;0,0260541848919976;0,0420794888341895
PORTO ESTRELA;499,981739198224;799,054386199641;3648,99999999991;1299,03612539787;-299,072647001417;-0,230226581966547;0,0218979004165432;0,0137018837818097;0,035599784198353
PORTO FRANCO;5537,41880448293;5668,91530837156;21530;11206,3341128545;-131,496503888623;-0,0117341230918492;0,0263303079812891;0,025719548557747;0,0520498565390361
PORTO GRANDE;5562,30283489128;1718,16436259304;16809,0000000003;7280,46719748432;3844,13847229824;0,528007113832823;0,0102216929180381;0,0330912180075626;0,0433129109256007
PORTO NACIONAL;8884,448762049;12545,3607116034;49146,0000000018;21429,8094736524;-3660,91194955439;-0,170832687712666;0,0255267177625909;0,0180776640256555;0,0436043817882464
PORTO RICO DO MARANHÃO;687,725638487812;1293,71558940607;6029,99999999999;1981,44122789388;-605,989950918256;-0,305832917165238;0,0214546532239813;0,0114050686316387;0,03285972185562
PORTO VELHO;82809,7829085391;46636,0515754499;428526,999999993;129445,834483989;36173,7313330892;0,279450717570703;0,0108828735588308;0,0193242859629709;0,0302071595218017
PORTO WALTER;655,216608007984;1383,74336982392;9175,99999999998;2038,95997783191;-728,526761815941;-0,357303120089001;0,0150800280059277;0,00714054716660839;0,0222205751725361
POXORÉO;2896,37494334086;5053,06696202426;17599,0000000004;7949,44190536512;-2156,69201868339;-0,27130106042134;0,0287122391159961;0,0164576109059651;0,0451698500219612
POÇÃO DE PEDRAS;2003,84687594111;4586,29782373476;19707,9999999999;6590,14469967588;-2582,45094779365;-0,391865591042434;0,02327124935932;0,0101676825448606;0,0334389319041806
PRACUÚBA;1077,52216515269;248,727439583855;3793,00000000001;1326,24960473654;828,794725568832;0,62491609619252;0,00655753861280924;0,0284081773043154;0,0349657159171246
PRAIA NORTE;1469,24811499257;1083,2035541572;7659,00000000002;2552,45166914978;386,044560835369;0,151244611406868;0,0141428848956418;0,019183289136866;0,0333261740325078
PRAINHA;2752,33109858957;3988,69281459994;29349,0000000004;6741,02391318951;-1236,36171601037;-0,183408593699142;0,0135905578200276;0,00937793825544153;0,0229684960754691
PRESIDENTE DUTRA;6589,26824635701;10630,1882265852;44731,0000000002;17219,4564729422;-4040,91998022818;-0,234671749748773;0,0237647006026808;0,0147308762298115;0,0384955768324923
PRESIDENTE FIGUEIREDO;10878,830049912;2744,45617970798;27175,0000000001;13623,28622962;8134,37387020398;0,597093368890548;0,0100991947735344;0,0400324932839445;0,0501316880574789
PRESIDENTE JUSCELINO;1089,2364330762;1576,17007382061;11541;2665,40650689682;-486,93364074441;-0,182686445570105;0,0136571360698433;0,00943797273265928;0,0230951088025026
PRESIDENTE KENNEDY;705,262148711337;1550,97485287576;3681,00000000001;2256,23700158709;-845,712704164419;-0,374833274859655;0,0421346061634271;0,0191595259090284;0,0612941320724555
PRESIDENTE MÉDICI;4509,58606199888;8440,87781502773;28692,9999999992;12950,4638770266;-3931,29175302885;-0,303563778900827;0,0294178991915379;0,0157166767573938;0,0451345759489317
PRESIDENTE SARNEY;1534,68342756852;1044,36265313519;17165;2579,04608070371;490,320774433326;0,19011710496446;0,00608425664512202;0,00894077149763193;0,015025028142754
PRESIDENTE VARGAS;907,617879223409;1601,76711458302;10717;2509,38499380643;-694,149235359608;-0,276621258624277;0,014946040072623;0,00846895473755161;0,0234149948101747
PRIMAVERA;1527,37449128328;2633,81485950248;10268;4161,18935078575;-1106,4403682192;-0,265895222482552;0,0256507095783257;0,0148750924355598;0,0405258020138855
PRIMAVERA DE RONDÔNIA;1074,39057654733;747,549722871175;3524,00000000001;1821,9402994185;326,840853676151;0,179391637464996;0,021213102238115;0,030487814317461;0,051700916555576
PRIMAVERA DO LESTE;20552,2807723252;10479,2605325094;52066,0000000011;31031,5413048346;10073,0202398158;0,324605862817599;0,020126878447565;0,0394735158689447;0,0596003943165097
PRIMEIRA CRUZ;948,364396023411;2410,36587820407;13953,9999999995;3358,73027422748;-1462,00148218066;-0,435283980199012;0,0172736554264308;0,00679636230488351;0,0240700177313143
PUGMIL;834,167184959629;328,025619568314;2369;1162,19280452794;506,141565391314;0,435505678076279;0,0138465858830019;0,0352117849286461;0,049058370811648
QUATIPURU;2318,90822409775;1321,87875447704;12411,0000000002;3640,78697857479;997,02946962071;0,273849987787806;0,0106508641888407;0,0186842979945026;0,0293351621833433
QUERÊNCIA;6889,40074083824;2816,35057656673;13033,0000000015;9705,75131740497;4073,0501642715;0,419653258266307;0,0216093806227761;0,0528612041804453;0,0744705848032213
RAPOSA;6162,60613912633;1760,84975139239;26327,0000000002;7923,45589051872;4401,75638773394;0,555534914127701;0,00668837980549389;0,0234079315498397;0,0300963113553336
RECURSOLÂNDIA;430,341950513185;732,450555352348;3768,00000000001;1162,79250586553;-302,108604839164;-0,259812996140947;0,0194387090061663;0,0114209647163796;0,0308596737225459
REDENÇÃO;15926,5576656766;22836,1976044061;75555,9999999997;38762,7552700827;-6909,6399387295;-0,178254612980579;0,0302242013928824;0,0210791435037279;0,0513033448966103
RESERVA DO CABAÇAL;701,59825437442;776,976488666993;2572,0000000001;1478,57474304141;-75,3782342925725;-0,0509803340327052;0,0302090392172224;0,0272783147112905;0,0574873539285129
RIACHINHO;768,695526423597;718,893211076934;4191,00000000001;1487,58873750053;49,8023153466636;0,0334785509537684;0,0171532620156748;0,0183415778196992;0,0354948398353741
RIACHÃO;1415,68094374778;5114,20453026944;20208,9999999999;6529,88547401722;-3698,52358652165;-0,566399456964182;0,0253065690052426;0,00700520037482206;0,0323117693800646
RIBAMAR FIQUENE;1780,70148725833;1094,28231891842;7318,00000000002;2874,98380617675;686,419168339912;0,238755838159915;0,0149532976075214;0,0243331714574792;0,0392864690650006
RIBEIRÃO CASCALHEIRA;2108,57086881708;2756,87620918626;8880,99999999998;4865,44707800334;-648,305340369179;-0,133246817810467;0,0310424074899929;0,0237424937373842;0,054784901227377
RIBEIRÃOZINHO;680,843699421467;409,056073179599;2199,00000000001;1089,89977260107;271,787626241868;0,24936937604202;0,0186019132869303;0,030961514298384;0,0495634275853143
RIO BRANCO;38280,7743952348;36692,1997647774;341108,000000006;74972,9741600122;1588,57463045741;0,0211886302798521;0,0107567690481539;0,011222479213397;0,0219792482615509
RIO CRESPO;1321,74806889075;812,183345965035;3316;2133,93141485578;509,56472292571;0,238791518498803;0,0244928632679444;0,0398597125720972;0,0643525758400416
RIO DA CONCEIÇÃO;458,726006978123;168,315391725933;1714;627,041398704056;290,41061525219;0,463144245104707;0,00982003452309993;0,0267634776533327;0,0365835121764326
RIO DOS BOIS;862,510491706882;377,971375080414;2570,00000000002;1240,4818667873;484,539116626468;0,390605561918747;0,014707057396125;0,0335607195216684;0,0482677769177934
RIO MARIA;3861,13775233898;5759,42934495248;17697;9620,56709729146;-1898,29159261349;-0,197315976638002;0,0325446648864355;0,0218180355559642;0,0543627004423997
RIO PRETO DA EVA;7808,76902820888;1162,94956972487;25718,9999999998;8971,71859793375;6645,81945848401;0,740752107407224;0,00452175267205133;0,0303618687670942;0,0348836214391455
RIO SONO;914,431431369193;1347,99755789866;6253,99999999951;2262,42898926786;-433,566126529472;-0,191637451865297;0,021554166259974;0,0146215451130359;0,0361757113730099
RODRIGUES ALVES;2401,09248249738;820,742498077395;14389;3221,83498057478;1580,34998441999;0,490512392455945;0,00570395787113348;0,0166870003648439;0,0223909582359774
ROLIM DE MOURA;12791,2209069505;15044,1657188898;50648,0000000001;27835,3866258404;-2252,94481193933;-0,0809381540922397;0,0297033756888521;0,0252551352609194;0,0549585109497715
RONDOLÂNDIA;1013,50602483662;584,757674951893;3604,00000000001;1598,26369978851;428,748349884725;0,268258829842321;0,0162252407034376;0,0281216988023478;0,0443469395057855
RONDON DO PARÁ;9801,26936777818;11665,3605478123;46963,9999999993;21466,6299155905;-1864,09118003411;-0,0868366943187614;0,0248389416314889;0,0208697499526836;0,0457086915841725
RONDONÓPOLIS;40714,726437884;28724,2167071377;195475,999999996;69438,9431450217;11990,5097307463;0,17267701937376;0,0146944978959761;0,0208285039789462;0,0355230018749223
RORAINÓPOLIS;8570,66105357141;2424,81750478407;24279;10995,4785583555;6145,84354878734;0,558942797820938;0,00998730386253167;0,0353007168893752;0,0452880207519069
ROSÁRIO;3542,1603085528;7708,62039830763;39575,999999996;11250,7807068604;-4166,46008975483;-0,370326308752444;0,0194780179864272;0,00895027367230937;0,0284282916587365
ROSÁRIO OESTE;3025,48576866546;4818,31224597465;17679,0000000001;7843,79801464011;-1792,82647730919;-0,228566119877508;0,0272544388595204;0,0171134440220908;0,0443678828816112
RURÓPOLIS;5327,62813206315;4642,2032056736;40087,0000000003;9969,83133773675;685,424926389556;0,068749901896049;0,0115803208164082;0,0132901642229728;0,024870485039381
SALINÓPOLIS;6331,49659364289;5974,28791740348;37420,9999999997;12305,7845110464;357,208676239409;0,029027704484729;0,0159650675219891;0,0169196349473369;0,0328847024693259
SALTO DO CÉU;934,03648484831;1518,40684533099;3908,00000000001;2452,44333017929;-584,370360482675;-0,238280882290541;0,0388538087341602;0,0239006265314306;0,0627544352655908
SALVATERRA;3652,37226730551;1359,195993877;20183,0000000002;5011,56826118251;2293,17627342851;0,457576581604302;0,00673436057016787;0,0180962803711315;0,0248306409412993
SAMBAÍBA;842,973812641073;1215,75956464509;5487,00000000002;2058,73337728616;-372,785752004015;-0,181075294215817;0,0221570906623854;0,0153631093975045;0,0375202000598898
SAMPAIO;1005,27046599205;851,347247147075;3864,00000000005;1856,61771313912;153,923218844973;0,0829051763083333;0,022032796251218;0,0260163164076614;0,0480491126588794
SANDOLÂNDIA;846,161531969804;473,343335936482;3326,00000000001;1319,50486790629;372,818196033322;0,282544009576022;0,0142316096192568;0,0254408157537523;0,0396724253730091
SANTA BÁRBARA DO PARÁ;5659,80255625597;1395,38886959878;17141;7055,19142585476;4264,41368665719;0,604436283759734;0,00814065030977647;0,033019091979791;0,0411597422895674
SANTA CARMEM;1429,927641229;970,780162897691;4084,99999999999;2400,70780412669;459,147478331304;0,191255044675597;0,0237645082716694;0,0350043486224969;0,0587688568941662
SANTA CRUZ DO ARARI;348,789058312932;1096,27199092673;8154,99999999998;1445,06104923966;-747,4829326138;-0,517267372895489;0,0134429428685069;0,00427699642321193;0,0177199392917188
SANTA CRUZ DO XINGU;1089,13828558265;695,317279870504;1900;1784,45556545315;393,821005712145;0,22069532765986;0,0365956463089738;0,0573230676622445;0,0939187139712184
SANTA FILOMENA DO MARANHÃO;952,896758489412;762,438984756961;7061,00000000001;1715,33574324637;190,457773732451;0,111032358815073;0,0107978896014298;0,013495209722269;0,0242930993236988
SANTA FÉ DO ARAGUAIA;1949,28017889422;1176,80852167316;6599;3126,08870056738;772,471657221069;0,247104842892291;0,0178331341365836;0,0295390237747268;0,0473721579113105
SANTA HELENA;2569,02748430294;7015,86404841216;39109,9999999999;9584,8915327151;-4446,83656410922;-0,463942293862304;0,0179387983850989;0,00656872279289938;0,0245075211779983
SANTA INÊS;13342,4342357711;24648,4028955387;77282,0000000001;37990,8371313098;-11305,9686597676;-0,297597250112972;0,0318941058662284;0,0172646078462916;0,04915871371252
SANTA ISABEL DO PARÁ;14589,340786569;6585,2537935091;59465,9999999999;21174,5945800781;8004,0869930599;0,378004261795428;0,0110739814238542;0,0245339198644083;0,0356079012882625
SANTA ISABEL DO RIO NEGRO;940,221747800543;739,432038000987;18145,9999999999;1679,65378580153;200,789709799556;0,119542319671396;0,00407490376943123;0,00518142702414057;0,0092563307935718
SANTA LUZIA;8784,77895008121;17518,0384900264;74043,0000000001;26302,8174401076;-8733,25953994516;-0,332027531264705;0,0236592770282489;0,0118644287104536;0,0355237057387025
SANTA LUZIA D'OESTE;1647,31529755691;2555,0248608256;8886,00000000013;4202,34015838251;-907,709563268691;-0,216000973043094;0,0287533745310102;0,0185383220521819;0,0472916965831921
SANTA LUZIA DO PARUÁ;3213,89006738079;6095,71351987637;22643,9999999999;9309,60358725716;-2881,82345249558;-0,309553830674399;0,0269197735376983;0,0141931198877442;0,0411128934254425
SANTA LUZIA DO PARÁ;2035,2606308938;3334,14046252937;19424,0000000001;5369,40109342317;-1298,87983163557;-0,241904042748182;0,017165055923236;0,0104780716170397;0,0276431275402757
SANTA MARIA DAS BARREIRAS;8906,42877696753;1878,30933432525;17206;10784,7381112928;7028,11944264228;0,651672703603539;0,01091659499201;0,0517635056199438;0,0626801006119539
SANTA MARIA DO PARÁ;3793,09669759732;5292,07470436287;23025,9999999997;9085,17140196019;-1498,97800676556;-0,164991714569319;0,0229830396263483;0,0164731030035498;0,039456142629898
SANTA MARIA DO TOCANTINS;1098,6512617634;541,420401526866;2894;1640,07166329026;557,23086023653;0,33976006823911;0,0187083760030016;0,0379630705516031;0,0566714465546047
SANTA QUITÉRIA DO MARANHÃO;1772,92293891494;3687,15402392391;29191;5460,07696283885;-1914,23108500897;-0,350586832024013;0,0126311329653794;0,00607352587754768;0,0187046588429271
SANTA RITA;3533,12337529558;2709,61821489091;32366,0000000015;6242,74159018648;823,505160404671;0,131914023431502;0,00837180440861022;0,0109161570020868;0,019287961410697
SANTA RITA DO TOCANTINS;1018,83614969461;196,422443306181;2128;1215,25859300079;822,413706388425;0,676739675921709;0,00923037797491452;0,0478776386134682;0,0571080165883828
SANTA RITA DO TRIVELATO;1734,34460484372;434,190175427176;2491,00000000001;2168,5347802709;1300,15442941655;0,599554335602645;0,0174303562997661;0,0696244321494868;0,087054788449253
SANTA ROSA DO PURUS;651,582186025928;209,227523371805;4691,00000000001;860,809709397734;442,354662654123;0,513882055261223;0,00446019022323182;0,0138900487321664;0,0183502389553983
SANTA ROSA DO TOCANTINS;944,152273797039;943,940965615279;4568,00000000001;1888,09323941232;0,211308181759478;0,000111916179428326;0,0206642067779176;0,0206688326137705;0,0413330393916882
SANTA TEREZA DO TOCANTINS;463,123379213628;684,330801730491;2523,00000000001;1147,45418094412;-221,207422516863;-0,19278105059921;0,02712369408365;0,0183560594218639;0,0454797535055139
SANTA TEREZINHA;1901,31388884741;2041,64223035921;7396,99999999997;3942,95611920662;-140,328341511795;-0,0355896280022592;0,027600949443818;0,0257038514106722;0,0533048008544902
SANTA TEREZINHA DO TOCANTINS;468,005726395796;365,169496857662;2474;833,175223253459;102,836229538134;0,123426893488946;0,0147602868576258;0,0189169654970007;0,0336772523546265
SANTANA;15312,0980210313;8455,65691858472;101262;23767,754939616;6856,44110244657;0,288476598646609;0,00835027643003762;0,0151212676236211;0,0234715440536588
SANTANA DO ARAGUAIA;12979,9438528693;5659,7428758966;56153,0000000006;18639,6867287659;7320,20097697268;0,392721244916402;0,0100791460400985;0,0231153168181026;0,0331944628582011
SANTANA DO MARANHÃO;935,840556768373;693,240382437773;11661;1629,08093920615;242,6001743306;0,148918429092185;0,00594494796705063;0,00802538853244468;0,0139703364994953
SANTARÉM;28806,654946543;46356,8999260892;294579,999999999;75163,5548726322;-17550,2449795462;-0,233494078470421;0,0157366080270518;0,00977889026632598;0,0255154982933778
SANTARÉM NOVO;861,853369649704;971,074895336225;6141,00000000004;1832,92826498593;-109,221525686521;-0,0595885435196556;0,0158129766379453;0,0140344140962335;0,0298473907341788
SANTO AFONSO;748,835436909258;499,145600770735;2990,99999999998;1247,98103767999;249,689836138523;0,200075024058618;0,016688251446698;0,0250362901006105;0,0417245415473085
SANTO AMARO DO MARANHÃO;908,515060505917;1283,07718914289;13820;2191,5922496488;-374,562128636971;-0,170908675506127;0,00928420542071554;0,00657391505431199;0,0158581204750275
SANTO ANTÔNIO DO IÇÁ;1638,380272855;1435,74987544723;24480,9999999999;3074,13014830223;202,630397407763;0,0659147100586065;0,00586475174807908;0,00669245648811324;0,0125572082361923
SANTO ANTÔNIO DO LESTE;2660,93805966949;673,056045740491;3754,00000000001;3333,99410540998;1987,882013929;0,596246409285283;0,0179290369137051;0,0708827400018509;0,088811776915556
SANTO ANTÔNIO DO LEVERGER;4049,56051590077;1674,9609937472;18463,0000000006;5724,52150964797;2374,59952215357;0,414811878713614;0,00907198718381166;0,0219333830683022;0,0310053702521139
SANTO ANTÔNIO DO TAUÁ;4389,89265906778;3173,43028986413;26674,0000000001;7563,32294893191;1216,46236920365;0,1608370259233;0,0118970918867216;0,0164575716393033;0,0283546635260249
SANTO ANTÔNIO DOS LOPES;1269,40797198452;2659,18715919416;14288;3928,59513117868;-1389,77918720964;-0,353759840554674;0,0186113323011909;0,00888443429440452;0,0274957665955954
SAPEZAL;11034,1829404759;3777,53838166419;18094,0000000003;14811,7213221401;7256,64455881171;0,489925809498232;0,0208772984506695;0,0609825518982853;0,0818598503489547
SAPUCAIA;1999,14842299556;1143,46196476368;5046,99999999996;3142,61038775924;855,686458231886;0,272285251001799;0,0226562703539466;0,0396106285515272;0,0622668989054738
