Source;Target;Weight;Weight_v
1100403;1100338;11,456302;11,45630196
1100452;1100015;92,678902;92,67890174
1100452;1100023;697,831615;697,831615240001
1100452;1100031;26,575179;26,57517898
1100452;1100049;1221,766235;1221,7662352
1100452;1100056;379,096338;379,09633781
1100452;1100064;563,809138;563,809138429999
1100452;1100072;70,17906;70,17906001
1100452;1100080;3,467391;3,46739073
1100452;1100098;383,003771;383,00377102
1100452;1100106;34,58818;34,58817959
1100452;1100114;1756,459555;1756,45955491
1100452;1100122;1308,075073;1308,07507321
1100452;1100130;130,492753;130,49275335
1100452;1100148;86,460281;86,46028103
1100452;1100155;618,110021;618,11002123
1100452;1100189;397,963298;397,96329773
1100452;1100205;258,634002;258,63400151
1100452;1100254;496,015352;496,01535236
1100452;1100262;78,283548;78,28354826
1100452;1100288;671,118053;671,11805326
1100452;1100296;303,170538;303,17053791
1100452;1100304;197,8921;197,89210013
1100452;1100320;90,771905;90,77190487
1100452;1100338;59,364145;59,36414519
1100452;1100346;376,369175;376,36917504
1100452;1100379;33,15534;33,15534044
1100452;1100403;123,695473;123,6954733
1100502;1100015;128,257529;128,2575293
1100502;1100023;13,575365;13,57536456
1100502;1100049;202,483396;202,48339602
1100502;1100098;5,404102;5,40410225
1100502;1100122;22,052588;22,0525878
1100502;1100148;156,021972;156,02197201
1100502;1100155;24,632459;24,63245954
1100502;1100189;18,931285;18,93128491
1100502;1100205;38,604264;38,60426373
1100502;1100254;6,822757;6,82275714
1100502;1100288;821,873311;821,87331089
1100502;1100296;28,281652;28,28165208
1100502;1100304;4,726773;4,72677329
1100502;1100320;10,461748;10,46174842
1100502;1100379;51,834818;51,83481833
1100502;1100452;77,436013;77,43601342
1100601;1100023;451,871299;451,87129891
1100601;1100056;8,664893;8,66489332
1100601;1100114;260,273826;260,27382632
1100601;1100122;2,769518;2,76951766
1100601;1100130;19,560042;19,56004198
1100601;1100155;10,631131;10,63113098
1100601;1100205;91,541251;91,54125089
1100601;1100254;17,680076;17,68007576
1100601;1100403;71,571687;71,57168686
1100601;1100452;102,532575;102,53257538
1100700;1100015;12,609566;12,60956583
1100700;1100023;493,346475;493,34647542
1100700;1100049;329,55213;329,55213019
1100700;1100056;209,772219;209,77221895
1100700;1100064;58,685606;58,68560625
1100700;1100072;7,161887;7,16188738
1100700;1100098;41,449635;41,44963453
1100700;1100106;21,073477;21,07347686
1100700;1100114;294,553768;294,55376837
1100700;1100122;368,620184;368,62018405
1100700;1100130;60,592875;60,59287505
1100700;1100155;201,069143;201,06914326
1100700;1100189;18,576708;18,57670747
1100700;1100205;198,462819;198,46281929
1100700;1100254;36,207233;36,20723335
1100700;1100288;264,937728;264,93772857
1100700;1100296;70,146284;70,14628448
1100700;1100304;60,670333;60,67033335
1100700;1100346;132,064625;132,06462463
1100700;1100403;4,301311;4,30131115
1100700;1100452;268,483295;268,48329485
1100700;1100502;16,065632;16,06563186
1100809;1100023;265,72424;265,72424023
1100809;1100031;31,869369;31,86936938
1100809;1100049;51,640158;51,64015782
1100809;1100056;25,037036;25,0370362
1100809;1100064;88,038848;88,03884828
1100809;1100072;5,630907;5,63090671
1100809;1100080;3,230664;3,23066405
1100809;1100106;42,993259;42,99325884
1100809;1100114;178,380148;178,38014801
1100809;1100122;104,869965;104,86996541
1100809;1100130;25,415825;25,41582487
1100809;1100148;5,591474;5,59147384
1100809;1100155;140,213253;140,21325306
1100809;1100189;17,029493;17,02949326
1100809;1100205;1777,388411;1777,38841083
1100809;1100288;54,569126;54,56912595
1100809;1100304;39,290961;39,2909606
1100809;1100338;9,738782;9,7387821
1100809;1100346;55,856716;55,85671589
1100809;1100403;137,543863;137,54386297
1100809;1100452;18,035326;18,03532601
1100809;1100502;12,625787;12,62578714
1100809;1100700;17,398643;17,39864355
1100908;1100015;2,217326;2,21732594
1100908;1100049;127,277772;127,27777188
1100908;1100056;7,722071;7,72207108
1100908;1100080;7,581334;7,58133418
1100908;1100098;4,085889;4,08588877
1100908;1100106;30,920513;30,92051262
1100908;1100114;5,352833;5,35283268
1100908;1100122;44,761788;44,76178807
1100908;1100130;23,402824;23,40282424
1100908;1100148;89,793517;89,79351664
1100908;1100189;32,415012;32,41501157
1100908;1100205;23,189179;23,18917866
1100908;1100254;113,241661;113,24166139
1100908;1100288;316,930213;316,9302128
1100908;1100296;15,036232;15,03623161
1100908;1100346;12,067484;12,06748382
1100908;1100379;16,822569;16,82256924
1100908;1100502;59,078607;59,07860731
1100924;1100015;31,513441;31,51344154
1100924;1100023;11,21798;11,21798026
1100924;1100031;19,760071;19,76007128
1100924;1100049;50,765916;50,765916
1100924;1100056;26,351726;26,35172579
1100924;1100064;185,369638;185,3696379
1100924;1100072;84,405486;84,40548587
1100924;1100098;7,099319;7,099319
1100924;1100114;9,57882;9,57881983
1100924;1100189;106,533145;106,53314512
1100924;1100205;28,011061;28,01106065
1100924;1100288;5,872763;5,8727629
1100924;1100304;641,125162;641,12516203
1100924;1100346;26,770204;26,7702044
1100924;1100601;22,501438;22,50143826
1100940;1100015;3,873091;3,87309123
1100940;1100023;1001,515769;1001,51576881
1100940;1100049;28,289626;28,28962584
1100940;1100056;9,313766;9,31376628
