"MUN_INFE" "year_notif" "municipio" "uf" "count_falciparum" "perc_falciparum" "count" "pro_tratamento"
140030 2017 "Mucajaí" "Roraima" 27 0.026188166828322 463 0.449078564500485
140030 2018 "Mucajaí" "Roraima" 39 0.0339721254355401 592 0.515679442508711
140030 2019 "Mucajaí" "Roraima" 27 0.013215859030837 995 0.487028879099364
140040 2007 "Normandia" "Roraima" 23 0.156462585034014 11 0.0748299319727891
140040 2008 "Normandia" "Roraima" 45 0.319148936170213 13 0.0921985815602837
140040 2009 "Normandia" "Roraima" 9 0.0532544378698225 19 0.112426035502959
140040 2010 "Normandia" "Roraima" 15 0.09375 108 0.675
140040 2011 "Normandia" "Roraima" 4 0.0305343511450382 115 0.877862595419847
140040 2012 "Normandia" "Roraima" 2 0.0112994350282486 78 0.440677966101695
140045 2007 "Pacaraima" "Roraima" 10 0.027027027027027 65 0.175675675675676
140045 2008 "Pacaraima" "Roraima" 1 0.0103092783505155 31 0.319587628865979
140045 2009 "Pacaraima" "Roraima" 7 0.0187667560321716 80 0.214477211796247
140045 2010 "Pacaraima" "Roraima" 14 0.0158550396375991 507 0.574178935447339
140045 2011 "Pacaraima" "Roraima" 2 0.0173913043478261 90 0.782608695652174
140045 2012 "Pacaraima" "Roraima" 5 0.0222222222222222 131 0.582222222222222
140045 2013 "Pacaraima" "Roraima" 7 0.0269230769230769 175 0.673076923076923
140045 2014 "Pacaraima" "Roraima" 8 0.027027027027027 217 0.733108108108108
140045 2015 "Pacaraima" "Roraima" 3 0.0133928571428571 159 0.709821428571429
140045 2016 "Pacaraima" "Roraima" 11 0.0478260869565217 165 0.717391304347826
140045 2017 "Pacaraima" "Roraima" 4 0.00909090909090909 338 0.768181818181818
140045 2018 "Pacaraima" "Roraima" 31 0.0141294439380128 1780 0.81130355515041
140045 2019 "Pacaraima" "Roraima" 21 0.0097629009762901 1672 0.777312877731288
140047 2007 "Rorainópolis" "Roraima" 793 0.212372790573112 3350 0.897161221210498
140047 2008 "Rorainópolis" "Roraima" 111 0.0644599303135888 1574 0.914053426248548
140047 2009 "Rorainópolis" "Roraima" 12 0.0101180438448567 767 0.646711635750422
140047 2010 "Rorainópolis" "Roraima" 76 0.0343891402714932 1224 0.553846153846154
140047 2011 "Rorainópolis" "Roraima" 109 0.082078313253012 766 0.576807228915663
140047 2012 "Rorainópolis" "Roraima" 71 0.100852272727273 334 0.474431818181818
140047 2013 "Rorainópolis" "Roraima" 50 0.0900900900900901 272 0.49009009009009
140047 2014 "Rorainópolis" "Roraima" 31 0.0354285714285714 521 0.595428571428571
140047 2015 "Rorainópolis" "Roraima" 35 0.0161216029479503 1347 0.620451404882543
140047 2016 "Rorainópolis" "Roraima" 10 0.00874125874125874 671 0.586538461538462
140047 2017 "Rorainópolis" "Roraima" 4 0.00098449421609648 2024 0.498154073344819
140047 2018 "Rorainópolis" "Roraima" 215 0.0477035722209896 2107 0.467495007765698
140047 2019 "Rorainópolis" "Roraima" 13 0.00484893696381947 1367 0.50988437150317
140050 2007 "SaÞo JoaÞo da Baliza" "Roraima" 124 0.396166134185303 209 0.667731629392971
140050 2008 "SaÞo JoaÞo da Baliza" "Roraima" 87 0.517857142857143 86 0.511904761904762
140050 2009 "SaÞo JoaÞo da Baliza" "Roraima" 278 0.553784860557769 217 0.432270916334661
140050 2010 "SaÞo JoaÞo da Baliza" "Roraima" 246 0.452205882352941 271 0.498161764705882
140050 2011 "SaÞo JoaÞo da Baliza" "Roraima" 15 0.0810810810810811 97 0.524324324324324
140050 2012 "SaÞo JoaÞo da Baliza" "Roraima" 3 0.00369458128078818 428 0.527093596059113
140050 2013 "SaÞo JoaÞo da Baliza" "Roraima" 7 0.00836320191158901 479 0.572281959378734
140050 2014 "SaÞo JoaÞo da Baliza" "Roraima" 1 0.00112359550561798 574 0.644943820224719
140050 2018 "SaÞo JoaÞo da Baliza" "Roraima" 2 0.00444444444444444 268 0.595555555555556
140050 2019 "SaÞo JoaÞo da Baliza" "Roraima" 12 0.0178306092124814 411 0.610698365527489
140060 2007 "SaÞo Luiz" "Roraima" 128 0.359550561797753 232 0.651685393258427
140060 2008 "SaÞo Luiz" "Roraima" 18 0.178217821782178 46 0.455445544554455
140060 2009 "SaÞo Luiz" "Roraima" 20 0.105263157894737 67 0.352631578947368
140060 2010 "SaÞo Luiz" "Roraima" 25 0.167785234899329 80 0.536912751677852
140060 2011 "SaÞo Luiz" "Roraima" 9 0.176470588235294 25 0.490196078431373
140060 2017 "SaÞo Luiz" "Roraima" 1 0.0128205128205128 47 0.602564102564103
140060 2019 "SaÞo Luiz" "Roraima" 1 0.00421940928270042 126 0.531645569620253
140070 2007 "UiramutaÞ" "Roraima" 10 0.294117647058824 3 0.0882352941176471
140070 2008 "UiramutaÞ" "Roraima" 9 0.243243243243243 2 0.0540540540540541
140070 2009 "UiramutaÞ" "Roraima" 21 0.0617647058823529 39 0.114705882352941
140070 2010 "UiramutaÞ" "Roraima" 21 0.0658307210031348 194 0.608150470219436
140070 2011 "UiramutaÞ" "Roraima" 31 0.102990033222591 295 0.980066445182724
140070 2012 "UiramutaÞ" "Roraima" 35 0.155555555555556 135 0.6
140070 2013 "UiramutaÞ" "Roraima" 21 0.143835616438356 120 0.821917808219178
140070 2014 "UiramutaÞ" "Roraima" 4 0.0634920634920635 49 0.777777777777778
140070 2016 "UiramutaÞ" "Roraima" 1 0.0113636363636364 70 0.795454545454545
140070 2018 "UiramutaÞ" "Roraima" 8 0.00693842150910668 825 0.715524718126626
140070 2019 "UiramutaÞ" "Roraima" 3 0.00230061349693252 1037 0.795245398773006
150010 2010 "Abaetetuba" "Pará" 1 0.166666666666667 2 0.333333333333333
150013 2008 "Abel Figueiredo" "Pará" 1 0.333333333333333 1 0.333333333333333
150020 2009 "Acará" "Pará" 1 0.0909090909090909 2 0.181818181818182
150020 2010 "Acará" "Pará" 3 0.166666666666667 3 0.166666666666667
150020 2011 "Acará" "Pará" 1 0.0714285714285714 4 0.285714285714286
150030 2007 "Afuá" "Pará" 78 0.202072538860104 134 0.347150259067358
150030 2008 "Afuá" "Pará" 89 0.156966490299824 315 0.555555555555556
150030 2009 "Afuá" "Pará" 464 0.201127004768097 1179 0.511053315994798
150030 2010 "Afuá" "Pará" 204 0.109973045822102 986 0.531536388140162
150030 2011 "Afuá" "Pará" 55 0.0512581547064306 398 0.370922646784716
150030 2012 "Afuá" "Pará" 480 0.217884702678166 1059 0.480708125283704
150030 2013 "Afuá" "Pará" 92 0.0958333333333333 419 0.436458333333333
150030 2014 "Afuá" "Pará" 12 0.0191082802547771 252 0.401273885350318
150030 2015 "Afuá" "Pará" 130 0.242085661080074 237 0.441340782122905
150030 2016 "Afuá" "Pará" 23 0.0369774919614148 276 0.443729903536977
150030 2017 "Afuá" "Pará" 20 0.0248756218905473 332 0.412935323383085
150030 2018 "Afuá" "Pará" 19 0.0218140068886338 476 0.546498277841561
150030 2019 "Afuá" "Pará" 41 0.0400390625 570 0.556640625
150034 2010 "Água Azul do Norte" "Pará" 1 0.333333333333333 1 0.333333333333333
150040 2007 "Alenquer" "Pará" 49 0.0355072463768116 525 0.380434782608696
150040 2008 "Alenquer" "Pará" 47 0.0508658008658009 346 0.374458874458874
150040 2009 "Alenquer" "Pará" 194 0.20507399577167 360 0.380549682875264
150040 2010 "Alenquer" "Pará" 316 0.39748427672956 300 0.377358490566038
150040 2011 "Alenquer" "Pará" 301 0.186377708978328 465 0.287925696594427
150040 2012 "Alenquer" "Pará" 14 0.0205882352941176 219 0.322058823529412
150040 2013 "Alenquer" "Pará" 28 0.0888888888888889 75 0.238095238095238
150040 2014 "Alenquer" "Pará" 20 0.175438596491228 21 0.184210526315789
150040 2015 "Alenquer" "Pará" 38 0.575757575757576 15 0.227272727272727
150040 2016 "Alenquer" "Pará" 66 0.653465346534653 11 0.108910891089109
150040 2017 "Alenquer" "Pará" 91 0.631944444444444 18 0.125
150040 2018 "Alenquer" "Pará" 115 0.338235294117647 48 0.141176470588235
150040 2019 "Alenquer" "Pará" 38 0.0221058755090169 530 0.308318789994183
150050 2007 "Almeirim" "Pará" 240 0.331491712707182 304 0.419889502762431
150050 2008 "Almeirim" "Pará" 181 0.200442967884828 539 0.596899224806202
150050 2009 "Almeirim" "Pará" 126 0.185022026431718 360 0.52863436123348
150050 2010 "Almeirim" "Pará" 133 0.2 314 0.47218045112782
150050 2011 "Almeirim" "Pará" 103 0.140136054421769 373 0.507482993197279
150050 2012 "Almeirim" "Pará" 79 0.168803418803419 230 0.491452991452991
150050 2013 "Almeirim" "Pará" 77 0.134851138353765 281 0.492119089316988
150050 2014 "Almeirim" "Pará" 78 0.232835820895522 202 0.602985074626866
150050 2015 "Almeirim" "Pará" 53 0.0974264705882353 332 0.610294117647059
150050 2016 "Almeirim" "Pará" 195 0.239852398523985 503 0.61869618696187
150050 2017 "Almeirim" "Pará" 189 0.301435406698565 319 0.508771929824561
150050 2018 "Almeirim" "Pará" 135 0.190409026798307 418 0.589562764456982
150050 2019 "Almeirim" "Pará" 25 0.0702247191011236 256 0.719101123595506
150060 2007 "Altamira" "Pará" 557 0.146002621231979 2030 0.532110091743119
150060 2008 "Altamira" "Pará" 125 0.0648676699532953 991 0.514270887389725
150060 2009 "Altamira" "Pará" 205 0.103483089348814 926 0.467440686521959
150060 2010 "Altamira" "Pará" 137 0.0621597096188748 1000 0.453720508166969
150060 2011 "Altamira" "Pará" 64 0.0389057750759878 662 0.402431610942249
150060 2012 "Altamira" "Pará" 36 0.0170454545454545 1084 0.513257575757576
150060 2013 "Altamira" "Pará" 8 0.0219178082191781 208 0.56986301369863
150060 2014 "Altamira" "Pará" 3 0.0198675496688742 83 0.549668874172185
150060 2015 "Altamira" "Pará" 1 0.02 18 0.36
150060 2016 "Altamira" "Pará" 2 0.1 8 0.4
150070 2007 "Anajás" "Pará" 1631 0.159604657990019 6874 0.672668558567375
150070 2008 "Anajás" "Pará" 1833 0.126378929950359 10375 0.715319911748483
150070 2009 "Anajás" "Pará" 7284 0.213883016208598 26171 0.768469579516091
150070 2010 "Anajás" "Pará" 5692 0.184673285315684 24794 0.804425410421128
150070 2011 "Anajás" "Pará" 4364 0.197376752600633 16928 0.765626413387607
150070 2012 "Anajás" "Pará" 3564 0.159570181329752 18494 0.828027759122454
150070 2013 "Anajás" "Pará" 409 0.119941348973607 2670 0.782991202346041
150070 2014 "Anajás" "Pará" 380 0.169039145907473 1532 0.681494661921708
150070 2015 "Anajás" "Pará" 772 0.231553689262148 2094 0.628074385122975
150070 2016 "Anajás" "Pará" 192 0.072865275142315 1664 0.631499051233397
150070 2017 "Anajás" "Pará" 361 0.0438959143968872 5228 0.635700389105058
150070 2018 "Anajás" "Pará" 186 0.0268669651885021 4506 0.650873898598873
150070 2019 "Anajás" "Pará" 429 0.0555196065743497 5039 0.652128898667012
150080 2007 "Ananindeua" "Pará" 1 0.1 1 0.1
150080 2009 "Ananindeua" "Pará" 1 0.142857142857143 3 0.428571428571429
150085 2007 "Anapu" "Pará" 221 0.165915915915916 746 0.56006006006006
150085 2008 "Anapu" "Pará" 74 0.0971128608923885 291 0.381889763779528
150085 2009 "Anapu" "Pará" 53 0.06625 411 0.51375
150085 2010 "Anapu" "Pará" 94 0.0487804878048781 975 0.505967825635703
150085 2011 "Anapu" "Pará" 83 0.0220100769026783 2031 0.538583929992045
150085 2012 "Anapu" "Pará" 75 0.0394736842105263 969 0.51
150085 2013 "Anapu" "Pará" 14 0.0462046204620462 130 0.429042904290429
150085 2014 "Anapu" "Pará" 15 0.0537634408602151 134 0.480286738351254
150090 2010 "Augusto Corrêa" "Pará" 1 0.00490196078431373 77 0.377450980392157
150090 2011 "Augusto Corrêa" "Pará" 1 0.0333333333333333 12 0.4
150095 2007 "Aurora do Pará" "Pará" 85 0.170682730923695 179 0.359437751004016
150095 2008 "Aurora do Pará" "Pará" 145 0.194369973190349 399 0.53485254691689
150095 2009 "Aurora do Pará" "Pará" 114 0.180952380952381 381 0.604761904761905
150095 2010 "Aurora do Pará" "Pará" 7 0.0254545454545455 151 0.549090909090909
150095 2011 "Aurora do Pará" "Pará" 1 0.010752688172043 48 0.516129032258065
150095 2012 "Aurora do Pará" "Pará" 2 0.0869565217391304 5 0.217391304347826
150095 2018 "Aurora do Pará" "Pará" 1 0.142857142857143 3 0.428571428571429
150100 2007 "Aveiro" "Pará" 2 0.0454545454545455 18 0.409090909090909
150100 2009 "Aveiro" "Pará" 3 0.25 2 0.166666666666667
150100 2012 "Aveiro" "Pará" 1 0.142857142857143 1 0.142857142857143
150110 2007 "Bagre" "Pará" 1 0.025 13 0.325
150110 2009 "Bagre" "Pará" 1 0.0149253731343284 15 0.223880597014925
150110 2010 "Bagre" "Pará" 39 0.00442026521591295 3875 0.439193018247762
150110 2011 "Bagre" "Pará" 252 0.044179523141655 2490 0.436535764375877
150110 2012 "Bagre" "Pará" 46 0.017774343122102 1545 0.596986089644513
150120 2007 "BaiaÞo" "Pará" 86 0.114666666666667 368 0.490666666666667
150120 2008 "BaiaÞo" "Pará" 28 0.0705289672544081 174 0.438287153652393
150120 2009 "BaiaÞo" "Pará" 7 0.025089605734767 148 0.530465949820789
150120 2010 "BaiaÞo" "Pará" 18 0.0340264650283554 249 0.47069943289225
150120 2011 "BaiaÞo" "Pará" 8 0.0127186009538951 258 0.410174880763116
150120 2012 "BaiaÞo" "Pará" 21 0.0780669144981413 107 0.397769516728625
150120 2013 "BaiaÞo" "Pará" 16 0.210526315789474 24 0.315789473684211
150130 2007 "Barcarena" "Pará" 1 0.0555555555555556 7 0.388888888888889
150140 2007 "Belém" "Pará" 6 0.028169014084507 88 0.413145539906103
150140 2008 "Belém" "Pará" 4 0.0333333333333333 39 0.325
150140 2009 "Belém" "Pará" 14 0.127272727272727 43 0.390909090909091
150140 2010 "Belém" "Pará" 5 0.0714285714285714 18 0.257142857142857
150140 2011 "Belém" "Pará" 2 0.0333333333333333 22 0.366666666666667
150140 2012 "Belém" "Pará" 3 0.0405405405405405 21 0.283783783783784
150140 2013 "Belém" "Pará" 2 0.0344827586206897 19 0.327586206896552
150140 2014 "Belém" "Pará" 2 0.333333333333333 4 0.666666666666667
150140 2018 "Belém" "Pará" 1 0.0666666666666667 5 0.333333333333333
150140 2019 "Belém" "Pará" 1 0.0714285714285714 2 0.142857142857143
150150 2013 "Benevides" "Pará" 1 0.5 1 0.5
150157 2007 "Bom Jesus do Tocantins" "Pará" 31 0.226277372262774 93 0.678832116788321
150157 2008 "Bom Jesus do Tocantins" "Pará" 3 0.0127659574468085 148 0.629787234042553
150157 2009 "Bom Jesus do Tocantins" "Pará" 1 0.00675675675675676 81 0.547297297297297
150157 2010 "Bom Jesus do Tocantins" "Pará" 4 0.0239520958083832 119 0.712574850299401
150157 2011 "Bom Jesus do Tocantins" "Pará" 2 0.0103626943005181 130 0.673575129533679
150157 2012 "Bom Jesus do Tocantins" "Pará" 1 0.05 8 0.4
150157 2013 "Bom Jesus do Tocantins" "Pará" 1 0.142857142857143 5 0.714285714285714
150157 2016 "Bom Jesus do Tocantins" "Pará" 1 0.2 3 0.6
150170 2007 "Bragança" "Pará" 2 0.00468384074941452 187 0.437939110070258
150170 2008 "Bragança" "Pará" 1 0.00684931506849315 53 0.363013698630137
150170 2009 "Bragança" "Pará" 1 0.0142857142857143 34 0.485714285714286
150170 2010 "Bragança" "Pará" 1 0.0128205128205128 39 0.5
150172 2007 "Brasil Novo" "Pará" 36 0.124567474048443 148 0.512110726643599
150172 2008 "Brasil Novo" "Pará" 37 0.180487804878049 117 0.570731707317073
150172 2009 "Brasil Novo" "Pará" 6 0.0324324324324324 86 0.464864864864865
150172 2010 "Brasil Novo" "Pará" 25 0.102880658436214 133 0.547325102880658
150172 2011 "Brasil Novo" "Pará" 13 0.13265306122449 38 0.387755102040816
150172 2012 "Brasil Novo" "Pará" 3 0.0277777777777778 45 0.416666666666667
150175 2010 "Brejo Grande do Araguaia" "Pará" 15 0.714285714285714 10 0.476190476190476
150178 2007 "Breu Branco" "Pará" 445 0.356285028022418 690 0.55244195356285
150178 2008 "Breu Branco" "Pará" 178 0.166979362101313 520 0.48780487804878
150178 2009 "Breu Branco" "Pará" 264 0.204809930178433 673 0.52211016291699
150178 2010 "Breu Branco" "Pará" 239 0.134647887323944 730 0.411267605633803
150178 2011 "Breu Branco" "Pará" 29 0.0365239294710327 347 0.437027707808564
150178 2012 "Breu Branco" "Pará" 4 0.0112044817927171 163 0.456582633053221
150178 2013 "Breu Branco" "Pará" 2 0.0555555555555556 15 0.416666666666667
150180 2007 "Breves" "Pará" 19 0.0183752417794971 394 0.381044487427466
150180 2008 "Breves" "Pará" 24 0.0305732484076433 314 0.4
150180 2009 "Breves" "Pará" 139 0.0385575589459085 1530 0.424410540915395
150180 2010 "Breves" "Pará" 126 0.00958904109589041 6698 0.509741248097413
150180 2011 "Breves" "Pará" 40 0.0104004160166407 2152 0.559542381695268
150180 2012 "Breves" "Pará" 70 0.0226463927531543 1471 0.475897767712714
150180 2013 "Breves" "Pará" 28 0.0242844752818734 455 0.394622723330442
150180 2014 "Breves" "Pará" 6 0.0118577075098814 161 0.318181818181818
150180 2015 "Breves" "Pará" 13 0.0182328190743338 329 0.461430575035063
150180 2016 "Breves" "Pará" 4 0.00143215180809166 1336 0.478338703902614
150180 2017 "Breves" "Pará" 14 0.00650557620817844 931 0.432620817843866
150180 2018 "Breves" "Pará" 1 0.000531632110579479 792 0.421052631578947
150180 2019 "Breves" "Pará" 25 0.0107296137339056 1013 0.434763948497854
150190 2009 "Bujaru" "Pará" 1 0.142857142857143 1 0.142857142857143
150190 2010 "Bujaru" "Pará" 1 0.166666666666667 2 0.333333333333333
150195 2007 "Cachoeira do Piriá" "Pará" 527 0.235688729874776 1592 0.711985688729875
150195 2008 "Cachoeira do Piriá" "Pará" 79 0.0431693989071038 1326 0.724590163934426
150195 2009 "Cachoeira do Piriá" "Pará" 553 0.139787664307381 2930 0.740647118301314
150195 2010 "Cachoeira do Piriá" "Pará" 176 0.172549019607843 702 0.688235294117647
150195 2011 "Cachoeira do Piriá" "Pará" 3 0.00368550368550369 543 0.667076167076167
150195 2012 "Cachoeira do Piriá" "Pará" 1 0.00680272108843537 119 0.80952380952381
150200 2007 "Cachoeira do Arari" "Pará" 1 0.0217391304347826 18 0.391304347826087
150200 2008 "Cachoeira do Arari" "Pará" 1 0.00934579439252336 33 0.308411214953271
150200 2009 "Cachoeira do Arari" "Pará" 2 0.0476190476190476 11 0.261904761904762
150200 2012 "Cachoeira do Arari" "Pará" 3 0.2 4 0.266666666666667
150200 2018 "Cachoeira do Arari" "Pará" 1 0.333333333333333 1 0.333333333333333
150210 2010 "Cametá" "Pará" 26 0.0105648110524177 571 0.232019504266558
150210 2011 "Cametá" "Pará" 25 0.00139727252403309 7326 0.409456740442656
150210 2012 "Cametá" "Pará" 2 0.000674763832658569 1280 0.431848852901485
150220 2007 "Capanema" "Pará" 1 0.0666666666666667 1 0.0666666666666667
150220 2009 "Capanema" "Pará" 1 0.0909090909090909 3 0.272727272727273
150230 2007 "CapitaÞo Poço" "Pará" 2 0.133333333333333 5 0.333333333333333
150240 2008 "Castanhal" "Pará" 1 0.1 1 0.1
150240 2010 "Castanhal" "Pará" 1 0.0909090909090909 4 0.363636363636364
150250 2007 "Chaves" "Pará" 151 0.320594479830149 193 0.409766454352442
150250 2008 "Chaves" "Pará" 120 0.135135135135135 476 0.536036036036036
150250 2009 "Chaves" "Pará" 290 0.191292875989446 866 0.571240105540897
150250 2010 "Chaves" "Pará" 364 0.236517218973359 870 0.565302144249513
150250 2011 "Chaves" "Pará" 181 0.204519774011299 445 0.502824858757062
150250 2012 "Chaves" "Pará" 380 0.223266745005875 1170 0.687426556991774
150250 2013 "Chaves" "Pará" 35 0.126353790613718 156 0.563176895306859
150250 2014 "Chaves" "Pará" 7 0.12962962962963 26 0.481481481481481
150250 2015 "Chaves" "Pará" 98 0.526881720430108 94 0.505376344086022
150250 2016 "Chaves" "Pará" 81 0.151685393258427 307 0.574906367041198
150250 2017 "Chaves" "Pará" 14 0.0247349823321555 317 0.560070671378092
150250 2018 "Chaves" "Pará" 2 0.0036231884057971 348 0.630434782608696
150250 2019 "Chaves" "Pará" 6 0.0193548387096774 206 0.664516129032258
150260 2007 "Colares" "Pará" 1 0.25 1 0.25
150260 2011 "Colares" "Pará" 6 0.6 1 0.1
150260 2012 "Colares" "Pará" 37 0.480519480519481 14 0.181818181818182
150260 2013 "Colares" "Pará" 1 0.111111111111111 1 0.111111111111111
150270 2007 "ConceiçaÞo do Araguaia" "Pará" 2 0.0909090909090909 5 0.227272727272727
150275 2012 "Concórdia do Pará" "Pará" 1 0.0555555555555556 9 0.5
150276 2010 "Cumaru do Norte" "Pará" 2 0.333333333333333 2 0.333333333333333
150276 2013 "Cumaru do Norte" "Pará" 1 0.0303030303030303 11 0.333333333333333
150276 2014 "Cumaru do Norte" "Pará" 1 0.010752688172043 22 0.236559139784946
150276 2019 "Cumaru do Norte" "Pará" 1 0.0172413793103448 12 0.206896551724138
150277 2007 "Curionópolis" "Pará" 4 0.0425531914893617 40 0.425531914893617
150277 2008 "Curionópolis" "Pará" 6 0.0857142857142857 29 0.414285714285714
150277 2010 "Curionópolis" "Pará" 3 0.15 5 0.25
150277 2014 "Curionópolis" "Pará" 1 1 1 1
150280 2008 "Curralinho" "Pará" 39 0.0521390374331551 345 0.461229946524064
150280 2009 "Curralinho" "Pará" 130 0.0528455284552846 1289 0.523983739837398
150280 2010 "Curralinho" "Pará" 130 0.0106820049301561 5467 0.449219391947412
150280 2011 "Curralinho" "Pará" 15 0.00249584026622296 3103 0.51630615640599
150280 2012 "Curralinho" "Pará" 19 0.00708690787019769 1278 0.47668780305856
150280 2015 "Curralinho" "Pará" 3 0.0236220472440945 61 0.480314960629921
150280 2016 "Curralinho" "Pará" 4 0.00291757840991977 646 0.471188913202042
150280 2017 "Curralinho" "Pará" 9 0.00125575554625366 3646 0.508720524626762
150280 2018 "Curralinho" "Pará" 2 0.00056274620146314 1826 0.513787281935847
150285 2007 "Curuá" "Pará" 3 0.1875 4 0.25
150285 2009 "Curuá" "Pará" 2 0.25 3 0.375
150285 2011 "Curuá" "Pará" 4 0.142857142857143 2 0.0714285714285714
150290 2013 "Curuçá" "Pará" 1 0.0416666666666667 10 0.416666666666667
150293 2010 "Dom Eliseu" "Pará" 1 0.027027027027027 11 0.297297297297297
150293 2013 "Dom Eliseu" "Pará" 1 0.25 2 0.5
150295 2007 "Eldorado do Carajás" "Pará" 4 0.222222222222222 6 0.333333333333333
150295 2008 "Eldorado do Carajás" "Pará" 13 0.541666666666667 10 0.416666666666667
150300 2007 "Faro" "Pará" 4 0.010126582278481 204 0.516455696202532
150300 2008 "Faro" "Pará" 125 0.219298245614035 280 0.491228070175439
150300 2009 "Faro" "Pará" 79 0.275261324041812 107 0.372822299651568
150300 2010 "Faro" "Pará" 4 0.0563380281690141 28 0.394366197183099
150300 2011 "Faro" "Pará" 3 0.0535714285714286 19 0.339285714285714
150307 2009 "GarrafaÞo do Norte" "Pará" 11 0.148648648648649 19 0.256756756756757
150307 2010 "GarrafaÞo do Norte" "Pará" 5 0.0666666666666667 26 0.346666666666667
150309 2007 "Goianésia do Pará" "Pará" 713 0.188824152542373 1687 0.44676906779661
150309 2008 "Goianésia do Pará" "Pará" 378 0.0608303830061152 3227 0.519311232700354
150309 2009 "Goianésia do Pará" "Pará" 347 0.0447222580229411 3995 0.514885938909653
150309 2010 "Goianésia do Pará" "Pará" 1624 0.167112574603828 5444 0.560197571516773
150309 2011 "Goianésia do Pará" "Pará" 698 0.149400684931507 2514 0.538099315068493
150309 2012 "Goianésia do Pará" "Pará" 191 0.0926734594856866 1319 0.639980591945657
150309 2013 "Goianésia do Pará" "Pará" 40 0.137931034482759 160 0.551724137931034
150309 2014 "Goianésia do Pará" "Pará" 5 0.294117647058824 10 0.588235294117647
150310 2007 "Gurupá" "Pará" 4 0.166666666666667 9 0.375
150310 2008 "Gurupá" "Pará" 2 0.0246913580246914 11 0.135802469135802
150310 2011 "Gurupá" "Pará" 1 0.0263157894736842 9 0.236842105263158
150310 2013 "Gurupá" "Pará" 3 0.375 3 0.375
150310 2014 "Gurupá" "Pará" 3 0.230769230769231 5 0.384615384615385
150310 2015 "Gurupá" "Pará" 1 0.142857142857143 1 0.142857142857143
150310 2016 "Gurupá" "Pará" 1 0.142857142857143 2 0.285714285714286
150310 2017 "Gurupá" "Pará" 3 0.157894736842105 4 0.210526315789474
150310 2018 "Gurupá" "Pará" 1 0.032258064516129 10 0.32258064516129
150330 2016 "Igarapé-Miri" "Pará" 1 0.333333333333333 2 0.666666666666667
150330 2018 "Igarapé-Miri" "Pará" 1 0.0909090909090909 3 0.272727272727273
150345 2007 "Ipixuna do Pará" "Pará" 18 0.00780234070221066 1121 0.485912440398786
150345 2008 "Ipixuna do Pará" "Pará" 661 0.136036221444742 2764 0.568841325375592
150345 2009 "Ipixuna do Pará" "Pará" 1426 0.172806592341251 5561 0.673897237033446
150345 2010 "Ipixuna do Pará" "Pará" 706 0.170613823102948 2802 0.677138714354761
150345 2011 "Ipixuna do Pará" "Pará" 100 0.0727802037845706 952 0.692867540029112
150345 2012 "Ipixuna do Pará" "Pará" 52 0.0365425158116655 948 0.666198172874209
150350 2007 "Irituia" "Pará" 2 0.0178571428571429 39 0.348214285714286
150350 2017 "Irituia" "Pará" 1 1 1 1
150360 2007 "Itaituba" "Pará" 3337 0.399067208801722 3656 0.437215977038986
150360 2008 "Itaituba" "Pará" 2496 0.36017316017316 3442 0.496681096681097
150360 2009 "Itaituba" "Pará" 2880 0.341030195381883 4133 0.489402013025459
150360 2010 "Itaituba" "Pará" 5086 0.355564876957494 6975 0.487625838926175
150360 2011 "Itaituba" "Pará" 4293 0.288256227758007 7447 0.500033572819445
150360 2012 "Itaituba" "Pará" 4807 0.274340828672526 9226 0.526538066430773
150360 2013 "Itaituba" "Pará" 3149 0.23507017020006 6547 0.488727978501045
150360 2014 "Itaituba" "Pará" 961 0.162112010796221 3077 0.519062078272605
150360 2015 "Itaituba" "Pará" 522 0.172504957038995 1557 0.514540647719762
150360 2016 "Itaituba" "Pará" 336 0.149466192170818 1123 0.499555160142349
150360 2017 "Itaituba" "Pará" 363 0.14708265802269 1134 0.459481361426256
150360 2018 "Itaituba" "Pará" 307 0.101153212520593 1385 0.456342668863262
150360 2019 "Itaituba" "Pará" 385 0.0872224739465338 1948 0.441323062981423
150370 2007 "Itupiranga" "Pará" 498 0.234022556390977 892 0.419172932330827
150370 2008 "Itupiranga" "Pará" 134 0.149386845039019 494 0.550724637681159
150370 2009 "Itupiranga" "Pará" 67 0.113559322033898 291 0.493220338983051
150370 2010 "Itupiranga" "Pará" 10 0.0136239782016349 469 0.638964577656676
150370 2011 "Itupiranga" "Pará" 1 0.00172413793103448 321 0.553448275862069
150370 2012 "Itupiranga" "Pará" 3 0.0337078651685393 38 0.426966292134831
150375 2007 "Jacareacanga" "Pará" 1821 0.288543812391063 3963 0.627951196323879
150375 2008 "Jacareacanga" "Pará" 1109 0.207716800899045 3563 0.667353436973216
150375 2009 "Jacareacanga" "Pará" 1837 0.24155161078238 5320 0.699539776462853
150375 2010 "Jacareacanga" "Pará" 3020 0.303030303030303 6797 0.682018864138069
150375 2011 "Jacareacanga" "Pará" 1277 0.2016421916943 4498 0.71024790778462
150375 2012 "Jacareacanga" "Pará" 1032 0.165464165464165 4257 0.682539682539683
150375 2013 "Jacareacanga" "Pará" 407 0.143360338147235 1399 0.492779147587179
150375 2014 "Jacareacanga" "Pará" 173 0.208685162846803 489 0.589867310012063
150375 2015 "Jacareacanga" "Pará" 72 0.125 323 0.560763888888889
