mun;ano;group;ocup;n;p
120020;2008;Autóctone;Agricultura;1697;1,23814387859332e-01
120020;2008;Autóctone;Pecuária;40;2,91842988472202e-03
120020;2008;Autóctone;Doméstica;969;7,06989639573909e-02
120020;2008;Autóctone;Turismo;21;1,53217568947906e-03
120020;2008;Autóctone;Exploração Vegetal;5;3,64803735590252e-04
120020;2008;Autóctone;Caça/Pesca;47;3,42915511454837e-03
120020;2008;Autóctone;Construção de estradas/barragens;4;2,91842988472202e-04
120020;2008;Autóctone;Mineração;2;1,45921494236101e-04
120020;2008;Autóctone;Viajante;15;1,09441120677076e-03
120020;2008;Autóctone;Outros;6396;4,66656938567051e-01
120020;2008;Autóctone;Ignorado;4510;3,29052969502408e-01
120020;2008;Importado;Agricultura;426;1,41434262948207e-01
120020;2008;Importado;Pecuária;12;3,98406374501992e-03
120020;2008;Importado;Doméstica;121;4,01726427622842e-02
120020;2008;Importado;Turismo;2;6,64010624169987e-04
120020;2008;Importado;Exploração Vegetal;1;3,32005312084993e-04
120020;2008;Importado;Caça/Pesca;34;1,12881806108898e-02
120020;2008;Importado;Mineração;3;9,96015936254980e-04
120020;2008;Importado;Viajante;13;4,31606905710491e-03
120020;2008;Importado;Outros;1351;4,48539176626826e-01
120020;2008;Importado;Ignorado;1049;3,48273572377158e-01
120020;2009;Autóctone;Agricultura;1650;1,12882260381747e-01
120020;2009;Autóctone;Pecuária;22;1,50509680508996e-03
120020;2009;Autóctone;Doméstica;791;5,41150714920982e-02
120020;2009;Autóctone;Turismo;45;3,07860710132038e-03
120020;2009;Autóctone;Exploração Vegetal;4;2,73653964561812e-04
120020;2009;Autóctone;Caça/Pesca;36;2,46288568105630e-03
120020;2009;Autóctone;Construção de estradas/barragens;15;1,02620236710679e-03
120020;2009;Autóctone;Mineração;15;1,02620236710679e-03
120020;2009;Autóctone;Viajante;17;1,16302934938770e-03
120020;2009;Autóctone;Outros;6918;4,73284531709653e-01
120020;2009;Autóctone;Ignorado;5104;3,49182458780872e-01
120020;2009;Importado;Agricultura;230;9,14512922465209e-02
120020;2009;Importado;Pecuária;6;2,38568588469185e-03
120020;2009;Importado;Doméstica;85;3,37972166998012e-02
120020;2009;Importado;Turismo;23;9,14512922465209e-03
120020;2009;Importado;Exploração Vegetal;1;3,97614314115308e-04
120020;2009;Importado;Caça/Pesca;18;7,15705765407555e-03
120020;2009;Importado;Construção de estradas/barragens;1;3,97614314115308e-04
120020;2009;Importado;Mineração;4;1,59045725646123e-03
120020;2009;Importado;Viajante;15;5,96421471172962e-03
120020;2009;Importado;Outros;1354;5,38369781312127e-01
120020;2009;Importado;Ignorado;778;3,09343936381710e-01
120020;2009;NA;Turismo;1;5,00000000000000e-01
120020;2009;NA;Outros;1;5,00000000000000e-01
120020;2010;Autóctone;Agricultura;2731;1,23390412506212e-01
120020;2010;Autóctone;Pecuária;42;1,89761894004428e-03
120020;2010;Autóctone;Doméstica;1242;5,61153029413094e-02
120020;2010;Autóctone;Turismo;90;4,06632630009488e-03
120020;2010;Autóctone;Garimpagem;1;4,51814033343876e-05
120020;2010;Autóctone;Exploração Vegetal;10;4,51814033343876e-04
120020;2010;Autóctone;Caça/Pesca;60;2,71088420006325e-03
120020;2010;Autóctone;Construção de estradas/barragens;15;6,77721050015813e-04
120020;2010;Autóctone;Mineração;8;3,61451226675101e-04
120020;2010;Autóctone;Viajante;32;1,44580490670040e-03
120020;2010;Autóctone;Outros;12143;5,48637780689468e-01
120020;2010;Autóctone;Ignorado;5759;2,60199701802738e-01
120020;2010;Importado;Agricultura;182;9,22453117080588e-02
120020;2010;Importado;Pecuária;3;1,52052711606690e-03
120020;2010;Importado;Doméstica;92;4,66294982260517e-02
120020;2010;Importado;Turismo;9;4,56158134820071e-03
120020;2010;Importado;Caça/Pesca;12;6,08210846426761e-03
120020;2010;Importado;Construção de estradas/barragens;7;3,54789660415611e-03
120020;2010;Importado;Viajante;7;3,54789660415611e-03
120020;2010;Importado;Outros;1248;6,32539280283832e-01
120020;2010;Importado;Ignorado;413;2,09325899645210e-01
120020;2011;Autóctone;Agricultura;1355;1,04536336985033e-01
120020;2011;Autóctone;Pecuária;42;3,24024070359512e-03
120020;2011;Autóctone;Doméstica;850;6,55762999537109e-02
120020;2011;Autóctone;Turismo;93;7,17481870081777e-03
120020;2011;Autóctone;Garimpagem;1;7,71485881808363e-05
120020;2011;Autóctone;Exploração Vegetal;1;7,71485881808363e-05
120020;2011;Autóctone;Caça/Pesca;8;6,17188705446690e-04
120020;2011;Autóctone;Construção de estradas/barragens;11;8,48634469989199e-04
120020;2011;Autóctone;Mineração;7;5,40040117265854e-04
120020;2011;Autóctone;Viajante;19;1,46582317543589e-03
120020;2011;Autóctone;Outros;8638;6,66409504706064e-01
120020;2011;Autóctone;Ignorado;1937;1,49436815306280e-01
120020;2011;Importado;Agricultura;112;1,04186046511628e-01
120020;2011;Importado;Pecuária;1;9,30232558139535e-04
120020;2011;Importado;Doméstica;48;4,46511627906977e-02
120020;2011;Importado;Turismo;9;8,37209302325581e-03
120020;2011;Importado;Caça/Pesca;3;2,79069767441860e-03
120020;2011;Importado;Mineração;1;9,30232558139535e-04
120020;2011;Importado;Viajante;2;1,86046511627907e-03
120020;2011;Importado;Outros;778;7,23720930232558e-01
120020;2011;Importado;Ignorado;121;1,12558139534884e-01
120020;2011;NA;Outros;1;1,00000000000000e+00
120020;2012;Autóctone;Agricultura;1136;6,74344057936602e-02
120020;2012;Autóctone;Pecuária;23;1,36530927223080e-03
120020;2012;Autóctone;Doméstica;954;5,66306541612252e-02
120020;2012;Autóctone;Turismo;48;2,84934108987297e-03
120020;2012;Autóctone;Garimpagem;2;1,18722545411374e-04
120020;2012;Autóctone;Exploração Vegetal;6;3,56167636234121e-04
120020;2012;Autóctone;Caça/Pesca;23;1,36530927223080e-03
120020;2012;Autóctone;Construção de estradas/barragens;13;7,71696545173929e-04
120020;2012;Autóctone;Mineração;7;4,15528908939808e-04
120020;2012;Autóctone;Viajante;43;2,55253472634453e-03
120020;2012;Autóctone;Outros;13929;8,26843167517512e-01
120020;2012;Autóctone;Ignorado;662;3,92971625311647e-02
120020;2012;Importado;Agricultura;111;7,05209656925032e-02
120020;2012;Importado;Pecuária;9;5,71791613722999e-03
120020;2012;Importado;Doméstica;42;2,66836086404066e-02
120020;2012;Importado;Turismo;2;1,27064803049555e-03
120020;2012;Importado;Caça/Pesca;17;1,08005082592122e-02
120020;2012;Importado;Construção de estradas/barragens;1;6,35324015247776e-04
120020;2012;Importado;Viajante;8;5,08259212198221e-03
120020;2012;Importado;Outros;1308;8,31003811944091e-01
120020;2012;Importado;Ignorado;76;4,82846251588310e-02
120020;2012;NA;Mineração;1;3,33333333333333e-01
120020;2012;NA;Outros;2;6,66666666666667e-01
120020;2013;Autóctone;Agricultura;1015;5,02798830930797e-02
120020;2013;Autóctone;Pecuária;17;8,42126120770793e-04
120020;2013;Autóctone;Doméstica;754;3,73507702977163e-02
120020;2013;Autóctone;Turismo;55;2,72452568484668e-03
120020;2013;Autóctone;Garimpagem;2;9,90736612671521e-05
120020;2013;Autóctone;Exploração Vegetal;1;4,95368306335761e-05
120020;2013;Autóctone;Caça/Pesca;7;3,46757814435032e-04
120020;2013;Autóctone;Construção de estradas/barragens;10;4,95368306335761e-04
120020;2013;Autóctone;Mineração;2;9,90736612671521e-05
120020;2013;Autóctone;Viajante;17;8,42126120770793e-04
120020;2013;Autóctone;Outros;18278;9,05434190320503e-01
120020;2013;Autóctone;Ignorado;29;1,43656808837371e-03
120020;2013;Importado;Agricultura;59;3,50148367952522e-02
120020;2013;Importado;Doméstica;41;2,43323442136499e-02
120020;2013;Importado;Turismo;3;1,78041543026706e-03
120020;2013;Importado;Garimpagem;1;5,93471810089021e-04
120020;2013;Importado;Exploração Vegetal;1;5,93471810089021e-04
120020;2013;Importado;Caça/Pesca;7;4,15430267062315e-03
120020;2013;Importado;Construção de estradas/barragens;3;1,78041543026706e-03
120020;2013;Importado;Outros;1569;9,31157270029674e-01
120020;2013;Importado;Ignorado;1;5,93471810089021e-04
120020;2014;Autóctone;Agricultura;1038;5,89069859826344e-02
120020;2014;Autóctone;Pecuária;12;6,81005618296351e-04
120020;2014;Autóctone;Doméstica;600;3,40502809148176e-02
120020;2014;Autóctone;Turismo;36;2,04301685488905e-03
120020;2014;Autóctone;Garimpagem;1;5,67504681913626e-05
120020;2014;Autóctone;Exploração Vegetal;4;2,27001872765450e-04
120020;2014;Autóctone;Caça/Pesca;15;8,51257022870439e-04
120020;2014;Autóctone;Construção de estradas/barragens;5;2,83752340956813e-04
120020;2014;Autóctone;Mineração;2;1,13500936382725e-04
120020;2014;Autóctone;Viajante;90;5,10754213722263e-03
120020;2014;Autóctone;Outros;15770;8,94954883377788e-01
120020;2014;Autóctone;Ignorado;48;2,72402247318540e-03
120020;2014;Importado;Agricultura;54;3,46153846153846e-02
120020;2014;Importado;Doméstica;46;2,94871794871795e-02
120020;2014;Importado;Turismo;1;6,41025641025641e-04
120020;2014;Importado;Caça/Pesca;1;6,41025641025641e-04
120020;2014;Importado;Construção de estradas/barragens;2;1,28205128205128e-03
120020;2014;Importado;Viajante;11;7,05128205128205e-03
120020;2014;Importado;Outros;1442;9,24358974358974e-01
120020;2014;Importado;Ignorado;3;1,92307692307692e-03
120020;2015;Autóctone;Agricultura;559;3,82222222222222e-02
120020;2015;Autóctone;Pecuária;7;4,78632478632479e-04
120020;2015;Autóctone;Doméstica;327;2,23589743589744e-02
120020;2015;Autóctone;Turismo;13;8,88888888888889e-04
120020;2015;Autóctone;Garimpagem;2;1,36752136752137e-04
120020;2015;Autóctone;Caça/Pesca;1;6,83760683760684e-05
120020;2015;Autóctone;Construção de estradas/barragens;3;2,05128205128205e-04
120020;2015;Autóctone;Viajante;6;4,10256410256410e-04
120020;2015;Autóctone;Outros;13692;9,36205128205128e-01
120020;2015;Autóctone;Ignorado;15;1,02564102564103e-03
120020;2015;Importado;Agricultura;92;4,71794871794872e-02
120020;2015;Importado;Pecuária;1;5,12820512820513e-04
120020;2015;Importado;Doméstica;60;3,07692307692308e-02
120020;2015;Importado;Caça/Pesca;1;5,12820512820513e-04
120020;2015;Importado;Construção de estradas/barragens;1;5,12820512820513e-04
120020;2015;Importado;Viajante;7;3,58974358974359e-03
120020;2015;Importado;Outros;1788;9,16923076923077e-01
120020;2016;Autóctone;Agricultura;818;4,09963414022954e-02
120020;2016;Autóctone;Pecuária;6;3,00706660652533e-04
120020;2016;Autóctone;Doméstica;506;2,53595950483637e-02
120020;2016;Autóctone;Turismo;48;2,40565328522027e-03
120020;2016;Autóctone;Garimpagem;1;5,01177767754222e-05
120020;2016;Autóctone;Exploração Vegetal;5;2,50588883877111e-04
120020;2016;Autóctone;Caça/Pesca;2;1,00235553550844e-04
120020;2016;Autóctone;Construção de estradas/barragens;2;1,00235553550844e-04
120020;2016;Autóctone;Viajante;229;1,14769708815717e-02
120020;2016;Autóctone;Outros;18286;9,16453666115371e-01
120020;2016;Autóctone;Ignorado;50;2,50588883877111e-03
120020;2016;Importado;Agricultura;125;4,41384180790960e-02
120020;2016;Importado;Pecuária;1;3,53107344632768e-04
120020;2016;Importado;Doméstica;75;2,64830508474576e-02
120020;2016;Importado;Turismo;11;3,88418079096045e-03
120020;2016;Importado;Caça/Pesca;2;7,06214689265537e-04
120020;2016;Importado;Viajante;22;7,76836158192090e-03
120020;2016;Importado;Outros;2588;9,13841807909605e-01
120020;2016;Importado;Ignorado;8;2,82485875706215e-03
120020;2016;NA;Outros;1;1,00000000000000e+00
120020;2017;Autóctone;Agricultura;1515;6,61774341501769e-02
120020;2017;Autóctone;Pecuária;6;2,62088848119513e-04
120020;2017;Autóctone;Doméstica;850;3,71292534835976e-02
120020;2017;Autóctone;Turismo;27;1,17939981653781e-03
120020;2017;Autóctone;Garimpagem;2;8,73629493731708e-05
120020;2017;Autóctone;Exploração Vegetal;4;1,74725898746342e-04
120020;2017;Autóctone;Caça/Pesca;6;2,62088848119513e-04
120020;2017;Autóctone;Construção de estradas/barragens;5;2,18407373432927e-04
120020;2017;Autóctone;Viajante;87;3,80028829773293e-03
120020;2017;Autóctone;Outros;20279;8,85816625169266e-01
120020;2017;Autóctone;Ignorado;112;4,89232516489757e-03
120020;2017;Importado;Agricultura;131;6,34382566585956e-02
120020;2017;Importado;Pecuária;1;4,84261501210654e-04
120020;2017;Importado;Doméstica;84;4,06779661016949e-02
120020;2017;Importado;Turismo;3;1,45278450363196e-03
120020;2017;Importado;Exploração Vegetal;1;4,84261501210654e-04
120020;2017;Importado;Caça/Pesca;1;4,84261501210654e-04
120020;2017;Importado;Viajante;8;3,87409200968523e-03
120020;2017;Importado;Outros;1829;8,85714285714286e-01
120020;2017;Importado;Ignorado;7;3,38983050847458e-03
120020;2018;Autóctone;Agricultura;1040;7,10431040371610e-02
120020;2018;Autóctone;Pecuária;7;4,78174738711661e-04
120020;2018;Autóctone;Doméstica;433;2,95785231231642e-02
120020;2018;Autóctone;Turismo;5;3,41553384794043e-04
120020;2018;Autóctone;Garimpagem;2;1,36621353917617e-04
120020;2018;Autóctone;Exploração Vegetal;1;6,83106769588087e-05
120020;2018;Autóctone;Caça/Pesca;1;6,83106769588087e-05
120020;2018;Autóctone;Construção de estradas/barragens;4;2,73242707835235e-04
120020;2018;Autóctone;Viajante;36;2,45918437051711e-03
120020;2018;Autóctone;Outros;13095;8,94528314775599e-01
120020;2018;Autóctone;Ignorado;15;1,02466015438213e-03
120020;2018;Importado;Agricultura;108;5,10879848628193e-02
120020;2018;Importado;Pecuária;1;4,73036896877956e-04
120020;2018;Importado;Doméstica;52;2,45979186376537e-02
120020;2018;Importado;Turismo;2;9,46073793755913e-04
120020;2018;Importado;Exploração Vegetal;1;4,73036896877956e-04
120020;2018;Importado;Caça/Pesca;2;9,46073793755913e-04
120020;2018;Importado;Viajante;1;4,73036896877956e-04
120020;2018;Importado;Outros;1946;9,20529801324503e-01
120020;2018;Importado;Ignorado;1;4,73036896877956e-04
120020;2019;Autóctone;Agricultura;108;1,66589541878760e-02
120020;2019;Autóctone;Pecuária;1;1,54249575813667e-04
120020;2019;Autóctone;Doméstica;48;7,40397963905599e-03
120020;2019;Autóctone;Turismo;4;6,16998303254666e-04
120020;2019;Autóctone;Caça/Pesca;1;1,54249575813667e-04
120020;2019;Autóctone;Viajante;2;3,08499151627333e-04
120020;2019;Autóctone;Outros;6306;9,72697825080981e-01
120020;2019;Autóctone;Ignorado;13;2,00524448557766e-03
120020;2019;Importado;Agricultura;5;6,40204865556978e-03
120020;2019;Importado;Doméstica;3;3,84122919334187e-03
120020;2019;Importado;Outros;770;9,85915492957746e-01
120020;2019;Importado;Ignorado;3;3,84122919334187e-03
120020;2020;Autóctone;Agricultura;21;7,05645161290323e-03
120020;2020;Autóctone;Doméstica;14;4,70430107526882e-03
120020;2020;Autóctone;Turismo;1;3,36021505376344e-04
120020;2020;Autóctone;Viajante;3;1,00806451612903e-03
120020;2020;Autóctone;Outros;2918;9,80510752688172e-01
120020;2020;Autóctone;Ignorado;19;6,38440860215054e-03
120020;2020;Importado;Agricultura;4;1,39860139860140e-02
120020;2020;Importado;Doméstica;1;3,49650349650350e-03
120020;2020;Importado;Turismo;1;3,49650349650350e-03
120020;2020;Importado;Outros;280;9,79020979020979e-01
120025;2007;Autóctone;Agricultura;4;4,00000000000000e-01
120025;2007;Autóctone;Outros;5;5,00000000000000e-01
120025;2007;Autóctone;Ignorado;1;1,00000000000000e-01
120025;2007;Importado;Agricultura;1;1,42857142857143e-01
120025;2007;Importado;Doméstica;1;1,42857142857143e-01
120025;2007;Importado;Outros;5;7,14285714285714e-01
120025;2007;NA;Agricultura;7;4,37500000000000e-01
120025;2007;NA;Exploração Vegetal;2;1,25000000000000e-01
120025;2007;NA;Outros;4;2,50000000000000e-01
120025;2007;NA;Ignorado;3;1,87500000000000e-01
120025;2008;Importado;Outros;1;5,00000000000000e-01
120025;2008;Importado;Ignorado;1;5,00000000000000e-01
120025;2008;NA;Outros;1;5,00000000000000e-01
120025;2008;NA;Ignorado;1;5,00000000000000e-01
120025;2009;Autóctone;Agricultura;2;6,66666666666667e-01
120025;2009;Autóctone;Ignorado;1;3,33333333333333e-01
120025;2010;Autóctone;Agricultura;1;1,00000000000000e+00
120025;2010;Importado;Agricultura;1;2,00000000000000e-01
120025;2010;Importado;Outros;4;8,00000000000000e-01
120025;2011;Importado;Agricultura;1;5,00000000000000e-01
120025;2011;Importado;Outros;1;5,00000000000000e-01
120025;2011;NA;Agricultura;1;5,00000000000000e-01
120025;2011;NA;Pecuária;1;5,00000000000000e-01
120025;2012;Importado;Outros;1;1,00000000000000e+00
120025;2013;Importado;Agricultura;1;5,00000000000000e-01
120025;2013;Importado;Outros;1;5,00000000000000e-01
120025;2014;Importado;Viajante;1;1,00000000000000e+00
120025;2015;Importado;Outros;1;1,00000000000000e+00
120025;2015;NA;Caça/Pesca;1;5,00000000000000e-01
120025;2015;NA;Outros;1;5,00000000000000e-01
120025;2016;Importado;Outros;1;1,00000000000000e+00
120025;2016;NA;Agricultura;1;5,00000000000000e-01
120025;2016;NA;Outros;1;5,00000000000000e-01
120025;2017;Importado;Viajante;1;2,50000000000000e-01
120025;2017;Importado;Outros;3;7,50000000000000e-01
120025;2017;NA;Outros;2;1,00000000000000e+00
120025;2018;Importado;Outros;3;1,00000000000000e+00
120025;2018;NA;Outros;1;5,00000000000000e-01
120025;2018;NA;Ignorado;1;5,00000000000000e-01
120025;2019;Importado;Outros;2;1,00000000000000e+00
120025;2020;Autóctone;Outros;6;1,00000000000000e+00
120025;2020;Importado;Outros;6;1,00000000000000e+00
120025;2020;NA;Outros;1;1,00000000000000e+00
120030;2007;Autóctone;Agricultura;25;3,04878048780488e-01
120030;2007;Autóctone;Doméstica;3;3,65853658536585e-02
120030;2007;Autóctone;Turismo;2;2,43902439024390e-02
120030;2007;Autóctone;Viajante;2;2,43902439024390e-02
120030;2007;Autóctone;Outros;49;5,97560975609756e-01
120030;2007;Autóctone;Ignorado;1;1,21951219512195e-02
120030;2008;Autóctone;Agricultura;1;1,00000000000000e+00
120030;2009;Autóctone;Outros;1;1,00000000000000e+00
120030;2009;Importado;Caça/Pesca;1;9,09090909090909e-02
120030;2009;Importado;Construção de estradas/barragens;4;3,63636363636364e-01
120030;2009;Importado;Viajante;1;9,09090909090909e-02
120030;2009;Importado;Outros;2;1,81818181818182e-01
120030;2009;Importado;Ignorado;3;2,72727272727273e-01
120030;2010;Autóctone;Agricultura;6;2,50000000000000e-01
120030;2010;Autóctone;Doméstica;2;8,33333333333333e-02
120030;2010;Autóctone;Exploração Vegetal;1;4,16666666666667e-02
120030;2010;Autóctone;Construção de estradas/barragens;1;4,16666666666667e-02
120030;2010;Autóctone;Viajante;1;4,16666666666667e-02
120030;2010;Autóctone;Outros;7;2,91666666666667e-01
120030;2010;Autóctone;Ignorado;6;2,50000000000000e-01
120030;2010;Importado;Agricultura;2;1,11111111111111e-01
120030;2010;Importado;Pecuária;1;5,55555555555556e-02
120030;2010;Importado;Construção de estradas/barragens;6;3,33333333333333e-01
120030;2010;Importado;Outros;9;5,00000000000000e-01
120030;2011;Autóctone;Agricultura;1;5,00000000000000e-01
120030;2011;Autóctone;Ignorado;1;5,00000000000000e-01
120030;2011;Importado;Turismo;1;9,09090909090909e-02
120030;2011;Importado;Viajante;10;9,09090909090909e-01
120030;2012;Autóctone;Agricultura;3;2,14285714285714e-01
120030;2012;Autóctone;Doméstica;2;1,42857142857143e-01
120030;2012;Autóctone;Viajante;1;7,14285714285714e-02
120030;2012;Autóctone;Outros;8;5,71428571428571e-01
120030;2012;Importado;Agricultura;1;1,11111111111111e-01
120030;2012;Importado;Doméstica;1;1,11111111111111e-01
120030;2012;Importado;Exploração Vegetal;1;1,11111111111111e-01
120030;2012;Importado;Viajante;2;2,22222222222222e-01
120030;2012;Importado;Outros;4;4,44444444444444e-01
120030;2013;Autóctone;Agricultura;1;2,00000000000000e-01
120030;2013;Autóctone;Doméstica;2;4,00000000000000e-01
120030;2013;Autóctone;Outros;2;4,00000000000000e-01
120030;2013;Importado;Agricultura;1;6,25000000000000e-02
120030;2013;Importado;Construção de estradas/barragens;1;6,25000000000000e-02
120030;2013;Importado;Viajante;8;5,00000000000000e-01
120030;2013;Importado;Outros;6;3,75000000000000e-01
120030;2014;Autóctone;Agricultura;9;2,25000000000000e-01
120030;2014;Autóctone;Pecuária;1;2,50000000000000e-02
120030;2014;Autóctone;Doméstica;4;1,00000000000000e-01
120030;2014;Autóctone;Exploração Vegetal;2;5,00000000000000e-02
120030;2014;Autóctone;Outros;23;5,75000000000000e-01
120030;2014;Autóctone;Ignorado;1;2,50000000000000e-02
120030;2014;Importado;Doméstica;1;1,11111111111111e-01
120030;2014;Importado;Viajante;6;6,66666666666667e-01
120030;2014;Importado;Outros;2;2,22222222222222e-01
120030;2015;Autóctone;Agricultura;1;2,00000000000000e-01
120030;2015;Autóctone;Doméstica;1;2,00000000000000e-01
120030;2015;Autóctone;Outros;3;6,00000000000000e-01
120030;2015;Importado;Viajante;2;6,66666666666667e-01
120030;2015;Importado;Outros;1;3,33333333333333e-01
120030;2016;Importado;Viajante;1;1,00000000000000e-01
120030;2016;Importado;Outros;9;9,00000000000000e-01
120030;2017;Autóctone;Agricultura;4;4,44444444444444e-01
120030;2017;Autóctone;Outros;5;5,55555555555556e-01
120030;2017;Importado;Agricultura;3;1,20000000000000e-01
120030;2017;Importado;Doméstica;1;4,00000000000000e-02
120030;2017;Importado;Construção de estradas/barragens;1;4,00000000000000e-02
120030;2017;Importado;Viajante;11;4,40000000000000e-01
120030;2017;Importado;Outros;9;3,60000000000000e-01
120030;2018;Autóctone;Agricultura;2;6,66666666666667e-01
120030;2018;Autóctone;Outros;1;3,33333333333333e-01
120030;2018;Importado;Agricultura;5;8,33333333333333e-01
120030;2018;Importado;Viajante;1;1,66666666666667e-01
120030;2019;Importado;Viajante;2;6,66666666666667e-01
120030;2019;Importado;Outros;1;3,33333333333333e-01
120030;2020;Importado;Viajante;1;1,00000000000000e+00
120032;2007;Autóctone;Agricultura;44;2,39130434782609e-01
120032;2007;Autóctone;Pecuária;1;5,43478260869565e-03
120032;2007;Autóctone;Doméstica;15;8,15217391304348e-02
120032;2007;Autóctone;Caça/Pesca;2;1,08695652173913e-02
120032;2007;Autóctone;Outros;94;5,10869565217391e-01
120032;2007;Autóctone;Ignorado;28;1,52173913043478e-01
120032;2008;Autóctone;Agricultura;52;2,34234234234234e-01
120032;2008;Autóctone;Pecuária;1;4,50450450450450e-03
120032;2008;Autóctone;Doméstica;18;8,10810810810811e-02
120032;2008;Autóctone;Viajante;6;2,70270270270270e-02
120032;2008;Autóctone;Outros;118;5,31531531531532e-01
120032;2008;Autóctone;Ignorado;27;1,21621621621622e-01
120032;2009;Autóctone;Agricultura;18;8,00000000000000e-02
120032;2009;Autóctone;Doméstica;13;5,77777777777778e-02
120032;2009;Autóctone;Viajante;1;4,44444444444444e-03
120032;2009;Autóctone;Outros;175;7,77777777777778e-01
120032;2009;Autóctone;Ignorado;18;8,00000000000000e-02
120032;2010;Autóctone;Agricultura;4;5,88235294117647e-02
120032;2010;Autóctone;Viajante;5;7,35294117647059e-02
120032;2010;Autóctone;Outros;59;8,67647058823529e-01
120032;2011;Autóctone;Agricultura;1;1,42857142857143e-01
120032;2011;Autóctone;Outros;6;8,57142857142857e-01
120032;2012;Autóctone;Agricultura;2;4,87804878048781e-02
120032;2012;Autóctone;Doméstica;3;7,31707317073171e-02
120032;2012;Autóctone;Outros;36;8,78048780487805e-01
120032;2012;Importado;Viajante;1;1,00000000000000e+00
120032;2013;Autóctone;Agricultura;2;6,06060606060606e-02
120032;2013;Autóctone;Viajante;2;6,06060606060606e-02
120032;2013;Autóctone;Outros;29;8,78787878787879e-01
120032;2013;Importado;Viajante;2;1,00000000000000e+00
120032;2014;Autóctone;Agricultura;5;1,06382978723404e-01
120032;2014;Autóctone;Doméstica;6;1,27659574468085e-01
120032;2014;Autóctone;Caça/Pesca;3;6,38297872340425e-02
120032;2014;Autóctone;Viajante;1;2,12765957446809e-02
120032;2014;Autóctone;Outros;31;6,59574468085106e-01
120032;2014;Autóctone;Ignorado;1;2,12765957446809e-02
120032;2015;Autóctone;Agricultura;6;4,28571428571429e-01
120032;2015;Autóctone;Outros;7;5,00000000000000e-01
120032;2015;Autóctone;Ignorado;1;7,14285714285714e-02
120032;2016;Autóctone;Agricultura;1;1,25000000000000e-01
120032;2016;Autóctone;Outros;7;8,75000000000000e-01
120032;2017;Autóctone;Agricultura;1;1,25000000000000e-01
120032;2017;Autóctone;Doméstica;1;1,25000000000000e-01
120032;2017;Autóctone;Viajante;3;3,75000000000000e-01
120032;2017;Autóctone;Outros;3;3,75000000000000e-01
120032;2017;Importado;Viajante;1;1,00000000000000e+00
120032;2018;Autóctone;Outros;1;1,00000000000000e+00
120032;2019;Autóctone;Agricultura;1;2,50000000000000e-01
120032;2019;Autóctone;Outros;3;7,50000000000000e-01
120032;2019;Importado;Outros;2;1,00000000000000e+00
120032;2020;Importado;Outros;1;1,00000000000000e+00
120033;2007;Autóctone;Agricultura;716;8,67458202083838e-02
120033;2007;Autóctone;Pecuária;6;7,26920281075842e-04
120033;2007;Autóctone;Doméstica;3888;4,71044342137146e-01
120033;2007;Autóctone;Turismo;2;2,42306760358614e-04
120033;2007;Autóctone;Exploração Vegetal;1;1,21153380179307e-04
120033;2007;Autóctone;Caça/Pesca;31;3,75575478555852e-03
120033;2007;Autóctone;Construção de estradas/barragens;3;3,63460140537921e-04
120033;2007;Autóctone;Mineração;4;4,84613520717228e-04
120033;2007;Autóctone;Viajante;23;2,78652774412406e-03
120033;2007;Autóctone;Outros;3053;3,69881269687424e-01
120033;2007;Autóctone;Ignorado;527;6,38478313544948e-02
120033;2007;Importado;Agricultura;68;1,07424960505529e-01
120033;2007;Importado;Pecuária;3;4,73933649289100e-03
120033;2007;Importado;Doméstica;270;4,26540284360190e-01
120033;2007;Importado;Exploração Vegetal;1;1,57977883096367e-03
120033;2007;Importado;Caça/Pesca;2;3,15955766192733e-03
120033;2007;Importado;Viajante;6;9,47867298578199e-03
120033;2007;Importado;Outros;254;4,01263823064771e-01
120033;2007;Importado;Ignorado;29;4,58135860979463e-02
120033;2007;NA;Outros;1;1,00000000000000e+00
120033;2008;Autóctone;Agricultura;278;5,56333800280168e-02
120033;2008;Autóctone;Pecuária;4;8,00480288172904e-04
120033;2008;Autóctone;Doméstica;2774;5,55133079847909e-01
120033;2008;Autóctone;Turismo;3;6,00360216129678e-04
120033;2008;Autóctone;Exploração Vegetal;1;2,00120072043226e-04
120033;2008;Autóctone;Caça/Pesca;9;1,80108064838903e-03
120033;2008;Autóctone;Viajante;12;2,40144086451871e-03
120033;2008;Autóctone;Outros;1689;3,38002801681009e-01
120033;2008;Autóctone;Ignorado;227;4,54272563538123e-02
120033;2008;Importado;Agricultura;13;4,26229508196721e-02
120033;2008;Importado;Doméstica;150;4,91803278688525e-01
120033;2008;Importado;Viajante;1;3,27868852459016e-03
120033;2008;Importado;Outros;126;4,13114754098361e-01
120033;2008;Importado;Ignorado;15;4,91803278688525e-02
120033;2009;Autóctone;Agricultura;91;1,63345898402441e-02
120033;2009;Autóctone;Pecuária;3;5,38502961766290e-04
120033;2009;Autóctone;Doméstica;400;7,18003949021720e-02
120033;2009;Autóctone;Caça/Pesca;3;5,38502961766290e-04
120033;2009;Autóctone;Viajante;5;8,97504936277149e-04
120033;2009;Autóctone;Outros;4981;8,94094417519296e-01
120033;2009;Autóctone;Ignorado;88;1,57960868784778e-02
120033;2009;Importado;Agricultura;3;1,26582278481013e-02
