mun;ano;group;raca;n;p
150520;2018;Autóctone;Parda;13914;9,54124665706645e-01
150520;2018;Autóctone;Indígena;16;1,09716793526709e-03
150520;2018;Importado;Branca;40;2,30017251293847e-02
150520;2018;Importado;Preta;46;2,64519838987924e-02
150520;2018;Importado;Amarela;7;4,02530189764232e-03
150520;2018;Importado;Parda;1646;9,46520989074181e-01
150520;2019;Autóctone;Branca;240;4,20536183634133e-02
150520;2019;Autóctone;Preta;203;3,55703521990538e-02
150520;2019;Autóctone;Amarela;19;3,32924478710356e-03
150520;2019;Autóctone;Parda;5244;9,18871561240582e-01
150520;2019;Autóctone;Indígena;1;1,75223409847556e-04
150520;2019;Importado;Branca;26;4,04354587869362e-02
150520;2019;Importado;Preta;21;3,26594090202177e-02
150520;2019;Importado;Amarela;3;4,66562986003110e-03
150520;2019;Importado;Parda;593;9,22239502332815e-01
150520;2020;Autóctone;Branca;25;4,48833034111311e-02
150520;2020;Autóctone;Preta;52;9,33572710951526e-02
150520;2020;Autóctone;Amarela;4;7,18132854578097e-03
150520;2020;Autóctone;Parda;476;8,54578096947935e-01
150520;2020;Importado;Branca;1;2,70270270270270e-02
150520;2020;Importado;Preta;1;2,70270270270270e-02
150520;2020;Importado;Parda;35;9,45945945945946e-01
150530;2007;Autóctone;Ignorado;1819;1,00000000000000e+00
150530;2007;Importado;Ignorado;52;1,00000000000000e+00
150530;2008;Autóctone;Ignorado;1487;1,00000000000000e+00
150530;2008;Importado;Ignorado;16;1,00000000000000e+00
150530;2008;NA;Ignorado;2;1,00000000000000e+00
150530;2009;Autóctone;Ignorado;3412;1,00000000000000e+00
150530;2009;Importado;Ignorado;16;1,00000000000000e+00
150530;2010;Autóctone;Ignorado;540;1,00000000000000e+00
150530;2010;Importado;Ignorado;18;1,00000000000000e+00
150530;2010;NA;Ignorado;1;1,00000000000000e+00
150530;2011;Autóctone;Branca;4;6,15384615384615e-02
150530;2011;Autóctone;Preta;9;1,38461538461538e-01
150530;2011;Autóctone;Parda;32;4,92307692307692e-01
150530;2011;Autóctone;Indígena;4;6,15384615384615e-02
150530;2011;Autóctone;Ignorado;16;2,46153846153846e-01
150530;2011;Importado;Branca;3;1,20000000000000e-01
150530;2011;Importado;Parda;19;7,60000000000000e-01
150530;2011;Importado;Ignorado;3;1,20000000000000e-01
150530;2011;NA;Indígena;1;1,00000000000000e+00
150530;2012;Autóctone;Preta;2;2,22222222222222e-01
150530;2012;Autóctone;Parda;5;5,55555555555556e-01
150530;2012;Autóctone;Indígena;2;2,22222222222222e-01
150530;2012;Importado;Preta;1;7,69230769230769e-02
150530;2012;Importado;Parda;12;9,23076923076923e-01
150530;2012;NA;Parda;4;1,00000000000000e+00
150530;2013;Autóctone;Branca;1;4,16666666666667e-02
150530;2013;Autóctone;Preta;5;2,08333333333333e-01
150530;2013;Autóctone;Parda;15;6,25000000000000e-01
150530;2013;Autóctone;Indígena;3;1,25000000000000e-01
150530;2013;Importado;Branca;1;4,54545454545455e-02
150530;2013;Importado;Parda;21;9,54545454545455e-01
150530;2013;NA;Parda;1;1,00000000000000e+00
150530;2014;Autóctone;Parda;6;2,40000000000000e-01
150530;2014;Autóctone;Indígena;19;7,60000000000000e-01
150530;2014;Importado;Branca;1;1,25000000000000e-01
150530;2014;Importado;Parda;7;8,75000000000000e-01
150530;2015;Autóctone;Parda;1;7,14285714285714e-02
150530;2015;Autóctone;Indígena;13;9,28571428571429e-01
150530;2015;Importado;Branca;1;2,00000000000000e-01
150530;2015;Importado;Parda;3;6,00000000000000e-01
150530;2015;Importado;Indígena;1;2,00000000000000e-01
150530;2016;Autóctone;Branca;1;2,85714285714286e-02
150530;2016;Autóctone;Parda;2;5,71428571428571e-02
150530;2016;Autóctone;Indígena;32;9,14285714285714e-01
150530;2016;Importado;Parda;8;1,00000000000000e+00
150530;2017;Autóctone;Preta;1;1,66666666666667e-01
150530;2017;Autóctone;Parda;2;3,33333333333333e-01
150530;2017;Autóctone;Indígena;3;5,00000000000000e-01
150530;2017;Importado;Branca;1;8,33333333333333e-02
150530;2017;Importado;Parda;10;8,33333333333333e-01
150530;2017;Importado;Indígena;1;8,33333333333333e-02
150530;2018;Autóctone;Branca;1;4,76190476190476e-03
150530;2018;Autóctone;Preta;73;3,47619047619048e-01
150530;2018;Autóctone;Amarela;2;9,52380952380952e-03
150530;2018;Autóctone;Parda;21;1,00000000000000e-01
150530;2018;Autóctone;Indígena;113;5,38095238095238e-01
150530;2018;Importado;Preta;1;7,69230769230769e-02
150530;2018;Importado;Parda;11;8,46153846153846e-01
150530;2018;Importado;Indígena;1;7,69230769230769e-02
150530;2018;NA;Parda;1;1,00000000000000e+00
150530;2019;Autóctone;Branca;1;1,79533213644524e-03
150530;2019;Autóctone;Preta;33;5,92459605026930e-02
150530;2019;Autóctone;Amarela;1;1,79533213644524e-03
150530;2019;Autóctone;Parda;67;1,20287253141831e-01
150530;2019;Autóctone;Indígena;455;8,16876122082585e-01
150530;2019;Importado;Branca;2;3,12500000000000e-02
150530;2019;Importado;Amarela;1;1,56250000000000e-02
150530;2019;Importado;Parda;60;9,37500000000000e-01
150530;2019;Importado;Indígena;1;1,56250000000000e-02
150530;2020;Autóctone;Preta;33;2,35714285714286e-01
150530;2020;Autóctone;Parda;35;2,50000000000000e-01
150530;2020;Autóctone;Indígena;72;5,14285714285714e-01
150530;2020;Importado;Branca;2;1,81818181818182e-01
150530;2020;Importado;Parda;9;8,18181818181818e-01
150540;2007;Autóctone;Ignorado;26;1,00000000000000e+00
150540;2007;Importado;Ignorado;21;1,00000000000000e+00
150540;2008;Autóctone;Ignorado;3;1,00000000000000e+00
150540;2008;Importado;Ignorado;15;1,00000000000000e+00
150540;2009;Autóctone;Ignorado;2;1,00000000000000e+00
150540;2009;Importado;Ignorado;40;1,00000000000000e+00
150540;2010;Autóctone;Ignorado;1;1,00000000000000e+00
150540;2010;Importado;Ignorado;17;1,00000000000000e+00
150540;2010;NA;Ignorado;1;1,00000000000000e+00
150540;2011;Importado;Parda;2;1,00000000000000e+00
150540;2012;Importado;Parda;1;1,00000000000000e+00
150540;2016;Importado;Parda;1;1,00000000000000e+00
150540;2017;Autóctone;Parda;1;1,00000000000000e+00
150543;2007;Autóctone;Ignorado;2;1,00000000000000e+00
150543;2007;Importado;Ignorado;11;1,00000000000000e+00
150543;2008;Importado;Ignorado;12;1,00000000000000e+00
150543;2009;Importado;Ignorado;19;1,00000000000000e+00
150543;2010;Autóctone;Ignorado;1;1,00000000000000e+00
150543;2010;Importado;Ignorado;28;1,00000000000000e+00
150543;2010;NA;Ignorado;1;1,00000000000000e+00
150543;2011;Autóctone;Parda;1;1,00000000000000e+00
150543;2011;Importado;Parda;4;3,33333333333333e-01
150543;2011;Importado;Indígena;7;5,83333333333333e-01
150543;2011;Importado;Ignorado;1;8,33333333333333e-02
150543;2012;Autóctone;Amarela;1;1,00000000000000e+00
150543;2012;Importado;Preta;2;2,22222222222222e-01
150543;2012;Importado;Amarela;3;3,33333333333333e-01
150543;2012;Importado;Parda;1;1,11111111111111e-01
150543;2012;Importado;Indígena;3;3,33333333333333e-01
150543;2014;Autóctone;Branca;5;1,13636363636364e-01
150543;2014;Autóctone;Preta;17;3,86363636363636e-01
150543;2014;Autóctone;Amarela;17;3,86363636363636e-01
150543;2014;Autóctone;Parda;2;4,54545454545455e-02
150543;2014;Autóctone;Indígena;3;6,81818181818182e-02
150543;2014;Importado;Branca;4;3,07692307692308e-01
150543;2014;Importado;Preta;3;2,30769230769231e-01
150543;2014;Importado;Amarela;5;3,84615384615385e-01
150543;2014;Importado;Parda;1;7,69230769230769e-02
150543;2015;Autóctone;Branca;15;1,20000000000000e-01
150543;2015;Autóctone;Preta;62;4,96000000000000e-01
150543;2015;Autóctone;Amarela;29;2,32000000000000e-01
150543;2015;Autóctone;Parda;9;7,20000000000000e-02
150543;2015;Autóctone;Indígena;10;8,00000000000000e-02
150543;2015;Importado;Branca;13;1,25000000000000e-01
150543;2015;Importado;Preta;53;5,09615384615385e-01
150543;2015;Importado;Amarela;28;2,69230769230769e-01
150543;2015;Importado;Parda;9;8,65384615384615e-02
150543;2015;Importado;Indígena;1;9,61538461538462e-03
150543;2016;Autóctone;Branca;150;1,90355329949239e-01
150543;2016;Autóctone;Preta;230;2,91878172588832e-01
150543;2016;Autóctone;Amarela;33;4,18781725888325e-02
150543;2016;Autóctone;Parda;267;3,38832487309645e-01
150543;2016;Autóctone;Indígena;108;1,37055837563452e-01
150543;2016;Importado;Branca;22;2,26804123711340e-01
150543;2016;Importado;Preta;22;2,26804123711340e-01
150543;2016;Importado;Amarela;6;6,18556701030928e-02
150543;2016;Importado;Parda;27;2,78350515463918e-01
150543;2016;Importado;Indígena;20;2,06185567010309e-01
150543;2017;Autóctone;Branca;16;1,29032258064516e-01
150543;2017;Autóctone;Preta;40;3,22580645161290e-01
150543;2017;Autóctone;Amarela;1;8,06451612903226e-03
150543;2017;Autóctone;Parda;65;5,24193548387097e-01
150543;2017;Autóctone;Indígena;2;1,61290322580645e-02
150543;2017;Importado;Branca;3;2,72727272727273e-01
150543;2017;Importado;Preta;1;9,09090909090909e-02
150543;2017;Importado;Parda;4;3,63636363636364e-01
150543;2017;Importado;Indígena;3;2,72727272727273e-01
150543;2018;Autóctone;Branca;9;6,42857142857143e-02
150543;2018;Autóctone;Preta;36;2,57142857142857e-01
150543;2018;Autóctone;Amarela;8;5,71428571428571e-02
150543;2018;Autóctone;Parda;35;2,50000000000000e-01
150543;2018;Autóctone;Indígena;52;3,71428571428571e-01
150543;2018;Importado;Branca;1;7,14285714285714e-02
150543;2018;Importado;Preta;1;7,14285714285714e-02
150543;2018;Importado;Parda;3;2,14285714285714e-01
150543;2018;Importado;Indígena;9;6,42857142857143e-01
150543;2019;Autóctone;Branca;29;2,14814814814815e-01
150543;2019;Autóctone;Preta;21;1,55555555555556e-01
150543;2019;Autóctone;Amarela;9;6,66666666666667e-02
150543;2019;Autóctone;Parda;56;4,14814814814815e-01
150543;2019;Autóctone;Indígena;20;1,48148148148148e-01
150543;2019;Importado;Branca;6;2,50000000000000e-01
150543;2019;Importado;Preta;4;1,66666666666667e-01
150543;2019;Importado;Amarela;2;8,33333333333333e-02
150543;2019;Importado;Parda;10;4,16666666666667e-01
150543;2019;Importado;Indígena;2;8,33333333333333e-02
150543;2020;Autóctone;Branca;10;1,61290322580645e-01
150543;2020;Autóctone;Preta;7;1,12903225806452e-01
150543;2020;Autóctone;Amarela;2;3,22580645161290e-02
150543;2020;Autóctone;Parda;26;4,19354838709677e-01
150543;2020;Autóctone;Indígena;17;2,74193548387097e-01
150543;2020;Importado;Branca;1;1,42857142857143e-01
150543;2020;Importado;Preta;3;4,28571428571429e-01
150543;2020;Importado;Parda;3;4,28571428571429e-01
150548;2007;Autóctone;Ignorado;5931;1,00000000000000e+00
150548;2007;Importado;Ignorado;13;1,00000000000000e+00
150548;2007;NA;Ignorado;1;1,00000000000000e+00
150548;2008;Autóctone;Ignorado;4870;1,00000000000000e+00
150548;2008;Importado;Ignorado;36;1,00000000000000e+00
150548;2009;Autóctone;Ignorado;4931;1,00000000000000e+00
150548;2009;Importado;Ignorado;21;1,00000000000000e+00
150548;2009;NA;Ignorado;2;1,00000000000000e+00
150548;2010;Autóctone;Ignorado;4459;1,00000000000000e+00
150548;2010;Importado;Ignorado;56;1,00000000000000e+00
150548;2010;NA;Ignorado;2;1,00000000000000e+00
150548;2011;Autóctone;Branca;101;3,23821737736454e-02
150548;2011;Autóctone;Preta;102;3,27027893555627e-02
150548;2011;Autóctone;Amarela;19;6,09169605642834e-03
150548;2011;Autóctone;Parda;1917;6,14620070535428e-01
150548;2011;Autóctone;Ignorado;980;3,14203270278936e-01
150548;2011;Importado;Branca;1;1,92307692307692e-02
150548;2011;Importado;Preta;1;1,92307692307692e-02
150548;2011;Importado;Parda;36;6,92307692307692e-01
150548;2011;Importado;Ignorado;14;2,69230769230769e-01
150548;2012;Autóctone;Branca;228;1,38433515482696e-01
150548;2012;Autóctone;Preta;228;1,38433515482696e-01
150548;2012;Autóctone;Amarela;32;1,94292653309047e-02
150548;2012;Autóctone;Parda;1156;7,01882210078931e-01
150548;2012;Autóctone;Indígena;3;1,82149362477231e-03
150548;2012;Importado;Parda;15;1,00000000000000e+00
150548;2012;NA;Branca;1;5,00000000000000e-01
150548;2012;NA;Parda;1;5,00000000000000e-01
150548;2013;Autóctone;Branca;57;1,04204753199269e-01
150548;2013;Autóctone;Preta;83;1,51736745886654e-01
150548;2013;Autóctone;Amarela;8;1,46252285191956e-02
150548;2013;Autóctone;Parda;396;7,23948811700183e-01
150548;2013;Autóctone;Indígena;3;5,48446069469835e-03
150548;2013;Importado;Branca;2;2,00000000000000e-01
150548;2013;Importado;Preta;1;1,00000000000000e-01
150548;2013;Importado;Parda;7;7,00000000000000e-01
150548;2013;NA;Branca;1;5,00000000000000e-01
150548;2013;NA;Parda;1;5,00000000000000e-01
150548;2014;Autóctone;Branca;66;1,65413533834586e-01
150548;2014;Autóctone;Preta;47;1,17794486215539e-01
150548;2014;Autóctone;Amarela;9;2,25563909774436e-02
150548;2014;Autóctone;Parda;277;6,94235588972431e-01
150548;2014;Importado;Branca;10;1,88679245283019e-01
150548;2014;Importado;Preta;5;9,43396226415094e-02
150548;2014;Importado;Amarela;3;5,66037735849057e-02
150548;2014;Importado;Parda;35;6,60377358490566e-01
150548;2014;NA;Branca;1;1,00000000000000e+00
150548;2015;Autóctone;Branca;32;1,41592920353982e-01
150548;2015;Autóctone;Preta;23;1,01769911504425e-01
150548;2015;Autóctone;Amarela;2;8,84955752212389e-03
150548;2015;Autóctone;Parda;169;7,47787610619469e-01
150548;2015;Importado;Branca;10;9,43396226415094e-02
150548;2015;Importado;Preta;16;1,50943396226415e-01
150548;2015;Importado;Parda;80;7,54716981132076e-01
150548;2016;Autóctone;Branca;22;1,16402116402116e-01
150548;2016;Autóctone;Preta;19;1,00529100529101e-01
150548;2016;Autóctone;Amarela;4;2,11640211640212e-02
150548;2016;Autóctone;Parda;144;7,61904761904762e-01
150548;2016;Importado;Branca;28;1,22807017543860e-01
150548;2016;Importado;Preta;15;6,57894736842105e-02
150548;2016;Importado;Amarela;1;4,38596491228070e-03
150548;2016;Importado;Parda;184;8,07017543859649e-01
150548;2017;Autóctone;Branca;55;1,74603174603175e-01
150548;2017;Autóctone;Preta;36;1,14285714285714e-01
150548;2017;Autóctone;Amarela;13;4,12698412698413e-02
150548;2017;Autóctone;Parda;208;6,60317460317460e-01
150548;2017;Autóctone;Indígena;3;9,52380952380952e-03
150548;2017;Importado;Branca;11;7,48299319727891e-02
150548;2017;Importado;Preta;10;6,80272108843537e-02
150548;2017;Importado;Amarela;1;6,80272108843537e-03
150548;2017;Importado;Parda;125;8,50340136054422e-01
150548;2017;NA;Parda;1;1,00000000000000e+00
150548;2018;Autóctone;Branca;51;2,22707423580786e-01
150548;2018;Autóctone;Preta;33;1,44104803493450e-01
150548;2018;Autóctone;Amarela;5;2,18340611353712e-02
150548;2018;Autóctone;Parda;138;6,02620087336245e-01
150548;2018;Autóctone;Indígena;2;8,73362445414847e-03
150548;2018;Importado;Branca;17;8,85416666666667e-02
150548;2018;Importado;Preta;24;1,25000000000000e-01
150548;2018;Importado;Amarela;8;4,16666666666667e-02
150548;2018;Importado;Parda;142;7,39583333333333e-01
150548;2018;Importado;Indígena;1;5,20833333333333e-03
150548;2018;NA;Preta;1;1,00000000000000e+00
150548;2019;Autóctone;Branca;25;1,74825174825175e-01
150548;2019;Autóctone;Preta;22;1,53846153846154e-01
150548;2019;Autóctone;Amarela;11;7,69230769230769e-02
150548;2019;Autóctone;Parda;84;5,87412587412587e-01
150548;2019;Autóctone;Indígena;1;6,99300699300699e-03
150548;2019;Importado;Branca;31;2,44094488188976e-01
150548;2019;Importado;Preta;10;7,87401574803150e-02
150548;2019;Importado;Amarela;2;1,57480314960630e-02
150548;2019;Importado;Parda;83;6,53543307086614e-01
150548;2019;Importado;Indígena;1;7,87401574803150e-03
150548;2020;Autóctone;Branca;13;2,00000000000000e-01
150548;2020;Autóctone;Preta;9;1,38461538461538e-01
150548;2020;Autóctone;Amarela;5;7,69230769230769e-02
150548;2020;Autóctone;Parda;37;5,69230769230769e-01
150548;2020;Autóctone;Indígena;1;1,53846153846154e-02
150548;2020;Importado;Branca;8;1,86046511627907e-01
150548;2020;Importado;Preta;9;2,09302325581395e-01
150548;2020;Importado;Amarela;1;2,32558139534884e-02
150548;2020;Importado;Parda;25;5,81395348837209e-01
150549;2007;Autóctone;Ignorado;6;1,00000000000000e+00
150549;2007;Importado;Ignorado;2;1,00000000000000e+00
150549;2008;Importado;Ignorado;8;1,00000000000000e+00
150549;2009;Autóctone;Ignorado;1;1,00000000000000e+00
150549;2010;Importado;Ignorado;1;1,00000000000000e+00
150549;2011;Autóctone;Ignorado;4;1,00000000000000e+00
150549;2011;NA;Parda;2;1,00000000000000e+00
150549;2012;Importado;Branca;2;3,33333333333333e-01
150549;2012;Importado;Parda;4;6,66666666666667e-01
150549;2012;NA;Preta;1;3,33333333333333e-01
150549;2012;NA;Amarela;1;3,33333333333333e-01
150549;2012;NA;Parda;1;3,33333333333333e-01
150549;2013;Importado;Parda;3;7,50000000000000e-01
150549;2013;Importado;Indígena;1;2,50000000000000e-01
150549;2017;Autóctone;Parda;1;1,00000000000000e+00
150549;2017;Importado;Parda;2;1,00000000000000e+00
150550;2007;Autóctone;Ignorado;1643;1,00000000000000e+00
150550;2007;Importado;Ignorado;638;1,00000000000000e+00
150550;2007;NA;Ignorado;10;1,00000000000000e+00
150550;2008;Autóctone;Ignorado;1882;1,00000000000000e+00
150550;2008;Importado;Ignorado;1803;1,00000000000000e+00
150550;2008;NA;Ignorado;10;1,00000000000000e+00
150550;2009;Autóctone;Ignorado;3642;1,00000000000000e+00
150550;2009;Importado;Ignorado;2668;1,00000000000000e+00
150550;2009;NA;Ignorado;4;1,00000000000000e+00
150550;2010;Autóctone;Ignorado;2668;1,00000000000000e+00
150550;2010;Importado;Ignorado;1478;1,00000000000000e+00
150550;2010;NA;Ignorado;1;1,00000000000000e+00
150550;2011;Autóctone;Branca;15;5,10204081632653e-02
150550;2011;Autóctone;Preta;13;4,42176870748299e-02
150550;2011;Autóctone;Amarela;4;1,36054421768707e-02
150550;2011;Autóctone;Parda;111;3,77551020408163e-01
150550;2011;Autóctone;Indígena;1;3,40136054421769e-03
150550;2011;Autóctone;Ignorado;150;5,10204081632653e-01
150550;2011;Importado;Branca;51;9,53271028037383e-02
150550;2011;Importado;Preta;37;6,91588785046729e-02
150550;2011;Importado;Amarela;10;1,86915887850467e-02
150550;2011;Importado;Parda;282;5,27102803738318e-01
150550;2011;Importado;Indígena;90;1,68224299065421e-01
150550;2011;Importado;Ignorado;65;1,21495327102804e-01
150550;2011;NA;Branca;2;4,00000000000000e-01
150550;2011;NA;Amarela;1;2,00000000000000e-01
150550;2011;NA;Parda;2;4,00000000000000e-01
150550;2012;Autóctone;Branca;55;1,35467980295567e-01
150550;2012;Autóctone;Preta;116;2,85714285714286e-01
150550;2012;Autóctone;Amarela;17;4,18719211822660e-02
150550;2012;Autóctone;Parda;213;5,24630541871921e-01
150550;2012;Autóctone;Indígena;5;1,23152709359606e-02
150550;2012;Importado;Branca;65;1,27701375245580e-01
150550;2012;Importado;Preta;108;2,12180746561886e-01
150550;2012;Importado;Amarela;26;5,10805500982318e-02
150550;2012;Importado;Parda;223;4,38113948919450e-01
150550;2012;Importado;Indígena;87;1,70923379174853e-01
150550;2012;NA;Branca;2;5,00000000000000e-01
150550;2012;NA;Amarela;1;2,50000000000000e-01
150550;2012;NA;Parda;1;2,50000000000000e-01
150550;2013;Autóctone;Branca;11;1,77419354838710e-01
150550;2013;Autóctone;Preta;14;2,25806451612903e-01
150550;2013;Autóctone;Amarela;3;4,83870967741935e-02
150550;2013;Autóctone;Parda;32;5,16129032258065e-01
150550;2013;Autóctone;Indígena;2;3,22580645161290e-02
150550;2013;Importado;Branca;5;1,42857142857143e-01
150550;2013;Importado;Preta;2;5,71428571428571e-02
150550;2013;Importado;Amarela;1;2,85714285714286e-02
150550;2013;Importado;Parda;26;7,42857142857143e-01
150550;2013;Importado;Indígena;1;2,85714285714286e-02
150550;2013;NA;Branca;2;2,22222222222222e-01
150550;2013;NA;Preta;1;1,11111111111111e-01
150550;2013;NA;Parda;6;6,66666666666667e-01
150550;2014;Importado;Branca;5;3,84615384615385e-01
150550;2014;Importado;Preta;1;7,69230769230769e-02
150550;2014;Importado;Parda;6;4,61538461538462e-01
150550;2014;Importado;Indígena;1;7,69230769230769e-02
150550;2014;NA;Branca;2;6,66666666666667e-01
150550;2014;NA;Preta;1;3,33333333333333e-01
150550;2015;Importado;Branca;2;4,00000000000000e-01
150550;2015;Importado;Preta;1;2,00000000000000e-01
150550;2015;Importado;Parda;2;4,00000000000000e-01
150550;2015;NA;Parda;2;1,00000000000000e+00
150550;2016;Importado;Branca;1;2,00000000000000e-01
150550;2016;Importado;Preta;1;2,00000000000000e-01
150550;2016;Importado;Parda;3;6,00000000000000e-01
150550;2016;NA;Branca;1;2,50000000000000e-01
150550;2016;NA;Preta;1;2,50000000000000e-01
150550;2016;NA;Parda;2;5,00000000000000e-01
150550;2017;Autóctone;Indígena;1;1,00000000000000e+00
150550;2017;Importado;Branca;3;5,00000000000000e-01
150550;2017;Importado;Preta;1;1,66666666666667e-01
150550;2017;Importado;Parda;1;1,66666666666667e-01
150550;2017;Importado;Indígena;1;1,66666666666667e-01
150550;2017;NA;Branca;1;5,00000000000000e-01
150550;2017;NA;Parda;1;5,00000000000000e-01
150550;2018;Autóctone;Branca;4;4,70588235294118e-02
150550;2018;Autóctone;Preta;1;1,17647058823529e-02
150550;2018;Autóctone;Parda;1;1,17647058823529e-02
150550;2018;Autóctone;Indígena;79;9,29411764705882e-01
150550;2018;Importado;Branca;2;1,33333333333333e-01
150550;2018;Importado;Preta;2;1,33333333333333e-01
150550;2018;Importado;Parda;2;1,33333333333333e-01
150550;2018;Importado;Indígena;9;6,00000000000000e-01
150550;2019;Autóctone;Branca;1;2,43902439024390e-02
150550;2019;Autóctone;Parda;1;2,43902439024390e-02
150550;2019;Autóctone;Indígena;39;9,51219512195122e-01
150550;2019;Importado;Parda;2;1,00000000000000e+00
150550;2019;NA;Preta;2;1,00000000000000e+00
150553;2007;Autóctone;Ignorado;178;1,00000000000000e+00
150553;2007;Importado;Ignorado;145;1,00000000000000e+00
150553;2007;NA;Ignorado;40;1,00000000000000e+00
150553;2008;Autóctone;Ignorado;48;1,00000000000000e+00
150553;2008;Importado;Ignorado;47;1,00000000000000e+00
150553;2008;NA;Ignorado;11;1,00000000000000e+00
150553;2009;Autóctone;Ignorado;28;1,00000000000000e+00
150553;2009;Importado;Ignorado;38;1,00000000000000e+00
150553;2009;NA;Ignorado;10;1,00000000000000e+00
150553;2010;Autóctone;Ignorado;96;1,00000000000000e+00
150553;2010;Importado;Ignorado;154;1,00000000000000e+00
150553;2010;NA;Ignorado;29;1,00000000000000e+00
150553;2011;Autóctone;Parda;36;7,50000000000000e-01
150553;2011;Autóctone;Ignorado;12;2,50000000000000e-01
150553;2011;Importado;Parda;60;6,66666666666667e-01
150553;2011;Importado;Ignorado;30;3,33333333333333e-01
150553;2011;NA;Branca;1;1,00000000000000e-01
150553;2011;NA;Parda;7;7,00000000000000e-01
150553;2011;NA;Ignorado;2;2,00000000000000e-01
150553;2012;Autóctone;Parda;9;1,00000000000000e+00
150553;2012;Importado;Branca;5;7,81250000000000e-02
150553;2012;Importado;Preta;5;7,81250000000000e-02
150553;2012;Importado;Parda;54;8,43750000000000e-01
150553;2012;NA;Branca;2;1,05263157894737e-01
150553;2012;NA;Preta;1;5,26315789473684e-02
150553;2012;NA;Parda;16;8,42105263157895e-01
150553;2013;Autóctone;Parda;6;1,00000000000000e+00
150553;2013;Importado;Branca;1;3,03030303030303e-02
150553;2013;Importado;Preta;1;3,03030303030303e-02
150553;2013;Importado;Parda;31;9,39393939393939e-01
150553;2013;NA;Branca;1;4,00000000000000e-02
150553;2013;NA;Preta;3;1,20000000000000e-01
150553;2013;NA;Parda;21;8,40000000000000e-01
150553;2014;Importado;Branca;1;5,26315789473684e-02
150553;2014;Importado;Preta;2;1,05263157894737e-01
150553;2014;Importado;Parda;16;8,42105263157895e-01
150553;2014;NA;Preta;1;5,88235294117647e-02
150553;2014;NA;Parda;16;9,41176470588235e-01
150553;2015;Autóctone;Branca;10;3,03030303030303e-01
150553;2015;Autóctone;Preta;3;9,09090909090909e-02
150553;2015;Autóctone;Parda;20;6,06060606060606e-01
150553;2015;Importado;Branca;4;2,85714285714286e-01
150553;2015;Importado;Parda;10;7,14285714285714e-01
150553;2015;NA;Branca;1;1,42857142857143e-01
150553;2015;NA;Parda;6;8,57142857142857e-01
150553;2016;Autóctone;Branca;3;1,03448275862069e-01
150553;2016;Autóctone;Preta;3;1,03448275862069e-01
150553;2016;Autóctone;Parda;23;7,93103448275862e-01
150553;2016;Importado;Branca;7;1,75000000000000e-01
150553;2016;Importado;Preta;9;2,25000000000000e-01
150553;2016;Importado;Parda;24;6,00000000000000e-01
150553;2016;NA;Branca;2;2,22222222222222e-01
150553;2016;NA;Amarela;1;1,11111111111111e-01
150553;2016;NA;Parda;6;6,66666666666667e-01
150553;2017;Autóctone;Branca;1;1,66666666666667e-01
150553;2017;Autóctone;Preta;2;3,33333333333333e-01
150553;2017;Autóctone;Parda;3;5,00000000000000e-01
150553;2017;Importado;Branca;4;1,66666666666667e-01
150553;2017;Importado;Preta;1;4,16666666666667e-02
150553;2017;Importado;Parda;19;7,91666666666667e-01
150553;2017;NA;Branca;1;2,00000000000000e-01
150553;2017;NA;Preta;2;4,00000000000000e-01
150553;2017;NA;Parda;2;4,00000000000000e-01
150553;2018;Importado;Branca;8;2,35294117647059e-01
150553;2018;Importado;Preta;2;5,88235294117647e-02
150553;2018;Importado;Parda;24;7,05882352941177e-01
150553;2018;NA;Parda;11;1,00000000000000e+00
150553;2019;Autóctone;Branca;1;3,33333333333333e-01
150553;2019;Autóctone;Parda;2;6,66666666666667e-01
150553;2019;Importado;Branca;11;5,23809523809524e-01
150553;2019;Importado;Parda;10;4,76190476190476e-01
150553;2019;NA;Preta;5;8,33333333333333e-01
150553;2019;NA;Parda;1;1,66666666666667e-01
150553;2020;Autóctone;Parda;4;1,00000000000000e+00
150553;2020;Importado;Branca;1;1,25000000000000e-01
150553;2020;Importado;Parda;7;8,75000000000000e-01
150555;2007;NA;Ignorado;1;1,00000000000000e+00
150555;2008;Importado;Ignorado;1;1,00000000000000e+00
150555;2008;NA;Ignorado;1;1,00000000000000e+00
150555;2011;Importado;Indígena;1;1,00000000000000e+00
150555;2012;Importado;Parda;1;1,00000000000000e+00
150560;2007;Importado;Ignorado;2;1,00000000000000e+00
150560;2010;Importado;Ignorado;1;1,00000000000000e+00
150563;2007;Autóctone;Ignorado;3;1,00000000000000e+00
150563;2007;Importado;Ignorado;5;1,00000000000000e+00
150563;2007;NA;Ignorado;1;1,00000000000000e+00
150563;2008;Autóctone;Ignorado;1;1,00000000000000e+00
150563;2008;Importado;Ignorado;12;1,00000000000000e+00
150563;2008;NA;Ignorado;1;1,00000000000000e+00
150563;2009;Importado;Ignorado;3;1,00000000000000e+00
150563;2009;NA;Ignorado;2;1,00000000000000e+00
150563;2010;Importado;Ignorado;3;1,00000000000000e+00
150563;2011;Importado;Branca;1;5,00000000000000e-01
150563;2011;Importado;Parda;1;5,00000000000000e-01
150563;2012;Importado;Preta;3;1,00000000000000e+00
150563;2013;Importado;Parda;3;1,00000000000000e+00
150563;2014;Importado;Branca;1;1,00000000000000e+00
