mun;ano;mes;group;n;p
150345;2012;jul;Autóctone;90;0,725806451612903247
150345;2012;jul;Importado;34;0,274193548387096753
150345;2012;ago;Autóctone;90;0,638297872340425565
150345;2012;ago;Importado;51;0,361702127659574491
150345;2012;set;Autóctone;49;0,803278688524590168
150345;2012;set;Importado;12;0,196721311475409832
150345;2012;out;Autóctone;26;0,577777777777777724
150345;2012;out;Importado;19;0,422222222222222221
150345;2012;nov;Autóctone;18;0,666666666666666630
150345;2012;nov;Importado;9;0,333333333333333315
150345;2012;dez;Autóctone;10;0,625000000000000000
150345;2012;dez;Importado;6;0,375000000000000000
150345;2013;jan;Autóctone;7;0,636363636363636354
150345;2013;jan;Importado;4;0,363636363636363646
150345;2013;fev;Autóctone;3;0,500000000000000000
150345;2013;fev;Importado;3;0,500000000000000000
150345;2013;mar;Autóctone;4;0,571428571428571397
150345;2013;mar;Importado;3;0,428571428571428548
150345;2013;abr;Autóctone;5;0,714285714285714302
150345;2013;abr;Importado;2;0,285714285714285698
150345;2013;mai;Autóctone;2;0,500000000000000000
150345;2013;mai;NA;2;0,500000000000000000
150345;2013;jun;NA;5;1,000000000000000000
150345;2013;jul;Autóctone;1;0,166666666666666657
150345;2013;jul;Importado;2;0,333333333333333315
150345;2013;jul;NA;3;0,500000000000000000
150345;2013;ago;Autóctone;2;0,333333333333333315
150345;2013;ago;NA;4;0,666666666666666630
150345;2013;set;Autóctone;1;0,166666666666666657
150345;2013;set;Importado;3;0,500000000000000000
150345;2013;set;NA;2;0,333333333333333315
150345;2013;out;Importado;1;0,500000000000000000
150345;2013;out;NA;1;0,500000000000000000
150345;2013;dez;NA;2;1,000000000000000000
150345;2014;jan;Importado;1;1,000000000000000000
150345;2014;abr;Importado;1;1,000000000000000000
150345;2014;mai;Importado;1;1,000000000000000000
150345;2014;jul;Importado;2;1,000000000000000000
150345;2014;out;Importado;1;1,000000000000000000
150345;2015;nov;Importado;1;1,000000000000000000
150350;2007;jan;Importado;2;0,666666666666666630
150350;2007;jan;NA;1;0,333333333333333315
150350;2007;fev;Autóctone;31;0,968750000000000000
150350;2007;fev;Importado;1;0,031250000000000000
150350;2007;mar;Autóctone;19;0,949999999999999956
150350;2007;mar;Importado;1;0,050000000000000003
150350;2007;abr;Autóctone;23;1,000000000000000000
150350;2007;mai;Autóctone;2;1,000000000000000000
150350;2007;jun;Autóctone;5;0,833333333333333370
150350;2007;jun;Importado;1;0,166666666666666657
150350;2007;jul;Autóctone;13;0,866666666666666696
150350;2007;jul;Importado;2;0,133333333333333331
150350;2007;ago;Autóctone;5;0,833333333333333370
150350;2007;ago;Importado;1;0,166666666666666657
150350;2007;set;Autóctone;3;0,750000000000000000
150350;2007;set;Importado;1;0,250000000000000000
150350;2007;out;Autóctone;1;1,000000000000000000
150350;2007;nov;Autóctone;2;0,500000000000000000
150350;2007;nov;Importado;2;0,500000000000000000
150350;2007;dez;Importado;1;1,000000000000000000
150350;2008;jan;Importado;2;1,000000000000000000
150350;2008;fev;Importado;3;1,000000000000000000
150350;2008;mar;Autóctone;1;1,000000000000000000
150350;2008;abr;NA;1;1,000000000000000000
150350;2008;mai;Importado;1;1,000000000000000000
150350;2008;jul;NA;1;1,000000000000000000
150350;2008;ago;Autóctone;1;0,166666666666666657
150350;2008;ago;Importado;4;0,666666666666666630
150350;2008;ago;NA;1;0,166666666666666657
150350;2008;set;Importado;10;1,000000000000000000
150350;2008;out;Importado;8;1,000000000000000000
150350;2008;nov;Autóctone;1;0,166666666666666657
150350;2008;nov;Importado;5;0,833333333333333370
150350;2008;dez;Autóctone;2;0,500000000000000000
150350;2008;dez;Importado;2;0,500000000000000000
150350;2009;jan;Autóctone;2;0,333333333333333315
150350;2009;jan;Importado;4;0,666666666666666630
150350;2009;fev;Autóctone;1;0,333333333333333315
150350;2009;fev;Importado;1;0,333333333333333315
150350;2009;fev;NA;1;0,333333333333333315
150350;2009;abr;Importado;1;1,000000000000000000
150350;2009;jun;Importado;2;1,000000000000000000
150350;2009;jul;Autóctone;1;0,200000000000000011
150350;2009;jul;Importado;4;0,800000000000000044
150350;2009;ago;Importado;5;1,000000000000000000
150350;2009;set;Autóctone;1;0,250000000000000000
150350;2009;set;Importado;3;0,750000000000000000
150350;2009;out;Autóctone;5;0,500000000000000000
150350;2009;out;Importado;5;0,500000000000000000
150350;2009;nov;Importado;3;1,000000000000000000
150350;2009;dez;Autóctone;2;0,400000000000000022
150350;2009;dez;Importado;3;0,599999999999999978
150350;2010;jan;Importado;3;1,000000000000000000
150350;2010;fev;Importado;3;1,000000000000000000
150350;2010;mar;Importado;7;1,000000000000000000
150350;2010;abr;Autóctone;1;0,200000000000000011
150350;2010;abr;Importado;4;0,800000000000000044
150350;2010;mai;Autóctone;2;0,400000000000000022
150350;2010;mai;Importado;3;0,599999999999999978
150350;2010;jun;Importado;6;1,000000000000000000
150350;2010;jul;Autóctone;2;0,250000000000000000
150350;2010;jul;Importado;5;0,625000000000000000
150350;2010;jul;NA;1;0,125000000000000000
150350;2010;ago;Autóctone;3;0,375000000000000000
150350;2010;ago;Importado;5;0,625000000000000000
150350;2010;set;Autóctone;3;0,375000000000000000
150350;2010;set;Importado;5;0,625000000000000000
150350;2010;out;Autóctone;7;0,583333333333333370
150350;2010;out;Importado;5;0,416666666666666685
150350;2010;nov;Importado;1;1,000000000000000000
150350;2010;dez;Autóctone;3;0,500000000000000000
150350;2010;dez;Importado;3;0,500000000000000000
150350;2011;jan;Autóctone;2;0,666666666666666630
150350;2011;jan;Importado;1;0,333333333333333315
150350;2011;fev;Importado;3;1,000000000000000000
150350;2011;mar;Importado;1;1,000000000000000000
150350;2011;abr;Autóctone;3;1,000000000000000000
150350;2011;mai;Importado;1;0,500000000000000000
150350;2011;mai;NA;1;0,500000000000000000
150350;2011;jun;Autóctone;1;0,500000000000000000
150350;2011;jun;Importado;1;0,500000000000000000
150350;2011;ago;Autóctone;1;0,333333333333333315
150350;2011;ago;Importado;2;0,666666666666666630
150350;2011;set;Autóctone;1;0,333333333333333315
150350;2011;set;Importado;2;0,666666666666666630
150350;2011;out;Importado;4;1,000000000000000000
150350;2011;nov;Importado;3;1,000000000000000000
150350;2011;dez;Importado;1;1,000000000000000000
150350;2012;jan;Importado;1;1,000000000000000000
150350;2012;fev;Importado;3;1,000000000000000000
150350;2012;mar;Importado;1;1,000000000000000000
150350;2012;mai;Autóctone;1;1,000000000000000000
150350;2013;jan;Importado;1;1,000000000000000000
150350;2013;mai;Importado;1;1,000000000000000000
150350;2017;jan;NA;1;1,000000000000000000
150350;2017;abr;NA;1;1,000000000000000000
150350;2018;mar;Importado;1;1,000000000000000000
150350;2019;abr;Importado;1;1,000000000000000000
150360;2007;jan;Autóctone;449;0,770154373927958824
150360;2007;jan;Importado;101;0,173241852487135500
150360;2007;jan;NA;33;0,056603773584905662
150360;2007;fev;Autóctone;502;0,829752066115702513
150360;2007;fev;Importado;83;0,137190082644628092
150360;2007;fev;NA;20;0,033057851239669422
150360;2007;mar;Autóctone;528;0,832807570977918021
150360;2007;mar;Importado;87;0,137223974763406947
150360;2007;mar;NA;19;0,029968454258675080
150360;2007;abr;Autóctone;425;0,814176245210727956
150360;2007;abr;Importado;74;0,141762452107279696
150360;2007;abr;NA;23;0,044061302681992334
150360;2007;mai;Autóctone;452;0,832412523020257811
150360;2007;mai;Importado;60;0,110497237569060769
150360;2007;mai;NA;31;0,057090239410681400
150360;2007;jun;Autóctone;383;0,797916666666666718
150360;2007;jun;Importado;63;0,131250000000000006
150360;2007;jun;NA;34;0,070833333333333331
150360;2007;jul;Autóctone;593;0,883755588673621473
150360;2007;jul;Importado;50;0,074515648286140088
150360;2007;jul;NA;28;0,041728763040238454
150360;2007;ago;Autóctone;737;0,878426698450536336
150360;2007;ago;Importado;89;0,106078665077473183
150360;2007;ago;NA;13;0,015494636471990465
150360;2007;set;Autóctone;808;0,918181818181818210
150360;2007;set;Importado;69;0,078409090909090914
150360;2007;set;NA;3;0,003409090909090909
150360;2007;out;Autóctone;829;0,857290589451913165
150360;2007;out;Importado;123;0,127197518097207862
150360;2007;out;NA;15;0,015511892450879007
150360;2007;nov;Autóctone;599;0,911719939117199396
150360;2007;nov;Importado;55;0,083713850837138504
150360;2007;nov;NA;3;0,004566210045662100
150360;2007;dez;Autóctone;550;0,855365474339035758
150360;2007;dez;Importado;74;0,115085536547433906
150360;2007;dez;NA;19;0,029548989113530325
150360;2008;jan;Autóctone;459;0,801047120418848180
150360;2008;jan;Importado;89;0,155322862129144840
150360;2008;jan;NA;25;0,043630017452006981
150360;2008;fev;Autóctone;502;0,864027538726333866
150360;2008;fev;Importado;68;0,117039586919104988
150360;2008;fev;NA;11;0,018932874354561102
150360;2008;mar;Autóctone;361;0,822323462414578543
150360;2008;mar;Importado;63;0,143507972665148059
150360;2008;mar;NA;15;0,034168564920273349
150360;2008;abr;Autóctone;343;0,834549878345498763
150360;2008;abr;Importado;49;0,119221411192214105
150360;2008;abr;NA;19;0,046228710462287104
150360;2008;mai;Autóctone;439;0,867588932806324098
150360;2008;mai;Importado;53;0,104743083003952575
150360;2008;mai;NA;14;0,027667984189723320
150360;2008;jun;Autóctone;386;0,881278538812785395
150360;2008;jun;Importado;39;0,089041095890410954
150360;2008;jun;NA;13;0,029680365296803651
150360;2008;jul;Autóctone;504;0,875000000000000000
150360;2008;jul;Importado;58;0,100694444444444448
150360;2008;jul;NA;14;0,024305555555555556
150360;2008;ago;Autóctone;553;0,877777777777777768
150360;2008;ago;Importado;63;0,100000000000000006
150360;2008;ago;NA;14;0,022222222222222223
150360;2008;set;Autóctone;660;0,875331564986737365
150360;2008;set;Importado;80;0,106100795755968175
150360;2008;set;NA;14;0,018567639257294429
150360;2008;out;Autóctone;484;0,820338983050847403
150360;2008;out;Importado;95;0,161016949152542360
150360;2008;out;NA;11;0,018644067796610170
150360;2008;nov;Autóctone;457;0,830909090909090930
150360;2008;nov;Importado;82;0,149090909090909080
150360;2008;nov;NA;11;0,020000000000000000
150360;2008;dez;Autóctone;493;0,780063291139240556
150360;2008;dez;Importado;130;0,205696202531645583
150360;2008;dez;NA;9;0,014240506329113924
150360;2009;jan;Autóctone;409;0,779047619047619100
150360;2009;jan;Importado;97;0,184761904761904766
150360;2009;jan;NA;19;0,036190476190476190
150360;2009;fev;Autóctone;354;0,761290322580645107
150360;2009;fev;Importado;95;0,204301075268817217
150360;2009;fev;NA;16;0,034408602150537634
150360;2009;mar;Autóctone;384;0,788501026694045204
150360;2009;mar;Importado;91;0,186858316221765908
150360;2009;mar;NA;12;0,024640657084188913
150360;2009;abr;Autóctone;421;0,737302977232924706
150360;2009;abr;Importado;145;0,253940455341506111
150360;2009;abr;NA;5;0,008756567425569177
150360;2009;mai;Autóctone;382;0,759443339960238606
150360;2009;mai;Importado;108;0,214711729622266395
150360;2009;mai;NA;13;0,025844930417495030
150360;2009;jun;Autóctone;358;0,745833333333333348
150360;2009;jun;Importado;105;0,218750000000000000
150360;2009;jun;NA;17;0,035416666666666666
150360;2009;jul;Autóctone;379;0,806382978723404253
150360;2009;jul;Importado;81;0,172340425531914893
150360;2009;jul;NA;10;0,021276595744680851
150360;2009;ago;Autóctone;692;0,820877817319098479
150360;2009;ago;Importado;136;0,161328588374851728
150360;2009;ago;NA;15;0,017793594306049824
150360;2009;set;Autóctone;1087;0,891714520098441321
150360;2009;set;Importado;117;0,095980311730926984
150360;2009;set;NA;15;0,012305168170631665
150360;2009;out;Autóctone;725;0,838150289017341010
150360;2009;out;Importado;122;0,141040462427745678
150360;2009;out;NA;18;0,020809248554913295
150360;2009;nov;Autóctone;502;0,821603927986906735
150360;2009;nov;Importado;93;0,152209492635024563
150360;2009;nov;NA;16;0,026186579378068741
150360;2009;dez;Autóctone;630;0,799492385786802040
150360;2009;dez;Importado;140;0,177664974619289345
150360;2009;dez;NA;18;0,022842639593908629
150360;2010;jan;Autóctone;741;0,833520809898762649
150360;2010;jan;Importado;135;0,151856017997750281
150360;2010;jan;NA;13;0,014623172103487065
150360;2010;fev;Autóctone;883;0,869950738916256183
150360;2010;fev;Importado;127;0,125123152709359614
150360;2010;fev;NA;5;0,004926108374384237
150360;2010;mar;Autóctone;916;0,875717017208412996
150360;2010;mar;Importado;117;0,111854684512428304
150360;2010;mar;NA;13;0,012428298279158700
150360;2010;abr;Autóctone;713;0,855942376950780348
150360;2010;abr;Importado;109;0,130852340936374545
150360;2010;abr;NA;11;0,013205282112845138
150360;2010;mai;Autóctone;658;0,866930171277997319
150360;2010;mai;Importado;89;0,117259552042160736
150360;2010;mai;NA;12;0,015810276679841896
150360;2010;jun;Autóctone;695;0,879746835443038000
150360;2010;jun;Importado;81;0,102531645569620258
150360;2010;jun;NA;14;0,017721518987341773
150360;2010;jul;Autóctone;960;0,908230842005676497
150360;2010;jul;Importado;84;0,079470198675496692
150360;2010;jul;NA;13;0,012298959318826869
150360;2010;ago;Autóctone;979;0,890809827115559560
150360;2010;ago;Importado;109;0,099181073703366693
150360;2010;ago;NA;11;0,010009099181073703
150360;2010;set;Autóctone;946;0,907869481765834929
150360;2010;set;Importado;86;0,082533589251439540
150360;2010;set;NA;10;0,009596928982725527
150360;2010;out;Autóctone;1217;0,937596302003081639
150360;2010;out;Importado;75;0,057781201848998459
150360;2010;out;NA;6;0,004622496147919877
150360;2010;nov;Autóctone;1210;0,918754745634016712
150360;2010;nov;Importado;100;0,075930144267274111
150360;2010;nov;NA;7;0,005315110098709187
150360;2010;dez;Autóctone;1196;0,922127987663839632
150360;2010;dez;Importado;91;0,070161912104857366
150360;2010;dez;NA;10;0,007710100231303007
150360;2011;jan;Autóctone;958;0,909781576448243090
150360;2011;jan;Importado;83;0,078822412155745494
150360;2011;jan;NA;12;0,011396011396011397
150360;2011;fev;Autóctone;724;0,908406524466750298
150360;2011;fev;Importado;65;0,081555834378920958
150360;2011;fev;NA;8;0,010037641154328732
150360;2011;mar;Autóctone;724;0,906132665832290352
150360;2011;mar;Importado;69;0,086357947434292870
150360;2011;mar;NA;6;0,007509386733416771
150360;2011;abr;Autóctone;652;0,909344490934449134
150360;2011;abr;Importado;58;0,080892608089260812
150360;2011;abr;NA;7;0,009762900976290097
150360;2011;mai;Autóctone;653;0,935530085959885405
150360;2011;mai;Importado;38;0,054441260744985676
150360;2011;mai;NA;7;0,010028653295128941
150360;2011;jun;Autóctone;797;0,951073985680190970
150360;2011;jun;Importado;36;0,042959427207637228
150360;2011;jun;NA;5;0,005966587112171838
150360;2011;jul;Autóctone;1129;0,964133219470537983
150360;2011;jul;Importado;36;0,030742954739538857
150360;2011;jul;NA;6;0,005123825789923143
150360;2011;ago;Autóctone;1223;0,935015290519877640
150360;2011;ago;Importado;77;0,058868501529051986
150360;2011;ago;NA;8;0,006116207951070336
150360;2011;set;Autóctone;1315;0,971914264597191435
150360;2011;set;Importado;38;0,028085735402808575
150360;2011;out;Autóctone;1428;0,951999999999999957
150360;2011;out;Importado;64;0,042666666666666665
150360;2011;out;NA;8;0,005333333333333333
150360;2011;nov;Autóctone;1414;0,954116059379217285
150360;2011;nov;Importado;57;0,038461538461538464
150360;2011;nov;NA;11;0,007422402159244264
150360;2011;dez;Autóctone;1159;0,944580277098614474
150360;2011;dez;Importado;62;0,050529747351263241
150360;2011;dez;NA;6;0,004889975550122249
150360;2012;jan;Autóctone;1127;0,947058823529411731
150360;2012;jan;Importado;56;0,047058823529411764
150360;2012;jan;NA;7;0,005882352941176471
150360;2012;fev;Autóctone;1012;0,950234741784037551
150360;2012;fev;Importado;45;0,042253521126760563
150360;2012;fev;NA;8;0,007511737089201878
150360;2012;mar;Autóctone;871;0,942640692640692612
150360;2012;mar;Importado;49;0,053030303030303032
150360;2012;mar;NA;4;0,004329004329004329
150360;2012;abr;Autóctone;808;0,939534883720930192
150360;2012;abr;Importado;49;0,056976744186046514
150360;2012;abr;NA;3;0,003488372093023256
150360;2012;mai;Autóctone;973;0,951124144672531813
150360;2012;mai;Importado;47;0,045943304007820138
150360;2012;mai;NA;3;0,002932551319648094
150360;2012;jun;Autóctone;1021;0,955098222637979388
150360;2012;jun;Importado;44;0,041159962581852200
150360;2012;jun;NA;4;0,003741814780168382
150360;2012;jul;Autóctone;1328;0,965116279069767491
150360;2012;jul;Importado;45;0,032703488372093026
150360;2012;jul;NA;3;0,002180232558139535
150360;2012;ago;Autóctone;1339;0,954383464005702065
150360;2012;ago;Importado;54;0,038488952245188883
150360;2012;ago;NA;10;0,007127583749109052
150360;2012;set;Autóctone;1205;0,963229416466826582
150360;2012;set;Importado;43;0,034372501998401278
150360;2012;set;NA;3;0,002398081534772182
150360;2012;out;Autóctone;1464;0,931297709923664119
150360;2012;out;Importado;105;0,066793893129770993
150360;2012;out;NA;3;0,001908396946564885
150360;2012;nov;Autóctone;1428;0,935779816513761520
150360;2012;nov;Importado;94;0,061598951507208385
150360;2012;nov;NA;4;0,002621231979030144
150360;2012;dez;Autóctone;1184;0,921400778210116678
150360;2012;dez;Importado;89;0,069260700389105062
150360;2012;dez;NA;12;0,009338521400778210
150360;2013;jan;Autóctone;1255;0,955098934550989376
150360;2013;jan;Importado;47;0,035768645357686452
150360;2013;jan;NA;12;0,009132420091324200
150360;2013;fev;Autóctone;1029;0,957209302325581435
150360;2013;fev;Importado;43;0,040000000000000001
150360;2013;fev;NA;3;0,002790697674418605
150360;2013;mar;Autóctone;805;0,978128797083839596
150360;2013;mar;Importado;14;0,017010935601458079
150360;2013;mar;NA;4;0,004860267314702308
150360;2013;abr;Autóctone;915;0,958115183246073254
150360;2013;abr;Importado;29;0,030366492146596858
150360;2013;abr;NA;11;0,011518324607329843
150360;2013;mai;Autóctone;821;0,965882352941176525
150360;2013;mai;Importado;26;0,030588235294117649
150360;2013;mai;NA;3;0,003529411764705882
150360;2013;jun;Autóctone;699;0,965469613259668513
150360;2013;jun;Importado;19;0,026243093922651933
150360;2013;jun;NA;6;0,008287292817679558
150360;2013;jul;Autóctone;916;0,977588046958377754
150360;2013;jul;Importado;19;0,020277481323372464
150360;2013;jul;NA;2;0,002134471718249733
150360;2013;ago;Autóctone;794;0,979038224414303326
150360;2013;ago;Importado;13;0,016029593094944512
150360;2013;ago;NA;4;0,004932182490752158
150360;2013;set;Autóctone;962;0,984646878198566999
150360;2013;set;Importado;13;0,013306038894575231
150360;2013;set;NA;2;0,002047082906857728
150360;2013;out;Autóctone;1029;0,970754716981132026
150360;2013;out;Importado;25;0,023584905660377360
150360;2013;out;NA;6;0,005660377358490566
150360;2013;nov;Autóctone;785;0,960832313341493216
150360;2013;nov;Importado;28;0,034271725826193387
150360;2013;nov;NA;4;0,004895960832313341
150360;2013;dez;Autóctone;564;0,921568627450980338
150360;2013;dez;Importado;45;0,073529411764705885
150360;2013;dez;NA;3;0,004901960784313725
150360;2014;jan;Autóctone;586;0,930158730158730185
150360;2014;jan;Importado;40;0,063492063492063489
150360;2014;jan;NA;4;0,006349206349206349
150360;2014;fev;Autóctone;470;0,914396887159533045
150360;2014;fev;Importado;38;0,073929961089494164
150360;2014;fev;NA;6;0,011673151750972763
150360;2014;mar;Autóctone;409;0,910913140311804037
150360;2014;mar;Importado;34;0,075723830734966593
150360;2014;mar;NA;6;0,013363028953229399
150360;2014;abr;Autóctone;341;0,926630434782608647
150360;2014;abr;Importado;23;0,062500000000000000
150360;2014;abr;NA;4;0,010869565217391304
150360;2014;mai;Autóctone;251;0,929629629629629584
150360;2014;mai;Importado;15;0,055555555555555552
150360;2014;mai;NA;4;0,014814814814814815
150360;2014;jun;Autóctone;275;0,929054054054054057
150360;2014;jun;Importado;18;0,060810810810810814
150360;2014;jun;NA;3;0,010135135135135136
150360;2014;jul;Autóctone;325;0,928571428571428603
150360;2014;jul;Importado;22;0,062857142857142861
150360;2014;jul;NA;3;0,008571428571428572
150360;2014;ago;Autóctone;343;0,947513812154696100
150360;2014;ago;Importado;14;0,038674033149171269
150360;2014;ago;NA;5;0,013812154696132596
150360;2014;set;Autóctone;319;0,941002949852507320
150360;2014;set;Importado;17;0,050147492625368731
150360;2014;set;NA;3;0,008849557522123894
150360;2014;out;Autóctone;360;0,925449871465295670
150360;2014;out;Importado;26;0,066838046272493568
150360;2014;out;NA;3;0,007712082262210797
150360;2014;nov;Autóctone;372;0,920792079207920833
150360;2014;nov;Importado;27;0,066831683168316836
150360;2014;nov;NA;5;0,012376237623762377
150360;2014;dez;Autóctone;354;0,905370843989769858
150360;2014;dez;Importado;34;0,086956521739130432
150360;2014;dez;NA;3;0,007672634271099744
150360;2015;jan;Autóctone;270;0,888157894736842146
150360;2015;jan;Importado;31;0,101973684210526314
150360;2015;jan;NA;3;0,009868421052631578
150360;2015;fev;Autóctone;219;0,865612648221343872
150360;2015;fev;Importado;32;0,126482213438735169
150360;2015;fev;NA;2;0,007905138339920948
150360;2015;mar;Autóctone;221;0,870078740157480324
150360;2015;mar;Importado;30;0,118110236220472439
150360;2015;mar;NA;3;0,011811023622047244
150360;2015;abr;Autóctone;136;0,883116883116883078
150360;2015;abr;Importado;18;0,116883116883116880
150360;2015;mai;Autóctone;128;0,876712328767123239
150360;2015;mai;Importado;17;0,116438356164383555
150360;2015;mai;NA;1;0,006849315068493150
150360;2015;jun;Autóctone;154;0,885057471264367845
150360;2015;jun;Importado;17;0,097701149425287362
150360;2015;jun;NA;3;0,017241379310344827
150360;2015;jul;Autóctone;144;0,827586206896551713
150360;2015;jul;Importado;28;0,160919540229885055
150360;2015;jul;NA;2;0,011494252873563218
150360;2015;ago;Autóctone;114;0,780821917808219190
150360;2015;ago;Importado;32;0,219178082191780810
150360;2015;set;Autóctone;144;0,837209302325581439
150360;2015;set;Importado;25;0,145348837209302334
150360;2015;set;NA;3;0,017441860465116279
150360;2015;out;Autóctone;175;0,902061855670103108
150360;2015;out;Importado;18;0,092783505154639179
150360;2015;out;NA;1;0,005154639175257732
150360;2015;nov;Autóctone;187;0,869767441860465063
150360;2015;nov;Importado;28;0,130232558139534882
150360;2015;dez;Autóctone;175;0,916230366492146620
150360;2015;dez;Importado;14;0,073298429319371722
150360;2015;dez;NA;2;0,010471204188481676
150360;2016;jan;Autóctone;210;0,945945945945945943
150360;2016;jan;Importado;9;0,040540540540540543
150360;2016;jan;NA;3;0,013513513513513514
150360;2016;fev;Autóctone;207;0,928251121076233199
150360;2016;fev;Importado;16;0,071748878923766815
150360;2016;mar;Autóctone;211;0,905579399141630881
150360;2016;mar;Importado;22;0,094420600858369105
150360;2016;abr;Autóctone;173;0,901041666666666630
150360;2016;abr;Importado;19;0,098958333333333329
150360;2016;mai;Autóctone;134;0,858974358974358920
150360;2016;mai;Importado;20;0,128205128205128194
150360;2016;mai;NA;2;0,012820512820512820
150360;2016;jun;Autóctone;90;0,769230769230769273
150360;2016;jun;Importado;24;0,205128205128205121
150360;2016;jun;NA;3;0,025641025641025640
150360;2016;jul;Autóctone;102;0,761194029850746245
150360;2016;jul;Importado;29;0,216417910447761180
150360;2016;jul;NA;3;0,022388059701492536
150360;2016;ago;Autóctone;83;0,658730158730158721
150360;2016;ago;Importado;42;0,333333333333333315
150360;2016;ago;NA;1;0,007936507936507936
150360;2016;set;Autóctone;74;0,755102040816326481
150360;2016;set;Importado;23;0,234693877551020419
150360;2016;set;NA;1;0,010204081632653060
150360;2016;out;Autóctone;90;0,782608695652173947
150360;2016;out;Importado;24;0,208695652173913032
150360;2016;out;NA;1;0,008695652173913044
150360;2016;nov;Autóctone;112;0,829629629629629606
150360;2016;nov;Importado;23;0,170370370370370366
150360;2016;dez;Autóctone;99;0,634615384615384581
150360;2016;dez;Importado;54;0,346153846153846145
150360;2016;dez;NA;3;0,019230769230769232
150360;2017;jan;Autóctone;81;0,591240875912408814
150360;2017;jan;Importado;53;0,386861313868613166
150360;2017;jan;NA;3;0,021897810218978103
150360;2017;fev;Autóctone;86;0,562091503267973858
150360;2017;fev;Importado;65;0,424836601307189532
150360;2017;fev;NA;2;0,013071895424836602
150360;2017;mar;Autóctone;86;0,627737226277372273
150360;2017;mar;Importado;49;0,357664233576642343
150360;2017;mar;NA;2;0,014598540145985401
150360;2017;abr;Autóctone;79;0,637096774193548376
150360;2017;abr;Importado;43;0,346774193548387122
150360;2017;abr;NA;2;0,016129032258064516
150360;2017;mai;Autóctone;92;0,713178294573643456
150360;2017;mai;Importado;34;0,263565891472868241
150360;2017;mai;NA;3;0,023255813953488372
150360;2017;jun;Autóctone;101;0,765151515151515138
150360;2017;jun;Importado;31;0,234848484848484862
150360;2017;jul;Autóctone;104;0,650000000000000022
150360;2017;jul;Importado;54;0,337500000000000022
150360;2017;jul;NA;2;0,012500000000000001
150360;2017;ago;Autóctone;108;0,620689655172413812
150360;2017;ago;Importado;64;0,367816091954022983
150360;2017;ago;NA;2;0,011494252873563218
150360;2017;set;Autóctone;133;0,621495327102803752
150360;2017;set;Importado;79;0,369158878504672883
150360;2017;set;NA;2;0,009345794392523364
150360;2017;out;Autóctone;205;0,604719764011799388
150360;2017;out;Importado;132;0,389380530973451322
150360;2017;out;NA;2;0,005899705014749262
150360;2017;nov;Autóctone;287;0,743523316062176143
150360;2017;nov;Importado;95;0,246113989637305686
150360;2017;nov;NA;4;0,010362694300518135
150360;2017;dez;Autóctone;276;0,735999999999999988
150360;2017;dez;Importado;98;0,261333333333333306
150360;2017;dez;NA;1;0,002666666666666667
150360;2018;jan;Autóctone;226;0,755852842809364600
150360;2018;jan;Importado;67;0,224080267558528418
150360;2018;jan;NA;6;0,020066889632107024
150360;2018;fev;Autóctone;166;0,628787878787878785
150360;2018;fev;Importado;97;0,367424242424242431
150360;2018;fev;NA;1;0,003787878787878788
150360;2018;mar;Autóctone;136;0,676616915422885601
150360;2018;mar;Importado;63;0,313432835820895539
150360;2018;mar;NA;2;0,009950248756218905
150360;2018;abr;Autóctone;110;0,696202531645569667
150360;2018;abr;Importado;43;0,272151898734177222
150360;2018;abr;NA;5;0,031645569620253167
150360;2018;mai;Autóctone;93;0,683823529411764719
150360;2018;mai;Importado;41;0,301470588235294101
150360;2018;mai;NA;2;0,014705882352941176
150360;2018;jun;Autóctone;70;0,630630630630630629
150360;2018;jun;Importado;37;0,333333333333333315
150360;2018;jun;NA;4;0,036036036036036036
150360;2018;jul;Autóctone;112;0,732026143790849626
150360;2018;jul;Importado;38;0,248366013071895431
150360;2018;jul;NA;3;0,019607843137254902
150360;2018;ago;Autóctone;127;0,693989071038251359
150360;2018;ago;Importado;54;0,295081967213114749
150360;2018;ago;NA;2;0,010928961748633880
150360;2018;set;Autóctone;170;0,714285714285714302
150360;2018;set;Importado;66;0,277310924369747913
150360;2018;set;NA;2;0,008403361344537815
150360;2018;out;Autóctone;264;0,760806916426512991
150360;2018;out;Importado;82;0,236311239193083583
150360;2018;out;NA;1;0,002881844380403458
150360;2018;nov;Autóctone;271;0,806547619047619069
150360;2018;nov;Importado;64;0,190476190476190466
150360;2018;nov;NA;1;0,002976190476190476
150360;2018;dez;Autóctone;246;0,857142857142857095
150360;2018;dez;Importado;41;0,142857142857142849
150360;2019;jan;Autóctone;241;0,730303030303030343
150360;2019;jan;Importado;86;0,260606060606060619
150360;2019;jan;NA;3;0,009090909090909090
150360;2019;fev;Autóctone;203;0,828571428571428625
150360;2019;fev;Importado;41;0,167346938775510212
150360;2019;fev;NA;1;0,004081632653061225
150360;2019;mar;Autóctone;194;0,791836734693877498
150360;2019;mar;Importado;48;0,195918367346938765
150360;2019;mar;NA;3;0,012244897959183673
150360;2019;abr;Autóctone;179;0,733606557377049162
150360;2019;abr;Importado;65;0,266393442622950838
150360;2019;mai;Autóctone;155;0,798969072164948502
150360;2019;mai;Importado;37;0,190721649484536071
150360;2019;mai;NA;2;0,010309278350515464
150360;2019;jun;Autóctone;132;0,785714285714285698
