"uf" "MUN_INFE" "municipio" "year_notif" "Pop" "count" "txinc"
"Pará" 150450 "Melgaço" 2019 27654 33 1.19331742243437
"Pará" 150460 "Mocajuba" 2007 23258 1 0.0429959583799123
"Pará" 150460 "Mocajuba" 2008 24328 10 0.411048997040447
"Pará" 150460 "Mocajuba" 2009 24695 1 0.0404940271309982
"Pará" 150460 "Mocajuba" 2010 26731 96 3.5913359021361
"Pará" 150460 "Mocajuba" 2011 27207 740 27.1988826404969
"Pará" 150460 "Mocajuba" 2012 27666 100 3.61454492879346
"Pará" 150460 "Mocajuba" 2013 28454 5 0.175722218317284
"Pará" 150460 "Mocajuba" 2014 28933 2 0.0691252203366398
"Pará" 150460 "Mocajuba" 2015 29398 4 0.136063677801211
"Pará" 150460 "Mocajuba" 2016 29846 4 0.134021309388193
"Pará" 150460 "Mocajuba" 2017 30277 18 0.594510684678139
"Pará" 150460 "Mocajuba" 2018 30736 799 25.9955752212389
"Pará" 150460 "Mocajuba" 2019 31136 193 6.1986125385406
"Pará" 150470 "Moju" 2007 63821 1990 31.1809592453894
"Pará" 150470 "Moju" 2008 67195 2303 34.2733834362676
"Pará" 150470 "Moju" 2009 68600 1780 25.9475218658892
"Pará" 150470 "Moju" 2010 70018 1809 25.8362135450884
"Pará" 150470 "Moju" 2011 71329 1588 22.2630346703304
"Pará" 150470 "Moju" 2012 72597 1007 13.871096601788
"Pará" 150470 "Moju" 2013 74768 98 1.31072116413439
"Pará" 150470 "Moju" 2014 76096 46 0.604499579478553
"Pará" 150470 "Moju" 2015 77385 24 0.310137623570459
"Pará" 150470 "Moju" 2017 79825 2 0.0250548073911682
"Pará" 150470 "Moju" 2018 80988 13 0.160517607546797
"Pará" 150470 "Moju" 2019 82094 11 0.133992740029722
"Pará" 150475 "Mojuí dos Campos" 2014 15341 4 0.260739195619582
"Pará" 150475 "Mojuí dos Campos" 2018 15982 4 0.250281566762608
"Pará" 150475 "Mojuí dos Campos" 2019 16084 2 0.124347177319075
"Pará" 150480 "Monte Alegre" 2007 61350 167 2.72208638956805
"Pará" 150480 "Monte Alegre" 2008 63543 63 0.991454605542703
"Pará" 150480 "Monte Alegre" 2009 63941 54 0.844528549756807
"Pará" 150480 "Monte Alegre" 2010 55462 140 2.52425083841189
"Pará" 150480 "Monte Alegre" 2011 55636 35 0.629089079013588
"Pará" 150480 "Monte Alegre" 2012 55804 5 0.0895993118772848
"Pará" 150480 "Monte Alegre" 2013 56147 3 0.0534311717455964
"Pará" 150480 "Monte Alegre" 2014 56231 4 0.0711351389802778
"Pará" 150480 "Monte Alegre" 2015 56312 2 0.0355164085807643
"Pará" 150480 "Monte Alegre" 2016 56391 74 1.31226614176021
"Pará" 150480 "Monte Alegre" 2017 56466 12 0.212517267027946
"Pará" 150480 "Monte Alegre" 2018 57900 3 0.0518134715025907
"Pará" 150480 "Monte Alegre" 2019 58032 2 0.0344637441411635
"Pará" 150490 "Muaná" 2007 28796 236 8.1955827198222
"Pará" 150490 "Muaná" 2008 30117 246 8.16814423747385
"Pará" 150490 "Muaná" 2009 30568 283 9.25804763151008
"Pará" 150490 "Muaná" 2010 34204 642 18.7697345339726
"Pará" 150490 "Muaná" 2011 34875 525 15.0537634408602
"Pará" 150490 "Muaná" 2012 35524 425 11.9637428217543
"Pará" 150490 "Muaná" 2013 36632 27 0.737060493557545
"Pará" 150490 "Muaná" 2014 37314 6 0.160797555877151
"Pará" 150490 "Muaná" 2015 37977 4 0.105326908391921
"Pará" 150490 "Muaná" 2016 38616 84 2.1752641392169
"Pará" 150490 "Muaná" 2017 39231 716 18.2508730340802
"Pará" 150490 "Muaná" 2018 39783 372 9.35072769776035
"Pará" 150490 "Muaná" 2019 40349 50 1.23918808396738
"Pará" 150495 "Nova Esperança do Piriá" 2007 22447 284 12.6520247694569
"Pará" 150495 "Nova Esperança do Piriá" 2008 23599 469 19.8737234628586
"Pará" 150495 "Nova Esperança do Piriá" 2009 24062 1503 62.4636356080126
"Pará" 150495 "Nova Esperança do Piriá" 2010 20158 1140 56.5532294870523
"Pará" 150495 "Nova Esperança do Piriá" 2011 20256 158 7.8001579778831
"Pará" 150495 "Nova Esperança do Piriá" 2012 20350 13 0.638820638820639
"Pará" 150495 "Nova Esperança do Piriá" 2013 20528 13 0.633281371784879
"Pará" 150495 "Nova Esperança do Piriá" 2017 20789 86 4.13680311703305
"Pará" 150495 "Nova Esperança do Piriá" 2018 21291 108 5.07256587290404
"Pará" 150495 "Nova Esperança do Piriá" 2019 21368 2 0.0935979034069637
"Pará" 150497 "Nova Ipixuna" 2007 14086 340 24.1374414312083
"Pará" 150497 "Nova Ipixuna" 2008 14808 240 16.2074554294976
"Pará" 150497 "Nova Ipixuna" 2009 15097 175 11.591706961648
"Pará" 150497 "Nova Ipixuna" 2010 14645 124 8.46705360191191
"Pará" 150497 "Nova Ipixuna" 2011 14859 104 6.99912510936133
"Pará" 150497 "Nova Ipixuna" 2012 15065 47 3.11981413873216
"Pará" 150497 "Nova Ipixuna" 2013 15422 6 0.389054597328492
"Pará" 150497 "Nova Ipixuna" 2014 15632 6 0.383828045035824
"Pará" 150497 "Nova Ipixuna" 2015 15836 2 0.126294518817883
"Pará" 150500 "Nova Timboteua" 2007 12103 1 0.0826241427745187
"Pará" 150500 "Nova Timboteua" 2008 12568 3 0.238701464035646
"Pará" 150500 "Nova Timboteua" 2009 12677 1 0.0788830164865504
"Pará" 150500 "Nova Timboteua" 2012 14012 1 0.0713673993719669
"Pará" 150503 "Novo Progresso" 2007 21598 2157 99.8703583665154
"Pará" 150503 "Novo Progresso" 2008 21843 1826 83.5965755619649
"Pará" 150503 "Novo Progresso" 2009 21504 3622 168.433779761905
"Pará" 150503 "Novo Progresso" 2010 25124 2757 109.735710874065
"Pará" 150503 "Novo Progresso" 2011 25138 1895 75.3838809770069
"Pará" 150503 "Novo Progresso" 2012 25151 1956 77.7702675837939
"Pará" 150503 "Novo Progresso" 2013 25203 1403 55.6679760345991
"Pará" 150503 "Novo Progresso" 2014 25169 922 36.6323652111725
"Pará" 150503 "Novo Progresso" 2015 25135 386 15.357071812214
"Pará" 150503 "Novo Progresso" 2016 25102 554 22.069954585292
"Pará" 150503 "Novo Progresso" 2017 25071 1552 61.9041920944518
"Pará" 150503 "Novo Progresso" 2018 25758 441 17.120894479385
"Pará" 150503 "Novo Progresso" 2019 25762 166 6.4435990994488
"Pará" 150506 "Novo Repartimento" 2007 51645 2253 43.6247458611676
"Pará" 150506 "Novo Repartimento" 2008 54506 1228 22.5296297655304
"Pará" 150506 "Novo Repartimento" 2009 55762 558 10.0068146766615
"Pará" 150506 "Novo Repartimento" 2010 62050 791 12.7477840451249
"Pará" 150506 "Novo Repartimento" 2011 63604 729 11.4615432991636
"Pará" 150506 "Novo Repartimento" 2012 65106 431 6.61997358154394
"Pará" 150506 "Novo Repartimento" 2013 67652 58 0.857328682078874
"Pará" 150506 "Novo Repartimento" 2014 69267 72 1.03945601801724
"Pará" 150506 "Novo Repartimento" 2015 70835 30 0.423519446601256
"Pará" 150506 "Novo Repartimento" 2016 72347 40 0.552890928442092
"Pará" 150506 "Novo Repartimento" 2017 73802 1368 18.5360830329801
"Pará" 150506 "Novo Repartimento" 2018 74602 469 6.28669472668293
"Pará" 150506 "Novo Repartimento" 2019 75919 40 0.526877329785693
"Pará" 150510 "Óbidos" 2007 46793 126 2.69271044814395
"Pará" 150510 "Óbidos" 2008 48287 100 2.07095077350011
"Pará" 150510 "Óbidos" 2009 48429 139 2.87018108984286
"Pará" 150510 "Óbidos" 2010 49333 108 2.18920398110798
"Pará" 150510 "Óbidos" 2011 49552 211 4.25815305134001
"Pará" 150510 "Óbidos" 2012 49763 78 1.56742961638165
"Pará" 150510 "Óbidos" 2013 50171 28 0.558091327659405
"Pará" 150510 "Óbidos" 2014 50317 4 0.0794959953892323
"Pará" 150510 "Óbidos" 2015 50459 412 8.16504488792881
"Pará" 150510 "Óbidos" 2016 50596 554 10.9494821725038
"Pará" 150510 "Óbidos" 2017 50727 450 8.87101543556686
"Pará" 150510 "Óbidos" 2018 51964 25 0.481102301593411
"Pará" 150510 "Óbidos" 2019 52137 82 1.5727794080979
"Pará" 150520 "Oeiras do Pará" 2007 25420 11 0.43273013375295
"Pará" 150520 "Oeiras do Pará" 2008 26487 13 0.49080681088836
"Pará" 150520 "Oeiras do Pará" 2009 26796 72 2.68696820420958
"Pará" 150520 "Oeiras do Pará" 2010 28595 24361 851.932155971324
"Pará" 150520 "Oeiras do Pará" 2011 29005 17373 598.965695569729
"Pará" 150520 "Oeiras do Pará" 2012 29402 7153 243.2827698796
"Pará" 150520 "Oeiras do Pará" 2013 30088 109 3.62270672693433
"Pará" 150520 "Oeiras do Pará" 2014 30490 4 0.131190554280092
"Pará" 150520 "Oeiras do Pará" 2016 31257 224 7.16639472758102
"Pará" 150520 "Oeiras do Pará" 2017 31619 15504 490.338087858566
"Pará" 150520 "Oeiras do Pará" 2018 32168 15994 497.202188510321
"Pará" 150520 "Oeiras do Pará" 2019 32512 6232 191.683070866142
"Pará" 150530 "Oriximiná" 2007 55175 1852 33.5659265971908
"Pará" 150530 "Oriximiná" 2008 57765 1502 26.0019042672899
"Pará" 150530 "Oriximiná" 2009 58683 3445 58.7052468346881
"Pará" 150530 "Oriximiná" 2010 62794 550 8.75879861133229
"Pará" 150530 "Oriximiná" 2011 63905 72 1.12667240435021
"Pará" 150530 "Oriximiná" 2012 64978 9 0.138508418233864
"Pará" 150530 "Oriximiná" 2013 66821 26 0.389099235270349
"Pará" 150530 "Oriximiná" 2014 67939 52 0.765392484434566
"Pará" 150530 "Oriximiná" 2015 69024 30 0.434631432545202
"Pará" 150530 "Oriximiná" 2016 70071 74 1.0560716987056
"Pará" 150530 "Oriximiná" 2017 71078 18 0.253242916232871
"Pará" 150530 "Oriximiná" 2018 72160 232 3.21507760532151
"Pará" 150530 "Oriximiná" 2019 73096 578 7.90740943416876
"Pará" 150540 "Ourém" 2007 15152 28 1.84794086589229
"Pará" 150540 "Ourém" 2008 15719 10 0.636172784528278
"Pará" 150540 "Ourém" 2009 15841 8 0.505018622561707
"Pará" 150540 "Ourém" 2010 16311 2 0.122616639077923
"Pará" 150540 "Ourém" 2011 16458 1 0.0607607242678333
"Pará" 150540 "Ourém" 2017 17356 2 0.115233924867481
"Pará" 150543 "Ourilândia do Norte" 2007 20415 4 0.195934361988734
"Pará" 150543 "Ourilândia do Norte" 2008 21171 2 0.0944688488970762
"Pará" 150543 "Ourilândia do Norte" 2009 21327 2 0.093777840296338
"Pará" 150543 "Ourilândia do Norte" 2010 27359 11 0.402061478855221
"Pará" 150543 "Ourilândia do Norte" 2011 27965 4 0.143035937779367
"Pará" 150543 "Ourilândia do Norte" 2012 28551 72 2.52180308920878
"Pará" 150543 "Ourilândia do Norte" 2013 29547 60 2.03066301147325
"Pará" 150543 "Ourilândia do Norte" 2014 30171 300 9.94332305856617
"Pará" 150543 "Ourilândia do Norte" 2015 30776 478 15.5315830517286
"Pará" 150543 "Ourilândia do Norte" 2016 31359 2170 69.19863516056
"Pará" 150543 "Ourilândia do Norte" 2017 31921 440 13.7840293223896
"Pará" 150543 "Ourilândia do Norte" 2018 32319 171 5.29100529100529
"Pará" 150543 "Ourilândia do Norte" 2019 32832 196 5.96978557504873
"Pará" 150548 "Pacajá" 2007 38365 9855 256.874755636648
"Pará" 150548 "Pacajá" 2008 40768 7519 184.433869701727
"Pará" 150548 "Pacajá" 2009 41953 7676 182.966653159488
"Pará" 150548 "Pacajá" 2010 39979 7711 192.876260036519
"Pará" 150548 "Pacajá" 2011 40831 5595 137.028238348314
"Pará" 150548 "Pacajá" 2012 41654 2983 71.6137705862582
"Pará" 150548 "Pacajá" 2013 43057 1027 23.8521030262211
"Pará" 150548 "Pacajá" 2014 43930 1338 30.4575460960619
"Pará" 150548 "Pacajá" 2015 44778 932 20.8137924873822
"Pará" 150548 "Pacajá" 2016 45596 1310 28.7305904026669
"Pará" 150548 "Pacajá" 2017 46383 1778 38.3330099389863
"Pará" 150548 "Pacajá" 2018 46986 591 12.5782147873835
"Pará" 150548 "Pacajá" 2019 47706 241 5.05177545801367
"Pará" 150549 "Palestina do Pará" 2007 7156 11 1.53717160424818
"Pará" 150549 "Palestina do Pará" 2008 7329 3 0.409332787556283
"Pará" 150549 "Palestina do Pará" 2009 7301 1 0.13696753869333
"Pará" 150549 "Palestina do Pará" 2010 7475 7 0.936454849498328
"Pará" 150549 "Palestina do Pará" 2011 7470 6 0.803212851405622
"Pará" 150549 "Palestina do Pará" 2012 7465 2 0.267916945746818
"Pará" 150549 "Palestina do Pará" 2013 7465 1 0.133958472873409
"Pará" 150549 "Palestina do Pará" 2015 7424 2 0.269396551724138
"Pará" 150549 "Palestina do Pará" 2017 7386 4 0.541565123206066
"Pará" 150550 "Paragominas" 2007 90819 2382 26.2279919400126
"Pará" 150550 "Paragominas" 2008 95479 2829 29.6295520480943
"Pará" 150550 "Paragominas" 2009 97350 4874 50.0667693888033
"Pará" 150550 "Paragominas" 2010 97819 3703 37.8556313190689
"Pará" 150550 "Paragominas" 2011 99460 676 6.79670219183591
"Pará" 150550 "Paragominas" 2012 101046 696 6.88795202185143
"Pará" 150550 "Paragominas" 2013 103775 89 0.857624668754517
"Pará" 150550 "Paragominas" 2014 105417 6 0.0569168160733089
"Pará" 150550 "Paragominas" 2015 107010 4 0.037379684141669
"Pará" 150550 "Paragominas" 2016 108547 2 0.0184251983011967
"Pará" 150550 "Paragominas" 2017 110026 10 0.090887608383473
"Pará" 150550 "Paragominas" 2018 111764 97 0.867900218317168
"Pará" 150550 "Paragominas" 2019 113145 48 0.424234389500199
"Pará" 150553 "Parauapebas" 2007 133298 201 1.50789959339225
"Pará" 150553 "Parauapebas" 2008 145326 69 0.474794599727509
"Pará" 150553 "Parauapebas" 2009 152777 44 0.288001466189282
"Pará" 150553 "Parauapebas" 2010 153908 118 0.76669178990046
"Pará" 150553 "Parauapebas" 2011 160229 55 0.343258710969924
"Pará" 150553 "Parauapebas" 2012 166342 22 0.132257637878587
"Pará" 150553 "Parauapebas" 2013 176582 10 0.0566309136831614
"Pará" 150553 "Parauapebas" 2014 183352 18 0.0981718225053449
"Pará" 150553 "Parauapebas" 2015 189921 76 0.400166384970593
"Pará" 150553 "Parauapebas" 2016 196259 72 0.36686215663995
"Pará" 150553 "Parauapebas" 2017 202356 34 0.168020715965921
"Pará" 150553 "Parauapebas" 2018 202882 6 0.0295738409518834
"Pará" 150553 "Parauapebas" 2019 208273 5 0.0240069524134189
"Pará" 150555 "Pau DArco" 2008 6583 1 0.151906425641805
"Pará" 150560 "Peixe-Boi" 2007 7679 2 0.260450579502539
"Pará" 150560 "Peixe-Boi" 2008 7908 3 0.379362670713202
"Pará" 150560 "Peixe-Boi" 2009 7916 1 0.126326427488631
"Pará" 150560 "Peixe-Boi" 2010 7854 1 0.127323656735421
"Pará" 150560 "Peixe-Boi" 2012 7869 1 0.12708095056551
"Pará" 150560 "Peixe-Boi" 2017 7860 4 0.508905852417303
"Pará" 150560 "Peixe-Boi" 2019 8077 1 0.123808344682432
"Pará" 150563 "Piçarra" 2007 12707 3 0.236090343904934
"Pará" 150563 "Piçarra" 2008 13106 3 0.22890279261407
"Pará" 150563 "Piçarra" 2011 12699 1 0.0787463579809434
"Pará" 150563 "Piçarra" 2013 12720 1 0.0786163522012579
"Pará" 150565 "Placas" 2007 17898 21 1.1733154542407
"Pará" 150565 "Placas" 2008 19030 214 11.2454019968471
"Pará" 150565 "Placas" 2009 19592 184 9.39158840342997
"Pará" 150565 "Placas" 2010 23934 161 6.72683212166792
"Pará" 150565 "Placas" 2011 24744 162 6.5470417070805
"Pará" 150565 "Placas" 2012 25526 91 3.56499255660895
"Pará" 150565 "Placas" 2013 26842 28 1.04314134565234
"Pará" 150565 "Placas" 2014 27700 26 0.938628158844765
"Pará" 150565 "Placas" 2015 28533 24 0.841131321627589
"Pará" 150565 "Placas" 2017 30109 4 0.132850642664984
"Pará" 150565 "Placas" 2018 30293 2 0.0660218532334203
"Pará" 150565 "Placas" 2019 30982 1 0.0322768058872894
"Pará" 150570 "Ponta de Pedras" 2007 24276 310 12.7698138078761
"Pará" 150570 "Ponta de Pedras" 2008 25743 719 27.9299226974323
"Pará" 150570 "Ponta de Pedras" 2009 26445 823 31.1211949328796
"Pará" 150570 "Ponta de Pedras" 2010 25999 1326 51.0019616139082
"Pará" 150570 "Ponta de Pedras" 2011 26560 378 14.2319277108434
"Pará" 150570 "Ponta de Pedras" 2012 27103 730 26.9342877172269
"Pará" 150570 "Ponta de Pedras" 2013 28025 79 2.81891168599465
"Pará" 150570 "Ponta de Pedras" 2014 28601 36 1.25869724834796
"Pará" 150570 "Ponta de Pedras" 2015 29160 14 0.480109739368999
"Pará" 150570 "Ponta de Pedras" 2016 29700 32 1.07744107744108
"Pará" 150570 "Ponta de Pedras" 2017 30219 262 8.67004202653959
"Pará" 150570 "Ponta de Pedras" 2018 30608 131 4.27992681651856
"Pará" 150570 "Ponta de Pedras" 2019 31082 68 2.18776140531497
"Pará" 150580 "Portel" 2007 45586 1561 34.2429693326899
"Pará" 150580 "Portel" 2008 47967 1332 27.7690912502345
"Pará" 150580 "Portel" 2009 48945 3157 64.5009704770661
"Pará" 150580 "Portel" 2010 52172 1461 28.0035267959825
"Pará" 150580 "Portel" 2011 53257 2510 47.1299547477327
"Pará" 150580 "Portel" 2012 54306 1765 32.5010127794351
"Pará" 150580 "Portel" 2013 56094 1028 18.3263807180804
"Pará" 150580 "Portel" 2014 57205 752 13.1457040468491
"Pará" 150580 "Portel" 2015 58282 652 11.1869874060602
"Pará" 150580 "Portel" 2016 59322 2608 43.9634536934021
"Pará" 150580 "Portel" 2017 60322 3426 56.7951990981731
"Pará" 150580 "Portel" 2018 61126 1594 26.0772829892353
"Pará" 150580 "Portel" 2019 62043 980 15.7954966716632
"Pará" 150590 "Porto de Moz" 2007 26489 591 22.311148023708
"Pará" 150590 "Porto de Moz" 2008 27689 736 26.5809527249088
"Pará" 150590 "Porto de Moz" 2009 28091 314 11.1779573528888
"Pará" 150590 "Porto de Moz" 2010 33956 1028 30.274472847214
"Pará" 150590 "Porto de Moz" 2011 34756 1773 51.0127747727011
"Pará" 150590 "Porto de Moz" 2012 35529 401 11.2865546455009
"Pará" 150590 "Porto de Moz" 2013 36841 23 0.624304443419017
"Pará" 150590 "Porto de Moz" 2014 37669 2 0.0530940561204173
"Pará" 150590 "Porto de Moz" 2016 39246 4 0.101921214900882
"Pará" 150590 "Porto de Moz" 2017 39991 2 0.0500112525318197
"Pará" 150590 "Porto de Moz" 2018 40458 2 0.0494339809184834
"Pará" 150590 "Porto de Moz" 2019 41135 1 0.0243101981281147
"Pará" 150600 "Prainha" 2007 26436 3871 146.429111817219
"Pará" 150600 "Prainha" 2008 26866 1281 47.6810838978635
"Pará" 150600 "Prainha" 2009 26570 885 33.3082423786225
"Pará" 150600 "Prainha" 2010 29349 1056 35.9807829909026
"Pará" 150600 "Prainha" 2011 29337 757 25.8035927327266
"Pará" 150600 "Prainha" 2012 29325 423 14.4245524296675
"Pará" 150600 "Prainha" 2013 29342 15 0.511212596278372
"Pará" 150600 "Prainha" 2015 29200 2 0.0684931506849315
"Pará" 150600 "Prainha" 2016 29132 2 0.0686530275985171
"Pará" 150600 "Prainha" 2017 29067 16 0.550452403068772
"Pará" 150600 "Prainha" 2018 29886 5 0.167302415846885
"Pará" 150600 "Prainha" 2019 29866 52 1.74111029264046
"Pará" 150610 "Primavera" 2007 10463 5 0.477874414603842
"Pará" 150610 "Primavera" 2008 10883 14 1.28640999724341
"Pará" 150610 "Primavera" 2009 10993 36 3.2748112435186
"Pará" 150610 "Primavera" 2011 10311 2 0.193967607409563
"Pará" 150610 "Primavera" 2012 10352 1 0.0965996908809892
"Pará" 150611 "Quatipuru" 2007 12620 8 0.63391442155309
"Pará" 150611 "Quatipuru" 2008 13232 5 0.377871825876663
"Pará" 150611 "Quatipuru" 2009 13459 10 0.742997250910172
"Pará" 150611 "Quatipuru" 2011 12527 1 0.079827572443522
"Pará" 150611 "Quatipuru" 2012 12639 1 0.0791201835588259
"Pará" 150613 "RedençaÞo" 2007 64583 15 0.232259263273617
"Pará" 150613 "RedençaÞo" 2008 66762 3 0.0449357418890986
"Pará" 150613 "RedençaÞo" 2009 67064 2 0.0298222593343672
"Pará" 150613 "RedençaÞo" 2010 75556 2 0.0264704325268675
"Pará" 150613 "RedençaÞo" 2011 76501 1 0.0130717245526202
"Pará" 150613 "RedençaÞo" 2012 77415 9 0.116256539430343
"Pará" 150613 "RedençaÞo" 2013 79010 10 0.126566257435768
"Pará" 150613 "RedençaÞo" 2014 79917 18 0.225233679942941
"Pará" 150613 "RedençaÞo" 2015 80797 28 0.346547520328725
"Pará" 150613 "RedençaÞo" 2016 81647 18 0.220461253934621
"Pará" 150613 "RedençaÞo" 2017 82464 4 0.0485060147458285
"Pará" 150613 "RedençaÞo" 2018 83997 1 0.0119051870900151
"Pará" 150613 "RedençaÞo" 2019 84787 8 0.0943540873011193
"Pará" 150616 "Rio Maria" 2007 16993 3 0.1765432825281
"Pará" 150616 "Rio Maria" 2008 17457 1 0.0572836111588475
"Pará" 150616 "Rio Maria" 2010 17697 2 0.113013505113861
"Pará" 150616 "Rio Maria" 2011 17713 1 0.0564557104951166
"Pará" 150616 "Rio Maria" 2012 17728 1 0.0564079422382672
"Pará" 150616 "Rio Maria" 2015 17738 2 0.112752283233735
"Pará" 150618 "Rondon do Pará" 2007 45016 295 6.55322551981518
"Pará" 150618 "Rondon do Pará" 2008 47074 329 6.98899604877427
"Pará" 150618 "Rondon do Pará" 2009 47772 212 4.43774595997656
"Pará" 150618 "Rondon do Pará" 2010 46964 272 5.7916702154842
"Pará" 150618 "Rondon do Pará" 2011 47509 144 3.03100465175019
"Pará" 150618 "Rondon do Pará" 2012 48036 100 2.08177200433009
"Pará" 150618 "Rondon do Pará" 2013 48959 1 0.0204252537837783
"Pará" 150618 "Rondon do Pará" 2014 49476 2 0.0404236397445226
"Pará" 150618 "Rondon do Pará" 2015 49977 2 0.0400184084678952
"Pará" 150618 "Rondon do Pará" 2016 50460 2 0.0396353547364249
"Pará" 150618 "Rondon do Pará" 2017 50925 4 0.078546882670594
"Pará" 150619 "Rurópolis" 2007 32950 11 0.333839150227618
"Pará" 150619 "Rurópolis" 2008 35033 2 0.0570890303428196
"Pará" 150619 "Rurópolis" 2009 36068 11 0.304979483198403
"Pará" 150619 "Rurópolis" 2010 40087 53 1.32212437947464
"Pará" 150619 "Rurópolis" 2011 41272 11 0.266524520255864
"Pará" 150619 "Rurópolis" 2012 42417 14 0.330056345333239
"Pará" 150619 "Rurópolis" 2013 44349 14 0.315677918329613
"Pará" 150619 "Rurópolis" 2014 45595 14 0.307051211755675
"Pará" 150619 "Rurópolis" 2015 46804 2 0.0427313904794462
"Pará" 150619 "Rurópolis" 2016 47971 32 0.667069687936462
"Pará" 150619 "Rurópolis" 2017 49093 22 0.448129061169617
"Pará" 150619 "Rurópolis" 2018 49503 7 0.141405571379512
"Pará" 150619 "Rurópolis" 2019 50510 3 0.0593941793704217
"Pará" 150620 "Salinópolis" 2007 37066 25 0.674472562456159
"Pará" 150620 "Salinópolis" 2008 38681 54 1.39603422869109
"Pará" 150620 "Salinópolis" 2009 39184 37 0.944262964475296
"Pará" 150620 "Salinópolis" 2010 37421 19 0.5077362978007
"Pará" 150620 "Salinópolis" 2011 37726 19 0.503631447807878
"Pará" 150620 "Salinópolis" 2012 38021 10 0.26301254569843
"Pará" 150620 "Salinópolis" 2013 38552 3 0.0778169744760324
"Pará" 150620 "Salinópolis" 2018 40424 1 0.0247377795369088
"Pará" 150620 "Salinópolis" 2019 40675 2 0.0491702519975415
"Pará" 150630 "Salvaterra" 2007 17077 18 1.05404930608421
"Pará" 150630 "Salvaterra" 2008 17858 8 0.447978497032142
"Pará" 150630 "Salvaterra" 2009 18124 2 0.110350915912602
"Pará" 150630 "Salvaterra" 2011 20572 4 0.194439043359907
"Pará" 150630 "Salvaterra" 2012 20948 5 0.238686270765706
"Pará" 150630 "Salvaterra" 2014 21987 2 0.0909628416791741
"Pará" 150630 "Salvaterra" 2017 23096 2 0.0865950813993765
"Pará" 150630 "Salvaterra" 2018 23424 1 0.0426912568306011
"Pará" 150635 "Santa Bárbara do Pará" 2007 13714 7 0.510427300568762
"Pará" 150635 "Santa Bárbara do Pará" 2008 14439 3 0.207770621234157
"Pará" 150635 "Santa Bárbara do Pará" 2009 14740 3 0.203527815468114
"Pará" 150635 "Santa Bárbara do Pará" 2010 17141 2 0.116679306924917
"Pará" 150635 "Santa Bárbara do Pará" 2011 17584 6 0.341219290263876
"Pará" 150635 "Santa Bárbara do Pará" 2012 18012 5 0.277592715967133
"Pará" 150635 "Santa Bárbara do Pará" 2013 18736 1 0.0533731853116994
"Pará" 150635 "Santa Bárbara do Pará" 2014 19197 2 0.104182945251862
"Pará" 150635 "Santa Bárbara do Pará" 2015 19645 2 0.101807075591754
"Pará" 150635 "Santa Bárbara do Pará" 2016 20077 2 0.0996164765652239
"Pará" 150635 "Santa Bárbara do Pará" 2017 20492 2 0.0975990630489947
"Pará" 150635 "Santa Bárbara do Pará" 2018 20704 1 0.0482998454404946
"Pará" 150640 "Santa Cruz do Arari" 2007 5921 12 2.02668468164161
"Pará" 150640 "Santa Cruz do Arari" 2008 6190 185 29.8869143780291
"Pará" 150640 "Santa Cruz do Arari" 2009 6280 1012 161.146496815287
"Pará" 150640 "Santa Cruz do Arari" 2010 8155 762 93.4396076026977
"Pará" 150640 "Santa Cruz do Arari" 2011 8378 615 73.4065409405586
"Pará" 150640 "Santa Cruz do Arari" 2012 8593 188 21.8782730129175
"Pará" 150640 "Santa Cruz do Arari" 2013 8957 6 0.669867143016635
"Pará" 150640 "Santa Cruz do Arari" 2016 9635 2 0.207576543850545
"Pará" 150640 "Santa Cruz do Arari" 2017 9845 34 3.45352971051295
"Pará" 150640 "Santa Cruz do Arari" 2018 9939 10 1.00613743837408
"Pará" 150640 "Santa Cruz do Arari" 2019 10128 13 1.28357030015798
"Pará" 150650 "Santa Izabel do Pará" 2007 51763 570 11.0117265228059
"Pará" 150650 "Santa Izabel do Pará" 2008 54464 170 3.12132784958872
"Pará" 150650 "Santa Izabel do Pará" 2009 55570 126 2.26741047327695
"Pará" 150650 "Santa Izabel do Pará" 2010 59466 4 0.0672653280866378
"Pará" 150650 "Santa Izabel do Pará" 2011 60713 4 0.0658837481264309
"Pará" 150650 "Santa Izabel do Pará" 2012 61919 8 0.129201052988582
"Pará" 150650 "Santa Izabel do Pará" 2013 63973 1 0.015631594578963
"Pará" 150650 "Santa Izabel do Pará" 2016 67686 2 0.0295482079011908
"Pará" 150650 "Santa Izabel do Pará" 2017 68836 2 0.0290545644720786
"Pará" 150655 "Santa Luzia do Pará" 2007 18123 15 0.82767753683165
"Pará" 150655 "Santa Luzia do Pará" 2008 18523 6 0.323921610970145
"Pará" 150655 "Santa Luzia do Pará" 2009 18417 7 0.380083618396047
"Pará" 150655 "Santa Luzia do Pará" 2010 19424 13 0.669275123558484
"Pará" 150655 "Santa Luzia do Pará" 2012 19428 1 0.0514721021206506
"Pará" 150655 "Santa Luzia do Pará" 2013 19455 3 0.15420200462606
"Pará" 150655 "Santa Luzia do Pará" 2014 19418 2 0.102997219075085
"Pará" 150655 "Santa Luzia do Pará" 2018 19852 3 0.151118275236752
"Pará" 150655 "Santa Luzia do Pará" 2019 19848 1 0.0503829101168884
"Pará" 150658 "Santa Maria das Barreiras" 2007 16012 108 6.74494129402948
"Pará" 150658 "Santa Maria das Barreiras" 2008 17156 25 1.45721613429704
